day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327508,11845,556,1815,962,0,114,2,0,
101,327420,11902,551,1845,967,0,115,1,0,
102,327339,11956,545,1871,973,0,116,0,0,
103,327249,12013,544,1901,977,0,116,3,0,
104,327181,12054,538,1927,984,0,116,0,0,
105,327112,12087,529,1960,995,0,117,3,0,
106,327043,12112,529,2002,997,0,117,1,0,
107,326977,12149,526,2029,1001,0,118,2,0,
108,326897,12199,522,2059,1005,0,118,0,0,
109,326824,12228,516,2098,1015,0,119,3,0,
110,326758,12259,512,2130,1021,0,120,3,0,
111,326683,12296,511,2165,1024,0,121,2,0,
112,326629,12323,506,2192,1029,0,121,3,0,
113,326560,12363,504,2218,1034,0,121,2,0,
114,326478,12413,502,2248,1038,0,121,2,0,
115,326409,12445,498,2281,1046,0,121,3,0,
116,326322,12499,494,2312,1051,0,122,2,0,
117,326255,12536,491,2341,1055,0,122,1,0,
118,326196,12564,488,2367,1063,0,122,4,0,
119,326130,12601,481,2394,1071,0,123,1,0,
120,326064,12644,477,2416,1075,0,124,1,0,
121,326007,12662,474,2451,1082,0,124,3,0,
122,325936,12701,471,2482,1086,0,124,1,0,
123,325864,12739,464,2514,1094,0,125,2,0,
124,325814,12751,463,2550,1097,0,125,2,0,
125,325752,12780,460,2583,1100,0,125,0,0,
126,325684,12811,459,2616,1105,0,125,4,0,
127,325605,12852,457,2650,1111,0,125,3,0,
128,325543,12877,450,2686,1119,0,125,1,0,
129,325471,12904,450,2726,1123,0,126,3,0,
130,325386,12955,445,2759,1128,0,127,1,0,
131,325317,12993,439,2787,1136,0,128,3,0,
132,325245,13030,434,2821,1142,0,128,1,0,
133,325186,13054,429,2853,1150,0,128,3,0,
134,325122,13070,426,2898,1155,0,129,3,0,
135,325070,13088,420,2930,1163,0,129,1,0,
136,325013,13110,415,2961,1171,0,130,2,0,
137,324966,13121,412,2996,1175,0,130,1,0,
138,324901,13158,407,3023,1181,0,130,1,0,
139,324833,13188,406,3057,1186,0,130,4,1,
140,324788,13192,398,3096,1195,0,131,1,0,
141,324738,13203,396,3131,1200,0,132,3,0,
142,324689,13221,393,3160,1205,0,132,1,0,
143,324621,13252,391,3193,1209,0,134,4,0,
144,324569,13273,387,3222,1214,0,135,2,0,
145,324515,13299,389,3246,1215,0,136,4,0,
146,324467,13312,386,3279,1220,0,136,2,1,
147,324410,13333,384,3313,1224,0,136,2,0,
148,324345,13360,384,3348,1227,0,136,3,0,
149,324295,13375,380,3382,1231,0,137,1,0,
150,324233,13413,376,3405,1235,0,138,0,0,
151,324175,13433,372,3441,1241,0,138,2,0,
152,324139,13437,369,3470,1246,0,139,2,0,
153,324074,13471,367,3498,1251,0,139,3,0,
154,324012,13479,367,3549,1254,0,139,2,0,
155,323952,13506,363,3580,1259,0,140,1,0,
156,323903,13518,363,3614,1262,0,140,1,0,
157,323858,13536,361,3637,1268,0,140,3,0,
158,323806,13554,360,3670,1270,0,140,0,0,
159,323749,13579,357,3701,1273,0,141,0,0,
160,323702,13595,355,3729,1278,0,141,2,0,
161,323648,13595,354,3780,1281,0,142,3,0,
162,323597,13613,350,3813,1285,0,142,0,0,
163,323556,13620,347,3843,1291,0,143,3,0,
164,323507,13639,344,3871,1295,0,144,2,0,
165,323456,13650,338,3909,1302,0,145,0,0,
166,323420,13643,340,3947,1305,0,145,5,0,
167,323374,13662,340,3972,1307,0,145,2,0,
168,323322,13675,339,4008,1311,0,145,2,0,
169,323278,13684,339,4041,1313,0,145,1,0,
170,323231,13696,332,4071,1324,0,146,1,0,
171,323162,13726,331,4106,1329,0,146,2,0,
172,323102,13745,329,4144,1334,0,146,3,1,
173,323056,13757,327,4176,1338,0,146,0,0,
174,323011,13763,326,4212,1342,0,146,3,0,
175,322958,13777,325,4246,1347,0,147,3,0,
176,322909,13784,324,4284,1352,0,147,3,0,
177,322862,13795,320,4319,1357,0,147,1,0,
178,322808,13803,321,4362,1359,0,147,3,0,
179,322767,13818,318,4384,1366,0,147,3,0,
180,322723,13816,316,4427,1371,0,147,2,0,
181,322677,13832,314,4457,1373,0,147,0,0,
182,322641,13831,316,4485,1367,13,147,7,0,
183,322589,13845,315,4522,1360,22,147,1,0,
184,322546,13849,318,4554,1350,36,147,5,0,
185,322510,13845,319,4588,1338,53,147,3,0,
186,322469,13868,318,4605,1325,68,147,1,0,
187,322413,13883,319,4645,1317,76,147,1,0,
188,322360,13905,316,4675,1314,83,147,0,0,
189,322327,13902,316,4709,1302,96,148,2,0,
190,322280,13911,317,4742,1291,111,148,3,0,
191,322250,13887,315,4793,1283,124,148,1,0,
192,322190,13901,313,4839,1275,134,148,0,0,
193,322152,13911,311,4866,1260,152,148,1,0,
194,322112,13914,303,4900,1263,160,148,1,0,
195,322072,13911,300,4941,1254,172,150,1,0,
196,322028,13923,298,4971,1245,185,150,1,0,
197,321985,13921,296,5014,1233,201,150,2,0,
198,321942,13927,292,5046,1225,216,152,3,0,
199,321901,13931,290,5081,1218,225,154,3,0,
200,321862,13935,292,5111,1209,237,154,4,0,
201,321824,13932,296,5147,1203,244,154,5,0,
202,321776,13942,292,5182,1195,258,155,1,0,
203,321736,13946,292,5216,1183,270,157,2,0,
204,321695,13949,294,5250,1177,278,157,4,0,
205,321653,13949,291,5290,1170,290,157,1,0,
206,321617,13943,290,5330,1158,305,157,1,0,
207,321562,13959,289,5368,1150,315,157,0,0,
208,321519,13966,286,5400,1141,331,157,4,0,
209,321481,13960,283,5441,1133,345,157,1,0,
210,321451,13950,283,5478,1122,358,158,3,0,
211,321406,13953,281,5517,1117,368,158,1,0,
212,321364,13955,280,5554,1108,381,158,1,0,
213,321324,13953,279,5594,1099,393,158,1,0,
214,321287,13950,278,5631,1093,403,158,2,0,
215,321253,13949,280,5663,1084,413,158,2,0,
216,321202,13965,275,5695,1079,426,158,1,0,
217,321160,13986,272,5713,1077,434,158,1,0,
218,321129,13975,270,5753,1070,444,159,1,0,
219,321089,13978,272,5787,1057,458,159,2,0,
220,321065,13976,272,5811,1043,474,159,2,0,
221,321031,13976,272,5841,1035,486,159,2,0,
222,321000,13969,269,5877,1025,501,159,1,0,
223,320972,13961,268,5908,1021,511,159,3,0,
224,320944,13958,265,5939,1016,519,159,0,0,
225,320903,13959,269,5973,1000,537,159,4,0,
226,320862,13965,270,6003,997,544,159,4,0,
227,320824,13973,270,6029,993,552,159,1,0,
228,320796,13966,267,6062,992,558,159,2,0,
229,320747,13974,266,6099,991,564,159,3,0,
230,320713,13971,266,6134,986,571,159,2,0,
231,320682,13963,267,6169,983,577,159,3,0,
232,320642,13966,265,6203,980,585,159,2,0,
233,320604,13965,260,6241,973,597,160,0,0,
234,320561,13971,259,6275,969,605,160,2,0,
235,320523,13965,252,6318,967,615,160,0,0,
236,320488,13968,254,6347,959,623,161,3,0,
237,320448,13976,251,6379,953,632,161,0,0,
238,320413,13970,255,6415,945,641,161,4,0,
239,320382,13967,254,6441,944,651,161,3,0,
240,320345,13977,255,6463,940,659,161,4,0,
241,320293,13988,256,6501,938,662,162,2,0,
242,320258,13985,254,6535,932,674,162,3,0,
243,320223,13969,254,6579,928,685,162,3,0,
244,320181,13964,252,6620,928,693,162,4,0,
245,320149,13955,252,6658,922,702,162,0,0,
246,320108,13957,255,6693,910,715,162,3,0,
247,320064,13969,254,6724,903,724,162,1,1,
248,320031,13968,252,6757,894,736,162,1,0,
249,320005,13952,253,6795,888,745,162,3,0,
250,319965,13962,252,6821,881,757,162,2,0,
251,319931,13965,252,6850,874,765,163,1,0,
252,319904,13963,254,6874,868,774,163,5,0,
253,319871,13958,255,6910,864,779,163,2,0,
254,319841,13955,255,6940,860,786,163,3,0,
255,319811,13948,256,6971,861,790,163,3,0,
256,319771,13959,259,6992,859,797,163,5,0,
257,319724,13967,259,7025,860,802,163,3,0,
258,319678,13974,256,7062,854,813,163,1,0,
259,319649,13963,256,7100,849,820,163,1,0,
260,319616,13971,252,7123,843,831,164,1,0,
261,319576,13984,245,7149,847,835,164,0,0,
262,319539,13980,243,7186,844,844,164,2,0,
263,319509,13973,243,7219,839,853,164,2,0,
264,319481,13963,245,7255,838,854,164,2,0,
265,319434,13973,245,7288,836,860,164,2,0,
266,319390,13977,244,7324,837,864,164,2,0,
267,319355,13971,243,7364,834,869,164,1,0,
268,319327,13962,241,7397,834,874,165,3,0,
269,319293,13951,242,7439,830,880,165,3,0,
270,319267,13938,242,7473,829,886,165,1,0,
271,319231,13940,241,7504,824,895,165,2,0,
272,319210,13921,241,7538,823,902,165,4,0,
273,319182,13904,243,7577,817,912,165,4,0,
274,319156,13902,242,7601,815,919,165,1,0,
275,319114,13909,243,7634,812,923,165,1,0,
276,319085,13888,241,7680,811,930,165,1,1,
277,319057,13885,238,7708,810,936,166,1,0,
278,319018,13887,237,7740,810,942,166,3,0,
279,318984,13883,234,7774,811,948,166,1,0,
280,318944,13885,232,7810,811,952,166,0,0,
281,318903,13883,237,7846,810,955,166,5,0,
282,318869,13888,239,7870,808,960,166,3,1,
283,318832,13881,241,7910,804,966,166,3,0,
284,318806,13870,240,7943,805,970,166,2,0,
285,318773,13868,240,7974,801,977,167,1,0,
286,318740,13855,239,8018,794,987,167,1,0,
287,318712,13836,239,8060,797,989,167,2,0,
288,318690,13824,236,8092,797,993,168,1,0,
289,318664,13812,233,8127,798,997,169,1,0,
290,318633,13811,234,8154,793,1006,169,3,0,
291,318599,13818,232,8178,791,1012,170,2,0,
292,318569,13811,232,8212,791,1015,170,3,0,
293,318534,13792,231,8261,789,1022,171,2,0,
294,318493,13789,229,8303,790,1025,171,1,0,
295,318474,13759,230,8347,790,1029,171,2,0,
296,318446,13751,227,8379,788,1037,172,1,0,
297,318410,13752,225,8404,794,1042,173,2,0,
298,318383,13739,224,8440,794,1045,175,3,0,
299,318357,13731,222,8472,790,1053,175,1,0,
300,318319,13736,222,8502,786,1060,175,2,0,
301,318289,13727,219,8538,788,1064,175,0,0,
302,318259,13714,220,8576,785,1071,175,3,0,
303,318228,13707,220,8610,785,1075,175,3,0,
304,318195,13713,219,8632,783,1083,175,2,0,
305,318163,13699,220,8669,787,1087,175,5,0,
306,318136,13685,219,8705,790,1090,175,1,0,
307,318104,13687,217,8733,789,1095,175,0,0,
308,318082,13667,218,8770,787,1101,175,3,0,
309,318048,13670,219,8796,782,1109,176,3,0,
310,318024,13650,214,8834,788,1113,177,1,0,
311,317999,13635,215,8871,785,1118,177,2,0,
312,317969,13630,216,8897,785,1126,177,2,0,
313,317936,13619,215,8936,785,1132,177,2,0,
314,317918,13600,217,8969,779,1140,177,3,0,
315,317889,13578,218,9012,781,1145,177,3,0,
316,317864,13563,214,9047,782,1153,177,2,0,
317,317838,13558,214,9074,778,1161,177,3,0,
318,317816,13542,219,9105,776,1165,177,5,0,
319,317791,13533,221,9136,771,1171,177,2,0,
320,317766,13513,221,9179,768,1176,177,0,0,
321,317734,13516,222,9203,763,1185,177,2,0,
322,317711,13514,220,9222,766,1190,177,2,0,
323,317684,13496,214,9265,769,1195,177,1,0,
324,317645,13497,212,9300,771,1198,177,4,0,
325,317618,13487,210,9335,771,1202,177,2,0,
326,317593,13476,209,9368,774,1203,177,1,0,
327,317567,13463,210,9401,774,1208,177,4,0,
328,317545,13453,210,9425,777,1212,178,5,0,
329,317530,13433,212,9454,778,1215,178,3,0,
330,317511,13414,211,9489,778,1219,178,2,0,
331,317469,13420,206,9525,781,1221,178,0,0,
332,317436,13409,207,9561,781,1225,181,5,0,
333,317406,13404,207,9592,779,1230,182,3,0,
334,317382,13395,207,9623,776,1235,182,0,0,
335,317362,13381,211,9650,776,1238,182,5,0,
336,317338,13368,208,9684,777,1242,183,1,0,
337,317312,13366,202,9708,783,1245,184,1,0,
338,317280,13354,208,9745,778,1251,184,7,0,
339,317262,13334,203,9782,782,1253,184,0,0,
340,317226,13343,205,9806,782,1254,184,3,0,
341,317198,13325,207,9846,781,1259,184,5,0,
342,317166,13324,206,9875,783,1262,184,1,0,
343,317140,13307,210,9912,781,1265,185,5,0,
344,317098,13310,208,9946,780,1272,186,3,0,
345,317073,13295,210,9977,784,1275,186,3,0,
346,317030,13293,207,10017,786,1281,186,1,0,
347,317007,13276,208,10048,791,1284,186,3,0,
348,316981,13268,206,10081,792,1286,186,1,0,
349,316946,13270,209,10105,794,1290,186,4,0,
350,316918,13256,210,10142,796,1292,186,1,0,
351,316890,13244,209,10180,788,1301,188,3,0,
352,316858,13239,206,10216,787,1306,188,0,0,
353,316839,13229,207,10239,786,1311,189,3,0,
354,316813,13217,207,10273,786,1315,189,2,0,
355,316779,13211,206,10310,786,1319,189,0,0,
356,316741,13207,204,10350,785,1324,189,0,0,
357,316719,13187,204,10387,785,1329,189,2,0,
358,316683,13190,203,10417,783,1334,190,2,0,
359,316661,13176,203,10448,786,1336,190,1,0,
360,316639,13162,203,10481,782,1343,190,2,0,
361,316618,13143,203,10518,780,1348,190,2,0,
362,316596,13145,202,10536,782,1349,190,2,0,
363,316575,13121,204,10572,782,1356,190,6,0,
364,316549,13118,206,10594,785,1358,190,4,0,
365,316505,13127,209,10622,785,1362,190,4,0,
366,316475,13110,218,10655,785,1367,190,10,0,
367,316437,13104,219,10695,785,1370,190,2,0,
368,316400,13106,219,10726,789,1370,190,2,0,
369,316373,13092,213,10765,793,1374,190,1,0,
370,316343,13087,219,10793,793,1375,190,6,0,
371,316308,13078,221,10830,795,1378,190,4,0,
372,316274,13078,221,10859,795,1383,190,0,0,
373,316240,13076,219,10892,798,1385,190,1,0,
374,316216,13062,219,10926,797,1389,191,3,0,
375,316189,13051,213,10958,799,1399,191,1,0,
376,316161,13040,212,10991,803,1402,191,3,0,
377,316117,13056,209,11016,804,1406,192,1,0,
378,316089,13049,207,11044,809,1410,192,2,0,
379,316052,13050,205,11075,808,1417,193,3,0,
380,316036,13034,206,11099,811,1420,194,3,0,
381,316002,13041,207,11121,813,1422,194,3,0,
382,315971,13035,210,11151,816,1423,194,5,0,
383,315947,13025,209,11182,814,1429,194,2,0,
384,315926,13006,207,11220,818,1429,194,0,0,
385,315901,13002,207,11243,822,1431,194,2,0,
386,315879,12992,206,11268,825,1436,194,3,0,
387,315846,12990,205,11294,832,1439,194,1,0,
388,315818,12989,206,11315,837,1441,194,3,0,
389,315795,12978,209,11337,840,1447,194,6,0,
390,315757,12976,207,11370,843,1453,194,1,0,
391,315728,12968,207,11399,848,1456,194,2,0,
392,315701,12967,206,11421,851,1460,194,2,0,
393,315668,12966,205,11453,851,1463,194,0,0,
394,315635,12968,201,11483,852,1466,195,0,0,
395,315606,12963,201,11510,855,1470,195,1,0,
396,315582,12955,202,11539,857,1470,195,3,0,
397,315550,12949,197,11574,857,1478,195,1,0,
398,315524,12934,196,11613,854,1484,195,0,0,
399,315489,12938,196,11640,855,1487,195,2,0,
400,315465,12933,199,11661,860,1487,195,3,0,
401,315436,12919,197,11698,866,1489,195,2,0,
402,315411,12907,194,11726,874,1493,195,2,0,
403,315374,12908,194,11761,870,1498,195,0,0,
404,315353,12884,196,11801,867,1504,195,3,0,
405,315316,12891,198,11827,866,1507,195,2,0,
406,315288,12893,197,11849,869,1509,195,0,0,
407,315263,12893,199,11865,872,1513,195,4,0,
408,315236,12889,197,11891,875,1517,195,2,0,
409,315204,12882,196,11928,873,1522,195,1,0,
410,315173,12871,197,11965,872,1527,195,2,0,
411,315152,12855,198,11999,872,1529,195,1,0,
412,315133,12835,198,12032,873,1532,197,2,0,
413,315099,12827,198,12070,872,1537,197,1,1,
414,315078,12806,197,12108,873,1541,197,2,0,
415,315050,12799,200,12137,872,1545,197,4,0,
416,315018,12804,197,12156,875,1553,197,1,0,
417,314990,12798,200,12181,881,1553,197,6,0,
418,314970,12775,197,12220,885,1556,197,1,0,
419,314941,12774,193,12241,897,1557,197,1,0,
420,314906,12787,192,12259,892,1566,198,0,0,
421,314878,12779,196,12285,894,1570,198,4,1,
422,314852,12770,194,12315,900,1571,198,1,0,
423,314826,12762,194,12345,898,1577,198,2,0,
424,314800,12752,193,12376,897,1584,198,1,0,
425,314776,12747,195,12399,893,1592,198,2,0,
426,314749,12746,193,12423,897,1594,198,2,0,
427,314716,12744,196,12451,900,1595,198,5,0,
428,314696,12730,199,12482,898,1597,198,3,0,
429,314667,12730,200,12504,900,1600,199,3,0,
430,314638,12717,199,12542,902,1603,199,1,1,
431,314615,12710,197,12570,901,1608,199,2,0,
432,314589,12706,197,12594,906,1609,199,1,0,
433,314563,12694,196,12630,906,1612,199,1,0,
434,314536,12690,197,12656,909,1613,199,4,0,
435,314501,12699,197,12679,909,1616,199,0,0,
436,314473,12691,198,12711,908,1620,199,2,0,
437,314452,12672,202,12745,906,1624,199,4,0,
438,314420,12666,204,12777,904,1630,199,3,0,
439,314385,12674,200,12802,905,1635,199,0,0,
440,314355,12666,201,12832,910,1637,199,3,0,
441,314331,12662,200,12854,911,1643,199,2,0,
442,314317,12649,199,12873,912,1651,199,2,0,
443,314296,12635,197,12903,913,1657,199,3,0,
444,314267,12631,199,12928,915,1661,199,4,0,
445,314240,12629,202,12949,919,1662,199,4,0,
446,314209,12628,201,12978,918,1666,200,1,0,
447,314179,12625,201,13009,915,1671,200,2,0,
448,314151,12622,198,13034,921,1673,201,2,0,
449,314121,12621,196,13061,922,1678,201,0,0,
450,314090,12617,197,13091,924,1680,201,2,0,
451,314069,12606,198,13117,924,1685,201,2,0,
452,314030,12621,201,13134,924,1689,201,4,0,
453,314005,12606,202,13169,922,1695,201,2,0,
454,313978,12601,202,13200,919,1699,201,0,0,
455,313949,12596,200,13229,920,1705,201,1,0,
456,313913,12599,196,13261,923,1706,202,0,0,
457,313877,12611,196,13277,925,1712,202,1,0,
458,313853,12608,193,13300,925,1717,204,1,0,
459,313812,12609,189,13338,924,1723,205,1,0,
460,313790,12603,187,13362,923,1730,205,0,0,
461,313765,12603,183,13384,925,1734,206,0,0,
462,313744,12594,182,13411,927,1736,206,0,0,
463,313720,12591,184,13431,929,1739,206,2,0,
464,313698,12585,182,13457,932,1740,206,0,0,
465,313677,12578,184,13476,934,1745,206,5,0,
466,313653,12572,181,13505,935,1748,206,0,0,
467,313622,12564,183,13535,940,1750,206,4,0,
468,313591,12562,186,13564,936,1755,206,5,0,
469,313562,12554,186,13596,937,1759,206,1,0,
470,313543,12543,187,13619,939,1763,206,1,0,
471,313517,12534,187,13649,940,1767,206,1,0,
472,313494,12520,188,13681,940,1771,206,2,0,
473,313467,12511,188,13711,943,1774,206,2,0,
474,313438,12502,190,13745,940,1779,206,4,0,
475,313416,12492,190,13771,941,1784,206,1,0,
476,313392,12489,190,13794,942,1787,206,1,0,
477,313363,12488,189,13818,943,1793,206,2,0,
478,313336,12493,190,13835,937,1803,206,2,0,
479,313309,12490,188,13862,937,1807,207,0,0,
480,313285,12489,187,13885,936,1811,207,0,0,
481,313258,12482,188,13916,936,1813,207,1,0,
482,313240,12466,190,13941,937,1819,207,4,0,
483,313214,12461,188,13969,939,1822,207,0,0,
484,313188,12449,187,13997,945,1826,208,3,0,
485,313161,12448,184,14021,946,1832,208,2,0,
486,313122,12459,184,14044,943,1840,208,2,0,
487,313102,12444,183,14078,940,1845,208,0,0,
488,313083,12428,181,14112,940,1848,208,0,0,
489,313070,12409,181,14141,939,1852,208,1,0,
490,313049,12400,180,14166,942,1855,208,2,0,
491,313021,12389,177,14198,942,1865,208,0,0,
492,312998,12377,178,14226,946,1867,208,2,0,
493,312978,12370,178,14249,942,1875,208,2,0,
494,312951,12363,174,14278,945,1881,208,1,0,
495,312927,12359,175,14302,945,1884,208,2,0,
496,312907,12334,177,14335,948,1891,208,4,0,
497,312884,12326,179,14361,942,1900,208,2,0,
498,312861,12325,182,14380,940,1904,208,3,0,
499,312839,12312,181,14410,943,1906,209,1,0,
500,312809,12321,176,14428,949,1907,210,1,0,
501,312787,12314,172,14452,955,1909,211,1,0,
502,312760,12312,172,14474,957,1914,211,2,0,
503,312737,12298,172,14509,950,1923,211,1,0,
504,312714,12271,174,14552,947,1931,211,3,0,
505,312689,12263,173,14578,949,1937,211,2,0,
506,312664,12268,171,14596,949,1941,211,1,0,
507,312644,12265,169,14615,951,1945,211,1,0,
508,312611,12271,166,14638,953,1950,211,2,0,
509,312584,12262,165,14671,949,1958,211,2,0,
510,312566,12238,168,14706,950,1961,211,3,0,
511,312543,12226,168,14736,951,1965,211,2,0,
512,312528,12214,170,14760,947,1970,211,2,0,
513,312515,12190,170,14791,950,1973,211,1,0,
514,312494,12177,171,14818,953,1976,211,3,0,
515,312476,12162,174,14845,954,1978,211,3,0,
516,312451,12146,174,14879,958,1981,211,2,0,
517,312419,12139,177,14912,956,1986,211,4,0,
518,312399,12125,177,14941,952,1995,211,1,0,
519,312380,12117,179,14963,954,1996,211,3,0,
520,312350,12103,180,15002,951,2003,211,2,0,
521,312331,12075,180,15045,952,2006,211,1,0,
522,312314,12053,184,15076,954,2008,211,5,0,
523,312289,12041,185,15108,953,2013,211,1,0,
524,312258,12049,186,15128,952,2015,212,2,0,
525,312234,12044,186,15154,949,2021,212,0,0,
526,312207,12044,184,15177,945,2029,214,1,0,
527,312184,12043,183,15195,942,2038,215,2,0,
528,312151,12048,184,15218,938,2046,215,2,0,
529,312133,12038,183,15242,940,2049,215,0,0,
530,312109,12031,182,15270,937,2055,216,1,0,
531,312084,12035,179,15292,936,2058,216,0,0,
532,312069,12022,178,15318,937,2060,216,1,0,
533,312040,12021,178,15343,938,2064,216,2,0,
534,312014,12018,176,15368,939,2068,217,2,0,
535,311985,12012,175,15397,941,2072,218,1,0,
536,311970,11994,177,15425,940,2076,218,3,0,
537,311950,11978,176,15456,942,2080,218,2,0,
538,311929,11970,177,15474,948,2084,218,2,0,
539,311904,11962,175,15501,953,2087,218,1,0,
540,311881,11950,173,15532,954,2092,218,1,0,
541,311859,11942,170,15558,958,2095,218,1,0,
542,311828,11940,171,15588,958,2097,218,2,0,
543,311798,11948,169,15602,964,2101,218,0,0,
544,311773,11949,168,15625,959,2108,218,0,0,
545,311748,11940,169,15653,959,2113,218,2,0,
546,311726,11937,164,15672,966,2117,218,1,0,
547,311698,11944,167,15688,964,2121,218,4,0,
548,311676,11928,168,15719,967,2124,218,5,0,
549,311649,11921,167,15746,971,2128,218,2,0,
550,311631,11909,172,15767,966,2136,219,7,0,
551,311599,11901,167,15804,972,2136,221,0,0,
552,311576,11888,168,15836,971,2140,221,3,0,
553,311554,11875,168,15869,968,2145,221,0,0,
554,311530,11869,166,15895,969,2150,221,0,0,
555,311505,11853,165,15931,971,2153,222,1,0,
556,311487,11850,163,15947,966,2165,222,1,0,
557,311468,11838,164,15974,962,2172,222,2,0,
558,311447,11819,160,16007,968,2177,222,1,0,
559,311424,11809,161,16037,961,2186,222,1,0,
560,311408,11807,163,16048,960,2192,222,2,0,
561,311384,11791,163,16086,956,2198,222,1,0,
562,311362,11780,162,16116,955,2203,222,1,0,
563,311348,11772,162,16134,955,2207,222,1,0,
564,311330,11754,165,16161,957,2211,222,5,0,
