day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327477,11779,541,1927,962,0,114,0,0,
101,327400,11819,532,1964,969,0,116,0,0,
102,327329,11861,528,1990,976,0,116,2,0,
103,327242,11904,528,2032,978,0,116,2,0,
104,327184,11930,522,2062,986,0,116,2,0,
105,327112,11978,525,2081,988,0,116,4,0,
106,327043,12012,521,2112,993,0,119,3,0,
107,326965,12063,519,2133,1000,0,120,4,0,
108,326887,12111,513,2161,1007,0,121,0,0,
109,326813,12156,507,2189,1013,0,122,1,0,
110,326754,12176,506,2225,1017,0,122,2,0,
111,326677,12217,502,2260,1022,0,122,1,0,
112,326623,12233,500,2296,1026,0,122,1,0,
113,326558,12270,497,2321,1031,0,123,3,0,
114,326492,12309,495,2344,1036,0,124,3,0,
115,326422,12343,491,2378,1042,0,124,1,0,
116,326344,12389,485,2407,1050,0,125,2,0,
117,326278,12433,480,2427,1056,0,126,1,0,
118,326213,12468,476,2453,1064,0,126,3,0,
119,326146,12513,474,2473,1067,0,127,2,0,
120,326078,12549,475,2502,1068,0,128,3,0,
121,326017,12567,472,2543,1073,0,128,1,0,
122,325938,12616,467,2572,1079,0,128,0,0,
123,325863,12657,467,2600,1085,0,128,6,0,
124,325806,12682,461,2632,1091,0,128,0,0,
125,325742,12705,456,2673,1096,0,128,0,0,
126,325679,12726,453,2711,1102,0,129,3,0,
127,325606,12764,449,2743,1109,0,129,2,0,
128,325534,12806,445,2771,1114,0,130,1,0,
129,325474,12830,439,2803,1124,0,130,1,0,
130,325398,12874,435,2834,1128,0,131,1,0,
131,325344,12885,433,2873,1134,0,131,4,0,
132,325282,12915,430,2903,1139,0,131,2,0,
133,325215,12956,426,2925,1146,0,132,2,0,
134,325147,12996,422,2951,1152,0,132,1,0,
135,325079,13027,417,2986,1159,0,132,1,0,
136,325010,13068,414,3011,1165,0,132,2,0,
137,324956,13082,408,3049,1173,0,132,0,0,
138,324897,13106,406,3081,1177,0,133,2,0,
139,324836,13145,400,3102,1184,0,133,1,0,
140,324787,13162,399,3133,1186,0,133,2,0,
141,324737,13180,397,3165,1187,0,134,1,0,
142,324677,13211,391,3193,1194,0,134,0,0,
143,324618,13239,385,3222,1200,0,136,1,0,
144,324558,13268,381,3250,1207,0,136,2,0,
145,324507,13283,379,3284,1210,0,137,1,0,
146,324462,13295,377,3314,1215,0,137,2,0,
147,324397,13325,372,3347,1222,0,137,1,0,
148,324338,13342,374,3385,1224,0,137,3,0,
149,324286,13357,373,3418,1229,0,137,4,0,
150,324218,13389,372,3453,1231,0,137,1,0,
151,324164,13414,369,3481,1235,0,137,0,0,
152,324114,13428,366,3516,1239,0,137,1,0,
153,324052,13450,363,3555,1243,0,137,1,0,
154,324002,13460,360,3592,1247,0,139,2,0,
155,323949,13478,356,3623,1255,0,139,3,0,
156,323900,13498,354,3651,1258,0,139,1,0,
157,323848,13516,351,3683,1263,0,139,1,0,
158,323794,13535,354,3714,1264,0,139,4,0,
159,323737,13546,354,3754,1269,0,140,4,0,
160,323694,13549,353,3790,1273,0,141,4,0,
161,323636,13574,347,3822,1279,0,142,1,0,
162,323585,13587,346,3859,1281,0,142,1,0,
163,323538,13596,345,3895,1284,0,142,2,0,
164,323490,13604,346,3932,1286,0,142,2,0,
165,323432,13612,344,3977,1292,0,143,5,0,
166,323394,13612,338,4013,1299,0,144,1,0,
167,323349,13623,335,4045,1304,0,144,1,0,
168,323298,13650,332,4069,1307,0,144,0,0,
169,323263,13655,330,4097,1311,0,144,2,0,
170,323214,13655,331,4143,1313,0,144,4,0,
171,323154,13678,331,4175,1318,0,144,1,0,
172,323101,13698,332,4205,1320,0,144,3,0,
173,323038,13726,330,4239,1322,0,145,1,0,
174,322998,13737,328,4265,1327,0,145,3,0,
175,322944,13756,328,4294,1332,0,146,3,0,
176,322904,13750,328,4333,1339,0,146,4,0,
177,322856,13762,330,4366,1340,0,146,2,0,
178,322809,13765,331,4404,1345,0,146,6,0,
179,322752,13775,328,4448,1350,0,147,2,0,
180,322710,13780,325,4482,1356,0,147,2,0,
181,322664,13787,323,4519,1359,0,148,1,0,
182,322623,13791,324,4554,1346,14,148,2,0,
183,322566,13821,323,4579,1340,23,148,2,0,
184,322512,13840,320,4612,1331,37,148,1,0,
185,322471,13839,315,4652,1320,54,149,1,0,
186,322410,13868,310,4682,1312,68,150,1,0,
187,322362,13879,315,4711,1307,76,150,7,0,
188,322304,13902,310,4745,1306,83,150,1,0,
189,322265,13908,306,4776,1299,96,150,0,0,
190,322224,13924,302,4800,1289,111,150,0,0,
191,322181,13943,304,4821,1278,123,150,2,0,
192,322136,13952,306,4854,1269,133,150,3,0,
193,322096,13941,303,4903,1256,151,150,1,1,
194,322054,13954,301,4926,1255,160,150,3,0,
195,322005,13971,299,4953,1250,172,150,2,0,
196,321955,13981,300,4990,1239,185,150,2,0,
197,321918,13971,298,5034,1227,201,151,1,0,
198,321877,13966,299,5077,1214,215,152,3,0,
199,321833,13975,297,5110,1209,224,152,2,0,
200,321783,13989,292,5143,1205,236,152,0,0,
201,321746,13985,294,5179,1201,243,152,3,0,
202,321704,13992,293,5213,1188,258,152,0,0,
203,321666,13979,292,5257,1184,270,152,3,0,
204,321632,13973,291,5293,1180,278,153,4,0,
205,321593,13979,292,5323,1170,290,153,2,0,
206,321556,13978,288,5358,1161,305,154,2,0,
207,321513,13986,285,5392,1155,315,154,1,0,
208,321476,13989,282,5423,1144,331,155,2,0,
209,321447,13977,286,5458,1132,345,155,6,0,
210,321407,13979,291,5486,1123,359,155,6,0,
211,321364,13982,292,5524,1114,369,155,2,0,
212,321318,13994,294,5552,1105,382,155,4,0,
213,321275,14007,293,5577,1099,394,155,1,0,
214,321236,14012,291,5609,1093,404,155,2,0,
215,321204,14013,289,5639,1086,414,155,1,0,
216,321164,14012,290,5673,1078,426,157,3,0,
217,321119,14027,292,5696,1075,434,157,4,0,
218,321075,14020,296,5740,1068,444,157,5,0,
219,321029,14029,295,5773,1059,458,157,1,0,
220,321003,14010,292,5816,1048,473,158,2,0,
221,320957,14024,295,5842,1039,485,158,4,0,
222,320926,14011,291,5880,1037,497,158,2,0,
223,320885,14023,289,5906,1030,508,159,0,0,
224,320836,14040,290,5933,1020,522,159,3,0,
225,320792,14038,288,5975,1014,533,160,1,0,
226,320749,14047,287,6008,1006,543,160,1,0,
227,320707,14055,285,6038,996,558,161,1,0,
228,320670,14053,283,6072,994,566,162,4,0,
229,320620,14062,282,6107,995,572,162,4,0,
230,320580,14063,279,6143,993,580,162,2,0,
231,320546,14052,276,6181,992,590,163,3,0,
232,320510,14055,272,6212,993,594,164,0,0,
233,320478,14049,267,6246,994,601,165,3,0,
234,320441,14048,266,6278,995,607,165,2,0,
235,320394,14058,265,6311,996,611,165,1,0,
236,320368,14052,267,6334,995,619,165,5,0,
237,320323,14065,267,6363,985,631,166,3,0,
238,320284,14062,262,6402,986,638,166,0,0,
239,320245,14067,260,6436,979,647,166,0,0,
240,320208,14071,258,6465,976,655,167,2,0,
241,320174,14055,259,6510,970,665,167,3,0,
242,320140,14049,260,6542,971,671,167,4,0,
243,320102,14054,259,6573,966,679,167,0,0,
244,320065,14054,255,6602,966,690,168,1,0,
245,320035,14049,256,6634,957,700,169,2,0,
246,320007,14045,253,6664,958,704,169,2,0,
247,319966,14040,251,6707,955,712,169,2,0,
248,319937,14026,250,6746,951,721,169,2,0,
249,319902,14026,249,6777,944,733,169,3,0,
250,319869,14028,250,6804,936,743,170,3,0,
251,319829,14018,246,6851,938,748,170,0,0,
252,319797,14007,245,6889,939,753,170,2,0,
253,319767,14004,242,6919,941,757,170,3,0,
254,319734,13998,241,6955,941,761,170,1,0,
255,319696,14000,241,6986,933,773,171,3,0,
256,319651,14012,240,7016,929,781,171,3,0,
257,319617,14005,238,7052,929,788,171,1,0,
258,319579,13998,238,7094,925,795,171,3,1,
259,319536,14005,237,7127,923,801,171,0,0,
260,319507,13999,238,7156,922,807,171,2,0,
261,319463,13995,239,7198,923,811,171,2,0,
262,319421,14002,236,7229,925,816,171,1,0,
263,319385,14010,234,7252,927,821,171,1,0,
264,319354,14005,232,7287,923,828,171,1,0,
265,319315,14010,230,7315,925,834,171,2,0,
266,319289,14002,231,7344,925,838,171,2,0,
267,319257,14004,228,7371,922,846,172,2,0,
268,319228,13992,226,7408,922,852,172,3,0,
269,319195,13992,228,7436,917,860,172,3,0,
270,319165,13978,225,7475,915,869,173,4,0,
271,319123,13996,225,7497,908,877,174,2,0,
272,319100,13985,226,7528,899,888,174,1,0,
273,319071,13981,233,7553,894,894,174,7,0,
274,319047,13970,237,7582,887,902,175,5,0,
275,319010,13976,239,7606,885,909,175,3,0,
276,318980,13972,239,7639,879,916,175,0,0,
277,318949,13970,238,7670,874,923,176,0,0,
278,318908,13968,235,7707,876,929,177,3,0,
279,318863,13976,231,7741,874,937,178,1,1,
280,318825,13962,231,7788,871,945,178,2,1,
281,318782,13967,232,7823,865,953,178,1,0,
282,318751,13955,233,7862,861,960,178,4,0,
283,318721,13951,230,7894,859,967,178,1,0,
284,318683,13955,228,7922,865,969,178,1,0,
285,318643,13970,225,7945,862,977,178,0,0,
286,318615,13966,223,7977,862,979,178,0,0,
287,318582,13963,221,8009,863,984,178,1,0,
288,318566,13945,224,8036,860,991,178,4,0,
289,318541,13939,227,8060,857,998,178,5,0,
290,318510,13931,228,8097,852,1004,178,2,1,
291,318479,13930,228,8124,853,1008,178,3,0,
292,318445,13932,226,8155,850,1013,179,1,0,
293,318409,13930,231,8187,847,1017,179,6,0,
294,318366,13933,233,8221,848,1020,179,5,0,
295,318338,13920,231,8259,847,1025,180,0,0,
296,318313,13901,229,8302,844,1031,180,1,0,
297,318272,13895,231,8344,839,1039,180,3,0,
298,318246,13886,231,8377,835,1045,180,2,0,
299,318229,13861,230,8416,831,1053,180,2,0,
300,318187,13874,231,8444,828,1056,180,1,0,
301,318162,13860,232,8479,830,1057,180,1,0,
302,318128,13852,230,8518,830,1062,180,1,0,
303,318103,13842,230,8550,827,1067,181,3,0,
304,318073,13829,230,8588,826,1073,181,3,0,
305,318026,13849,231,8614,822,1077,181,2,0,
306,317991,13849,231,8644,822,1082,181,4,0,
307,317958,13847,228,8676,822,1088,181,1,0,
308,317927,13851,226,8700,820,1095,181,2,0,
309,317903,13851,221,8723,819,1101,182,1,0,
310,317871,13858,218,8746,814,1111,182,0,0,
311,317843,13845,215,8783,817,1115,182,2,0,
312,317812,13842,214,8812,817,1121,182,3,0,
313,317785,13837,212,8841,817,1126,182,1,0,
314,317765,13830,213,8866,811,1133,182,1,0,
315,317733,13822,213,8902,808,1139,183,2,0,
316,317708,13814,213,8932,803,1146,184,2,0,
317,317676,13810,213,8965,800,1152,184,1,0,
318,317652,13799,210,8996,799,1160,184,0,0,
319,317620,13795,209,9024,804,1164,184,2,0,
320,317601,13779,210,9051,804,1171,184,5,0,
321,317567,13770,212,9089,804,1174,184,3,0,
322,317541,13770,211,9111,808,1175,184,1,0,
323,317505,13772,208,9145,804,1182,184,0,0,
324,317474,13759,209,9184,802,1188,184,3,0,
325,317444,13743,207,9227,800,1195,184,1,0,
326,317417,13727,207,9269,798,1198,184,0,0,
327,317386,13718,209,9304,797,1202,184,4,0,
328,317362,13709,207,9330,799,1209,184,0,0,
329,317340,13692,206,9366,800,1211,185,1,0,
330,317318,13674,210,9400,797,1216,185,4,0,
331,317287,13649,212,9450,799,1218,185,3,0,
332,317263,13633,209,9487,800,1222,186,2,0,
333,317234,13625,209,9519,801,1226,186,2,0,
334,317211,13606,209,9558,800,1229,187,3,0,
335,317197,13591,208,9584,801,1232,187,1,0,
336,317168,13581,210,9617,797,1240,187,3,0,
337,317137,13579,209,9645,798,1243,189,1,0,
338,317108,13566,211,9683,795,1248,189,3,0,
339,317079,13555,211,9719,798,1249,189,3,0,
340,317048,13554,215,9744,796,1254,189,4,0,
341,317016,13542,214,9786,795,1258,189,2,0,
342,316993,13523,213,9826,792,1264,189,1,0,
343,316965,13498,217,9874,791,1266,189,4,0,
344,316938,13487,217,9909,791,1269,189,2,0,
345,316907,13483,218,9943,789,1271,189,1,0,
346,316869,13482,215,9979,789,1277,189,0,0,
347,316849,13464,213,10015,786,1284,189,2,0,
348,316822,13463,212,10039,785,1290,189,3,0,
349,316783,13468,214,10066,787,1293,189,3,0,
350,316749,13467,216,10096,786,1297,189,3,0,
351,316728,13460,213,10123,785,1300,191,0,0,
352,316697,13460,210,10151,786,1305,191,0,0,
353,316670,13453,205,10182,792,1307,191,2,0,
354,316644,13439,206,10219,791,1310,191,2,0,
355,316616,13427,208,10255,788,1315,191,3,0,
356,316585,13415,206,10296,787,1320,191,2,0,
357,316560,13407,207,10323,785,1327,191,3,0,
358,316535,13397,207,10355,787,1328,191,2,0,
359,316513,13385,209,10382,787,1333,191,3,0,
360,316487,13367,207,10421,789,1338,191,3,0,
361,316463,13347,207,10460,788,1344,191,3,0,
362,316439,13340,206,10487,790,1347,191,1,0,
363,316416,13325,204,10520,796,1348,191,1,1,
364,316390,13314,207,10549,799,1350,191,4,0,
365,316359,13310,206,10580,799,1355,191,2,0,
366,316335,13295,206,10613,799,1361,191,2,0,
367,316307,13277,205,10653,800,1367,191,1,0,
368,316269,13275,205,10689,801,1370,191,2,0,
369,316249,13267,204,10712,801,1376,191,1,0,
370,316223,13254,206,10747,797,1382,191,3,0,
371,316198,13252,203,10772,797,1386,192,2,0,
372,316170,13249,204,10800,798,1387,192,1,0,
373,316140,13249,206,10823,802,1388,192,3,0,
374,316115,13233,207,10858,802,1393,192,3,0,
375,316089,13216,207,10898,797,1401,192,1,0,
376,316069,13192,207,10935,797,1408,192,1,0,
377,316040,13180,203,10974,801,1410,192,0,0,
378,316012,13172,201,11006,802,1414,193,2,0,
379,315975,13177,201,11035,803,1415,194,3,0,
380,315947,13174,202,11059,805,1419,194,2,0,
381,315921,13171,202,11086,799,1427,194,1,0,
382,315891,13172,204,11110,799,1430,194,4,0,
383,315854,13183,202,11135,800,1432,194,0,0,
384,315832,13166,201,11171,796,1440,194,1,0,
385,315794,13168,201,11201,798,1444,194,1,0,
386,315772,13151,202,11237,798,1446,194,2,0,
387,315739,13138,205,11275,797,1452,194,4,0,
388,315710,13130,205,11307,797,1456,195,2,0,
389,315683,13123,206,11337,797,1459,195,4,0,
390,315645,13111,207,11381,799,1462,195,2,0,
391,315616,13106,205,11411,800,1467,195,2,0,
392,315589,13111,202,11430,805,1468,195,0,0,
393,315558,13113,200,11455,807,1472,195,0,0,
394,315532,13113,199,11474,808,1478,196,1,0,
395,315501,13105,199,11508,808,1483,196,2,0,
396,315474,13095,199,11542,808,1485,197,2,0,
397,315445,13094,197,11568,810,1489,197,0,0,
398,315414,13079,198,11607,811,1494,197,3,0,
399,315383,13076,198,11638,810,1497,198,2,0,
400,315364,13065,197,11664,810,1502,198,2,0,
401,315328,13062,199,11696,811,1506,198,4,0,
402,315301,13045,200,11738,809,1509,198,1,0,
403,315269,13050,201,11762,801,1519,198,1,0,
404,315240,13055,201,11781,802,1523,198,2,0,
405,315210,13042,198,11820,805,1527,198,2,0,
406,315190,13040,196,11840,804,1532,198,0,0,
407,315160,13039,195,11868,805,1535,198,3,0,
408,315129,13028,194,11901,809,1540,199,2,0,
409,315111,13007,197,11932,808,1546,199,5,0,
410,315072,13015,200,11956,805,1553,199,4,0,
411,315044,13004,196,11992,806,1559,199,0,0,
412,315024,12984,194,12029,803,1567,199,1,0,
413,314994,12976,192,12065,801,1572,200,1,0,
414,314971,12971,191,12090,798,1579,200,2,0,
415,314948,12967,192,12112,795,1586,200,2,0,
416,314920,12960,195,12144,790,1591,200,3,0,
417,314887,12961,195,12170,789,1598,200,2,0,
418,314863,12954,196,12195,792,1600,200,1,0,
419,314835,12944,193,12228,792,1608,200,1,1,
420,314799,12957,196,12247,791,1610,200,3,0,
421,314773,12945,194,12284,789,1615,200,0,0,
422,314749,12925,192,12323,791,1619,201,1,0,
423,314723,12926,192,12341,791,1626,201,2,0,
424,314698,12918,192,12371,792,1628,201,2,0,
425,314672,12919,192,12393,784,1639,201,2,0,
426,314646,12923,188,12411,791,1640,201,1,0,
427,314612,12916,188,12446,791,1646,201,3,0,
428,314586,12913,190,12465,794,1651,201,4,0,
429,314550,12919,191,12488,795,1656,201,2,0,
430,314525,12899,188,12531,795,1661,201,1,0,
431,314494,12896,190,12561,795,1663,201,3,0,
432,314468,12887,189,12594,791,1670,201,0,0,
433,314446,12880,190,12616,791,1676,201,2,0,
434,314424,12859,196,12647,791,1682,201,7,0,
435,314392,12861,197,12673,790,1686,201,1,0,
436,314359,12854,194,12710,792,1690,201,2,0,
437,314336,12847,196,12735,791,1693,202,3,0,
438,314312,12838,198,12764,786,1700,202,3,0,
439,314287,12821,197,12798,792,1703,202,2,0,
440,314256,12823,199,12820,794,1706,202,3,0,
441,314236,12811,196,12848,797,1710,202,3,0,
442,314212,12807,196,12872,796,1715,202,1,0,
443,314189,12794,195,12903,795,1722,202,1,0,
444,314151,12795,195,12934,794,1729,202,2,0,
445,314119,12794,193,12960,799,1733,202,0,0,
446,314092,12792,194,12984,795,1741,202,2,0,
447,314061,12778,193,13022,799,1745,202,2,0,
448,314031,12758,195,13068,796,1750,202,3,0,
449,314006,12756,194,13091,796,1755,202,0,0,
450,313983,12750,195,13117,795,1758,202,3,0,
451,313959,12736,194,13151,792,1765,203,1,0,
452,313924,12726,191,13194,795,1766,204,0,0,
453,313901,12714,190,13227,796,1767,205,1,0,
454,313863,12715,190,13259,800,1768,205,2,0,
455,313836,12703,188,13297,802,1769,205,1,0,
456,313810,12702,185,13315,809,1774,205,2,0,
457,313789,12695,186,13335,816,1774,205,3,0,
458,313760,12699,183,13357,819,1777,205,0,0,
459,313731,12700,185,13378,816,1785,205,3,0,
460,313713,12689,185,13401,817,1790,205,3,0,
461,313691,12679,185,13428,816,1795,206,1,0,
462,313667,12675,186,13452,817,1797,206,1,0,
463,313639,12674,190,13466,825,1800,206,5,0,
464,313613,12663,188,13499,826,1805,206,1,0,
465,313585,12664,188,13522,822,1813,206,2,0,
466,313560,12648,189,13558,821,1818,206,1,0,
467,313530,12646,188,13584,826,1820,206,1,0,
468,313497,12653,188,13608,822,1826,206,0,0,
469,313466,12646,189,13641,822,1830,206,3,0,
470,313449,12628,190,13672,820,1834,207,2,0,
471,313428,12616,190,13701,824,1834,207,1,0,
472,313403,12603,192,13733,823,1839,207,3,0,
473,313375,12597,191,13764,824,1841,208,1,0,
474,313347,12593,191,13790,829,1842,208,3,0,
475,313329,12580,191,13815,830,1847,208,3,0,
476,313293,12589,193,13835,831,1851,208,4,0,
477,313270,12575,192,13867,835,1853,208,2,0,
478,313236,12570,195,13896,839,1856,208,4,0,
479,313209,12550,193,13933,849,1858,208,2,0,
480,313185,12538,192,13960,854,1863,208,2,0,
481,313153,12538,194,13989,855,1863,208,2,0,
482,313135,12529,190,14014,858,1866,208,0,0,
483,313103,12520,190,14048,860,1871,208,3,0,
484,313078,12517,188,14074,861,1874,208,1,0,
485,313050,12510,187,14100,867,1878,208,3,0,
486,313019,12506,189,14128,870,1880,208,3,0,
487,312999,12491,188,14159,870,1885,208,2,0,
488,312973,12486,186,14186,869,1891,209,3,1,
489,312951,12482,186,14205,871,1896,209,1,0,
490,312924,12481,184,14228,872,1902,209,2,0,
491,312893,12476,182,14261,873,1906,209,2,0,
492,312870,12463,181,14292,872,1913,209,2,0,
493,312841,12451,178,14329,872,1919,210,1,0,
494,312818,12445,175,14352,876,1924,210,1,0,
495,312796,12433,176,14380,879,1925,211,2,0,
496,312778,12422,176,14404,881,1928,211,1,0,
497,312765,12411,176,14425,882,1930,211,1,0,
498,312743,12406,174,14449,883,1933,212,1,0,
499,312723,12398,175,14471,881,1940,212,2,0,
500,312696,12396,177,14494,877,1948,212,3,0,
501,312672,12382,177,14530,871,1955,213,2,0,
502,312642,12372,175,14562,878,1958,213,2,0,
503,312616,12365,172,14589,882,1963,213,2,0,
504,312599,12349,171,14619,883,1966,213,2,0,
505,312574,12332,170,14655,886,1970,213,1,0,
506,312538,12333,172,14687,882,1975,213,2,0,
507,312489,12349,174,14713,886,1976,213,4,0,
508,312461,12344,176,14741,886,1979,213,2,0,
509,312448,12322,176,14771,883,1987,213,2,0,
510,312431,12305,176,14802,883,1990,213,1,0,
511,312406,12295,177,14830,887,1992,213,4,0,
512,312394,12269,177,14862,889,1996,213,3,0,
513,312366,12251,178,14906,885,2001,213,2,0,
514,312349,12245,177,14924,886,2006,213,1,0,
515,312328,12243,175,14940,893,2008,213,1,0,
516,312302,12239,174,14967,892,2012,214,0,0,
517,312276,12231,174,14999,892,2014,214,1,0,
518,312253,12232,172,15016,895,2018,214,1,0,
519,312232,12219,172,15045,898,2020,214,2,0,
520,312204,12208,173,15079,898,2024,214,2,0,
521,312181,12200,174,15103,901,2027,214,2,0,
522,312159,12188,172,15128,909,2030,214,2,0,
523,312141,12174,169,15152,917,2033,214,2,0,
524,312114,12183,167,15166,922,2034,214,1,0,
525,312086,12184,171,15181,927,2037,214,7,0,
526,312056,12179,173,15209,932,2037,214,4,0,
527,312028,12173,171,15240,931,2043,214,0,0,
528,311997,12179,172,15260,931,2047,214,1,0,
529,311980,12178,172,15278,928,2050,214,1,0,
530,311958,12169,170,15305,929,2055,214,1,0,
531,311935,12154,167,15339,933,2058,214,2,0,
532,311910,12128,171,15382,935,2060,214,5,0,
533,311891,12115,173,15409,931,2066,215,3,0,
534,311866,12105,173,15436,932,2073,215,1,0,
535,311834,12111,173,15457,935,2075,215,1,0,
536,311812,12107,173,15482,934,2077,215,1,0,
537,311784,12108,174,15500,938,2081,215,1,0,
538,311755,12108,171,15524,940,2086,216,0,0,
539,311735,12087,172,15557,944,2089,216,3,0,
540,311711,12072,171,15592,944,2094,216,1,0,
541,311692,12060,172,15615,944,2101,216,3,0,
542,311660,12051,171,15653,944,2105,216,1,0,
543,311628,12042,170,15691,943,2110,216,1,0,
544,311596,12046,168,15717,940,2117,216,1,0,
545,311570,12039,170,15744,938,2123,216,3,0,
546,311551,12021,167,15778,939,2128,216,0,0,
547,311526,12016,167,15797,944,2134,216,2,0,
548,311503,12011,168,15820,941,2141,216,2,0,
549,311477,12007,170,15844,941,2145,216,3,0,
550,311460,11991,171,15873,940,2149,216,3,0,
551,311434,11974,170,15910,945,2151,216,2,0,
552,311404,11961,170,15947,946,2156,216,1,0,
553,311384,11956,173,15967,946,2158,216,3,0,
554,311362,11947,175,15990,947,2163,216,3,0,
555,311345,11938,172,16008,952,2168,217,2,0,
556,311322,11929,176,16035,950,2171,217,4,0,
557,311300,11914,176,16067,948,2178,217,1,0,
558,311277,11898,179,16096,949,2184,217,6,0,
559,311263,11888,182,16114,947,2189,217,4,0,
560,311235,11883,183,16142,949,2191,217,2,0,
561,311203,11889,178,16159,957,2197,217,0,0,
562,311183,11877,178,16186,960,2199,217,1,0,
563,311155,11869,177,16213,967,2202,217,3,0,
564,311127,11856,179,16249,967,2205,217,3,0,
