day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327260,12013,554,1913,953,0,107,1,0,
101,327169,12070,548,1946,960,0,107,1,0,
102,327079,12140,544,1966,963,0,108,0,0,
103,327000,12191,542,1990,968,0,109,3,0,
104,326928,12237,535,2016,974,0,110,0,0,
105,326867,12263,530,2047,981,0,112,3,0,
106,326792,12308,526,2076,986,0,112,1,0,
107,326721,12343,519,2112,991,0,114,0,0,
108,326636,12385,514,2155,996,0,114,0,0,
109,326560,12430,512,2183,1001,0,114,2,0,
110,326491,12473,506,2209,1007,0,114,1,0,
111,326418,12503,505,2249,1011,0,114,2,0,
112,326364,12518,500,2288,1016,0,114,0,0,
113,326293,12552,496,2324,1021,0,114,1,0,
114,326232,12581,492,2355,1025,0,115,1,0,
115,326167,12606,490,2392,1030,0,115,1,0,
116,326094,12639,490,2430,1032,0,115,1,0,
117,326028,12672,480,2462,1043,0,115,0,0,
118,325967,12700,481,2492,1045,0,115,3,0,
119,325906,12729,475,2521,1054,0,115,2,0,
120,325852,12750,467,2552,1064,0,115,1,0,
121,325782,12788,460,2582,1072,0,116,2,0,
122,325713,12822,455,2616,1078,0,116,1,0,
123,325651,12855,454,2642,1082,0,116,3,0,
124,325582,12901,450,2664,1087,0,116,1,0,
125,325516,12939,439,2688,1100,0,118,2,0,
126,325455,12957,436,2728,1105,0,119,2,0,
127,325381,13008,428,2749,1115,0,119,1,0,
128,325315,13033,425,2788,1120,0,119,2,0,
129,325251,13065,421,2819,1124,0,120,0,0,
130,325182,13094,416,2856,1132,0,120,3,0,
131,325124,13123,414,2880,1138,0,121,5,0,
132,325053,13150,410,2924,1142,0,121,0,0,
133,324999,13166,408,2957,1149,0,121,2,0,
134,324938,13190,407,2992,1151,0,122,2,0,
135,324879,13213,403,3026,1157,0,122,2,0,
136,324821,13243,399,3054,1160,0,123,0,0,
137,324770,13257,398,3088,1164,0,123,1,0,
138,324715,13271,391,3126,1174,0,123,3,0,
139,324632,13323,391,3155,1176,0,123,1,0,
140,324574,13352,387,3183,1180,0,124,0,0,
141,324517,13362,381,3229,1185,0,126,0,0,
142,324462,13380,380,3264,1188,0,126,1,1,
143,324408,13401,374,3296,1195,0,126,1,0,
144,324343,13425,372,3336,1198,0,126,1,0,
145,324297,13435,371,3369,1202,0,126,2,0,
146,324252,13444,368,3401,1209,0,126,3,0,
147,324189,13468,368,3432,1217,0,126,5,0,
148,324134,13485,367,3466,1222,0,126,3,0,
149,324082,13503,368,3496,1225,0,126,3,0,
150,324011,13544,364,3524,1229,0,128,2,0,
151,323967,13545,361,3567,1231,0,129,0,0,
152,323920,13559,358,3599,1235,0,129,1,0,
153,323863,13582,353,3632,1240,0,130,1,0,
154,323807,13607,348,3662,1246,0,130,0,0,
155,323752,13626,344,3697,1251,0,130,2,0,
156,323709,13624,342,3739,1256,0,130,2,0,
157,323664,13627,339,3776,1264,0,130,3,0,
158,323633,13617,335,3815,1269,0,131,1,0,
159,323583,13638,334,3844,1270,0,131,0,0,
160,323538,13648,332,3877,1274,0,131,1,0,
161,323480,13665,332,3913,1279,0,131,2,0,
162,323427,13675,326,3950,1291,0,131,3,0,
163,323386,13673,319,3992,1299,0,131,0,0,
164,323335,13691,317,4022,1304,0,131,3,0,
165,323291,13712,315,4042,1308,0,132,2,0,
166,323253,13702,316,4085,1311,0,133,5,0,
167,323212,13698,316,4126,1314,0,134,3,0,
168,323162,13719,313,4153,1318,0,135,2,0,
169,323118,13718,313,4197,1318,0,136,1,0,
170,323069,13728,312,4232,1322,0,137,3,0,
171,323007,13761,309,4260,1326,0,137,0,0,
172,322958,13763,312,4303,1327,0,137,5,0,
173,322912,13769,314,4335,1333,0,137,6,0,
174,322861,13780,312,4371,1339,0,137,2,1,
175,322820,13777,310,4411,1345,0,137,2,0,
176,322780,13776,306,4450,1350,0,138,1,0,
177,322748,13768,307,4484,1355,0,138,4,0,
178,322702,13766,305,4529,1360,0,138,1,0,
179,322660,13766,304,4568,1364,0,138,3,0,
180,322624,13769,300,4599,1370,0,138,2,0,
181,322568,13789,302,4633,1370,0,138,2,0,
182,322538,13781,301,4669,1359,14,138,2,0,
183,322504,13793,295,4690,1356,23,139,1,0,
184,322462,13795,297,4725,1346,36,139,4,0,
185,322426,13779,298,4773,1331,53,140,4,0,
186,322372,13798,298,4804,1320,68,140,3,0,
187,322329,13807,300,4835,1313,76,140,2,0,
188,322271,13838,301,4857,1310,83,140,3,0,
189,322238,13830,297,4896,1302,96,141,1,0,
190,322194,13831,294,4933,1295,111,142,1,0,
191,322146,13847,292,4961,1288,124,142,1,0,
192,322090,13867,287,4996,1284,134,142,1,0,
193,322062,13848,291,5038,1267,152,142,4,0,
194,322029,13843,290,5074,1260,161,143,1,0,
195,321975,13854,291,5113,1251,173,143,2,0,
196,321933,13863,289,5142,1244,186,143,1,0,
197,321891,13869,288,5177,1229,202,144,0,0,
198,321847,13869,287,5219,1217,217,144,0,0,
199,321810,13868,280,5253,1217,226,146,1,0,
200,321768,13875,281,5284,1208,238,146,2,0,
201,321733,13872,278,5318,1208,245,146,1,0,
202,321681,13883,279,5354,1198,259,146,3,0,
203,321641,13885,276,5390,1191,271,146,0,0,
204,321598,13889,275,5425,1187,279,147,2,0,
205,321557,13906,272,5448,1178,291,148,0,0,
206,321509,13913,272,5485,1166,306,149,4,0,
207,321467,13918,271,5516,1164,315,149,3,0,
208,321427,13927,271,5545,1151,330,149,1,0,
209,321402,13918,271,5575,1141,344,149,3,0,
210,321362,13919,270,5609,1130,360,150,2,0,
211,321331,13915,268,5642,1123,371,150,2,0,
212,321304,13903,270,5678,1117,378,150,3,0,
213,321259,13908,269,5714,1100,400,150,1,0,
214,321222,13900,269,5758,1098,403,150,1,0,
215,321189,13892,269,5795,1087,417,151,4,0,
216,321142,13903,267,5828,1083,425,152,3,0,
217,321106,13896,269,5868,1072,437,152,2,0,
218,321075,13888,267,5904,1072,442,152,0,0,
219,321033,13894,266,5935,1068,452,152,3,0,
220,321008,13890,266,5961,1063,460,152,2,0,
221,320966,13898,265,5992,1058,468,153,2,0,
222,320928,13897,267,6027,1047,481,153,4,0,
223,320889,13905,267,6055,1043,488,153,3,0,
224,320866,13892,265,6087,1042,494,154,3,0,
225,320822,13901,263,6120,1030,510,154,0,0,
226,320783,13911,259,6147,1021,524,155,1,0,
227,320747,13911,257,6181,1019,530,155,2,0,
228,320718,13900,255,6219,1015,538,155,2,0,
229,320679,13900,254,6256,1007,549,155,2,0,
230,320635,13895,253,6300,1010,552,155,3,0,
231,320603,13888,247,6337,1009,560,156,1,0,
232,320566,13882,247,6374,1007,568,156,2,0,
233,320535,13884,244,6402,1002,576,157,0,0,
234,320493,13898,244,6424,998,586,157,3,0,
235,320457,13901,243,6454,993,595,157,4,0,
236,320431,13893,239,6485,995,600,157,1,0,
237,320400,13886,238,6518,992,609,157,3,0,
238,320373,13864,239,6560,990,617,157,5,0,
239,320343,13845,243,6598,986,628,157,8,0,
240,320307,13844,246,6630,983,633,157,4,0,
241,320267,13845,247,6663,976,644,158,2,0,
242,320237,13841,249,6691,975,649,158,3,0,
243,320198,13836,247,6728,968,664,159,4,0,
244,320165,13830,244,6765,966,671,159,0,0,
245,320134,13823,245,6801,956,682,159,2,0,
246,320092,13832,246,6829,953,689,159,3,0,
247,320052,13826,245,6869,957,692,159,3,0,
248,320027,13810,245,6907,951,701,159,2,0,
249,319990,13811,243,6940,951,706,159,1,0,
250,319954,13810,244,6975,938,720,159,2,0,
251,319924,13806,241,7008,937,725,159,1,0,
252,319892,13804,240,7038,929,738,159,1,0,
253,319853,13801,242,7071,927,746,160,6,0,
254,319820,13781,243,7120,923,752,161,3,0,
255,319787,13756,245,7171,921,759,161,4,0,
256,319746,13758,243,7206,919,766,162,0,0,
257,319716,13747,244,7241,913,777,162,3,0,
258,319673,13758,244,7270,904,787,164,2,0,
259,319630,13765,244,7303,898,796,164,1,1,
260,319598,13757,245,7340,894,802,164,2,0,
261,319558,13766,245,7367,889,810,165,3,0,
262,319521,13770,245,7395,886,818,165,2,0,
263,319495,13746,242,7441,883,828,165,2,0,
264,319464,13736,244,7478,878,835,165,3,0,
265,319417,13748,243,7506,882,837,167,4,0,
266,319390,13739,242,7539,875,848,167,2,0,
267,319359,13733,243,7572,873,853,167,3,0,
268,319319,13740,239,7603,875,855,169,0,0,
269,319295,13726,239,7638,871,862,169,1,0,
270,319264,13724,241,7664,869,869,169,5,0,
271,319228,13714,241,7708,865,875,169,1,0,
272,319202,13711,242,7734,859,883,169,3,0,
273,319165,13713,242,7762,858,891,169,4,0,
274,319132,13708,241,7797,854,899,169,1,0,
275,319101,13701,244,7830,850,904,170,4,0,
276,319073,13692,241,7866,846,912,170,0,0,
277,319043,13687,238,7901,844,916,171,1,0,
278,319010,13685,235,7933,843,921,173,1,0,
279,318971,13684,238,7965,845,924,173,5,0,
280,318926,13695,238,7996,843,929,173,1,0,
281,318879,13694,234,8040,844,935,174,0,0,
282,318839,13704,233,8068,841,941,174,4,0,
283,318807,13694,235,8105,841,944,174,3,0,
284,318775,13687,235,8140,840,949,174,1,0,
285,318739,13698,234,8164,836,955,174,0,0,
286,318712,13687,236,8196,832,962,175,5,0,
287,318686,13675,234,8233,830,967,175,2,0,
288,318660,13662,235,8268,827,972,176,3,0,
289,318627,13659,232,8302,827,977,176,1,0,
290,318601,13647,237,8334,825,980,176,5,0,
291,318564,13647,237,8369,820,986,177,1,0,
292,318526,13643,239,8408,817,990,177,2,0,
293,318491,13630,239,8453,815,995,177,1,0,
294,318456,13623,241,8489,814,1000,177,5,0,
295,318431,13605,242,8521,819,1004,178,5,1,
296,318394,13607,241,8552,819,1009,178,2,0,
297,318352,13607,245,8588,819,1011,178,4,0,
298,318326,13596,245,8621,811,1022,179,2,0,
299,318298,13599,243,8645,812,1024,179,0,0,
300,318262,13598,243,8677,808,1033,179,4,0,
301,318228,13598,242,8708,802,1043,179,1,0,
302,318198,13582,241,8749,800,1051,179,2,0,
303,318168,13562,243,8795,797,1056,179,3,0,
304,318125,13574,238,8825,799,1060,179,0,0,
305,318084,13568,239,8866,799,1065,179,3,0,
306,318049,13575,235,8891,793,1078,179,0,0,
307,318023,13569,232,8921,793,1083,179,0,0,
308,317984,13572,229,8953,790,1093,179,1,0,
309,317953,13563,226,8991,789,1098,180,1,0,
310,317926,13556,223,9019,794,1102,180,0,0,
311,317898,13545,223,9051,793,1110,180,3,0,
312,317869,13536,225,9083,791,1116,180,3,0,
313,317838,13526,227,9119,790,1120,180,4,0,
314,317811,13519,226,9148,789,1127,180,2,0,
315,317781,13503,224,9192,790,1130,180,2,0,
316,317753,13498,227,9218,787,1136,181,5,0,
317,317726,13477,225,9262,790,1139,181,1,0,
318,317691,13481,229,9288,787,1143,181,4,0,
319,317664,13463,228,9330,781,1152,182,3,0,
320,317627,13467,229,9357,784,1154,182,3,0,
321,317591,13471,228,9385,785,1158,182,2,0,
322,317567,13463,229,9414,782,1163,182,2,0,
323,317534,13460,228,9445,785,1166,182,2,0,
324,317501,13461,229,9472,782,1173,182,2,0,
325,317462,13466,233,9501,780,1176,182,5,0,
326,317434,13452,230,9541,780,1179,184,1,0,
327,317409,13441,230,9574,775,1186,185,2,0,
328,317379,13447,230,9596,769,1194,185,1,0,
329,317354,13433,227,9629,772,1199,186,3,0,
330,317330,13419,229,9661,773,1202,186,3,0,
331,317296,13420,230,9690,771,1206,187,3,0,
332,317264,13415,229,9725,772,1208,187,1,0,
333,317238,13396,224,9770,773,1212,187,0,0,
334,317214,13390,227,9797,769,1216,187,3,0,
335,317189,13380,222,9830,769,1222,188,0,0,
336,317156,13365,219,9874,769,1228,189,1,0,
337,317127,13355,218,9907,773,1231,189,2,0,
338,317094,13356,219,9936,767,1239,189,1,0,
339,317065,13346,222,9970,764,1244,189,3,0,
340,317033,13346,221,9999,767,1245,189,1,0,
341,317002,13337,217,10037,767,1250,190,1,0,
342,316978,13327,216,10069,765,1255,190,2,0,
343,316947,13325,216,10098,757,1267,190,2,0,
344,316910,13316,216,10140,753,1274,191,3,1,
345,316876,13314,217,10172,750,1280,191,2,0,
346,316842,13311,220,10202,750,1284,191,3,0,
347,316822,13300,219,10229,751,1287,192,2,0,
348,316791,13284,219,10272,751,1291,192,3,0,
349,316749,13293,217,10301,753,1295,192,2,0,
350,316721,13295,217,10323,757,1295,192,0,0,
351,316700,13276,217,10361,755,1299,192,1,0,
352,316662,13294,216,10379,754,1303,192,2,0,
353,316633,13291,212,10408,759,1305,192,0,0,
354,316598,13287,211,10445,755,1311,193,2,0,
355,316559,13296,211,10469,755,1317,193,2,0,
356,316529,13292,209,10501,753,1323,193,1,0,
357,316496,13297,210,10526,750,1328,193,2,0,
358,316464,13283,212,10567,748,1333,193,4,0,
359,316439,13274,213,10596,747,1338,193,2,0,
360,316414,13257,212,10633,749,1342,193,1,0,
361,316390,13242,214,10665,748,1348,193,3,0,
362,316375,13228,216,10684,756,1348,193,3,0,
363,316347,13221,213,10717,757,1352,193,1,0,
364,316322,13213,214,10742,758,1358,193,3,0,
365,316292,13213,213,10770,758,1361,193,2,0,
366,316265,13207,210,10798,763,1363,194,1,0,
367,316237,13200,210,10829,763,1367,194,2,0,
368,316208,13187,211,10864,768,1368,194,4,0,
369,316178,13180,210,10895,770,1372,195,1,0,
370,316157,13169,212,10920,770,1377,195,4,0,
371,316122,13160,212,10961,764,1385,196,2,0,
372,316086,13160,214,10993,760,1391,196,3,0,
373,316051,13157,214,11026,759,1397,196,3,0,
374,316025,13140,212,11064,765,1398,196,1,0,
375,315995,13134,212,11094,769,1400,196,3,0,
376,315972,13126,211,11120,772,1403,196,0,0,
377,315936,13131,211,11146,771,1409,196,0,0,
378,315904,13121,211,11184,774,1410,196,1,0,
379,315879,13114,209,11211,779,1412,196,2,0,
380,315860,13099,210,11241,773,1421,196,3,0,
381,315834,13098,208,11264,777,1423,196,1,0,
382,315807,13092,209,11289,777,1430,196,4,0,
383,315776,13099,210,11310,776,1433,196,3,0,
384,315748,13097,211,11335,777,1436,196,2,0,
385,315710,13106,214,11360,775,1439,196,4,0,
386,315686,13091,213,11396,775,1443,196,1,0,
387,315647,13083,212,11437,779,1446,196,1,1,
388,315619,13071,211,11472,778,1453,196,2,0,
389,315599,13054,211,11505,781,1454,196,2,0,
390,315570,13043,212,11541,780,1458,196,2,0,
391,315525,13048,212,11575,781,1463,196,3,0,
392,315500,13034,212,11605,785,1467,197,2,0,
393,315470,13025,214,11639,786,1469,197,4,0,
394,315435,13015,215,11673,791,1473,198,3,0,
395,315408,13000,216,11712,792,1474,198,1,0,
396,315377,12999,213,11737,799,1477,198,0,0,
397,315344,12992,216,11771,798,1481,198,4,0,
398,315322,12983,212,11802,801,1481,199,0,0,
399,315293,12974,212,11833,803,1486,199,1,0,
400,315263,12976,213,11858,799,1492,199,2,0,
401,315234,12979,212,11878,802,1495,200,1,0,
402,315211,12974,213,11901,803,1498,200,3,0,
403,315190,12966,212,11925,807,1500,200,0,0,
404,315165,12949,215,11959,808,1504,200,3,0,
405,315134,12943,211,11992,811,1509,200,0,0,
406,315111,12932,210,12019,815,1513,200,0,0,
407,315075,12939,208,12045,815,1518,200,2,0,
408,315036,12946,209,12068,818,1523,200,2,0,
409,315009,12937,205,12102,820,1527,200,0,0,
410,314970,12942,204,12130,824,1530,200,4,0,
411,314936,12932,205,12168,823,1536,200,2,0,
412,314907,12914,207,12208,821,1543,200,3,0,
413,314876,12915,206,12236,817,1549,201,1,0,
414,314851,12906,200,12266,823,1553,201,1,0,
415,314827,12903,200,12289,821,1559,201,1,0,
416,314791,12905,197,12318,824,1564,201,2,0,
417,314761,12893,193,12359,821,1571,202,0,0,
418,314738,12879,191,12392,820,1577,203,0,0,
419,314711,12877,193,12417,817,1582,203,3,0,
420,314686,12871,189,12443,820,1588,203,0,0,
421,314654,12878,187,12465,822,1590,204,1,0,
422,314633,12867,186,12495,821,1594,204,1,0,
423,314602,12856,188,12530,822,1598,204,4,0,
424,314572,12863,189,12547,820,1605,204,2,0,
425,314543,12859,192,12577,816,1609,204,3,0,
426,314518,12850,190,12603,824,1610,205,2,0,
427,314494,12844,188,12630,825,1614,205,0,0,
428,314463,12846,189,12657,819,1621,205,1,0,
429,314433,12842,193,12685,817,1625,205,5,0,
430,314409,12831,193,12715,817,1630,205,1,0,
431,314384,12813,192,12753,822,1631,205,1,0,
432,314357,12805,193,12782,824,1634,205,3,0,
433,314335,12799,193,12806,823,1639,205,1,0,
434,314309,12786,191,12841,823,1645,205,1,0,
435,314271,12788,190,12870,828,1647,206,3,0,
436,314245,12777,189,12902,829,1652,206,1,0,
437,314214,12776,190,12928,829,1657,206,2,0,
438,314183,12783,190,12946,830,1662,206,2,0,
439,314170,12763,188,12974,836,1663,206,0,0,
440,314143,12773,188,12987,837,1666,206,0,0,
441,314119,12759,185,13021,840,1669,207,0,0,
442,314098,12745,185,13047,846,1672,207,2,0,
443,314083,12725,183,13077,848,1677,207,1,0,
444,314055,12718,184,13106,846,1684,207,1,0,
445,314032,12705,181,13139,850,1686,207,0,0,
446,314007,12687,184,13173,850,1692,207,3,0,
447,313980,12676,184,13205,851,1697,207,3,0,
448,313960,12657,183,13240,853,1700,207,1,0,
449,313942,12643,183,13269,852,1703,208,2,0,
450,313913,12633,182,13302,856,1706,208,2,0,
451,313887,12622,182,13333,856,1712,208,2,0,
452,313860,12609,181,13365,862,1714,209,1,0,
453,313837,12591,182,13400,863,1718,209,2,0,
454,313803,12592,182,13426,862,1725,210,1,0,
455,313780,12578,183,13461,861,1727,210,3,0,
456,313758,12566,181,13493,864,1728,210,1,0,
457,313729,12554,180,13525,870,1732,210,2,0,
458,313703,12549,179,13552,872,1735,210,0,0,
459,313677,12546,180,13577,871,1739,210,1,0,
460,313651,12544,180,13600,872,1743,210,3,0,
461,313623,12544,177,13624,876,1746,210,1,0,
462,313598,12533,179,13654,873,1753,210,3,0,
463,313572,12524,181,13682,874,1757,210,3,0,
464,313549,12508,181,13716,876,1760,210,2,0,
465,313523,12490,183,13750,880,1764,210,3,0,
466,313498,12489,183,13770,884,1766,210,2,0,
467,313475,12464,187,13812,882,1769,211,5,0,
468,313438,12465,188,13842,883,1773,211,1,0,
469,313416,12452,185,13873,888,1775,211,2,0,
470,313384,12458,190,13887,890,1780,211,6,0,
471,313351,12459,189,13909,897,1783,212,3,0,
472,313325,12446,195,13939,900,1783,212,7,0,
473,313297,12438,195,13970,904,1784,212,1,0,
474,313270,12439,193,13995,903,1787,213,0,0,
475,313250,12426,192,14020,907,1791,214,2,0,
476,313216,12429,191,14051,899,1800,214,0,0,
477,313193,12423,188,14077,900,1805,214,1,0,
478,313173,12407,188,14112,900,1806,214,1,0,
479,313142,12418,188,14127,902,1809,214,1,0,
480,313116,12405,189,14163,902,1811,214,2,0,
481,313083,12405,191,14187,904,1816,214,4,0,
482,313057,12401,192,14211,905,1820,214,2,0,
483,313028,12398,190,14238,906,1826,214,0,1,
484,312997,12397,191,14268,905,1827,215,2,0,
485,312966,12396,191,14296,903,1833,215,2,1,
486,312933,12398,191,14320,905,1838,215,2,0,
487,312910,12377,192,14360,902,1844,215,1,0,
488,312888,12356,191,14399,902,1849,215,0,0,
489,312872,12333,192,14435,897,1856,215,3,0,
490,312847,12337,191,14453,897,1860,215,0,0,
491,312823,12335,188,14475,895,1869,215,1,0,
492,312796,12327,191,14505,890,1876,215,3,0,
493,312774,12317,191,14537,886,1880,215,0,0,
494,312745,12318,195,14560,885,1882,215,4,0,
495,312709,12327,192,14582,886,1889,215,1,0,
496,312691,12311,189,14606,896,1892,215,1,0,
497,312673,12294,188,14637,898,1895,215,0,0,
498,312653,12268,188,14673,901,1902,215,2,0,
499,312632,12268,188,14689,904,1903,216,2,0,
500,312601,12256,188,14723,909,1907,216,3,0,
501,312580,12236,190,14757,909,1912,216,4,0,
502,312558,12227,186,14785,911,1917,216,0,0,
503,312528,12219,184,14817,917,1919,216,0,0,
504,312505,12209,186,14846,913,1925,216,2,0,
505,312478,12208,183,14867,919,1929,216,1,0,
506,312453,12198,186,14893,924,1930,216,3,1,
507,312425,12190,185,14924,927,1933,216,3,0,
508,312386,12191,186,14953,933,1935,216,3,0,
509,312364,12176,184,14987,936,1937,216,1,0,
510,312341,12164,185,15020,929,1945,216,1,0,
511,312315,12158,184,15047,931,1949,216,0,0,
512,312297,12147,183,15068,938,1951,216,2,0,
513,312268,12145,179,15093,947,1952,216,3,0,
514,312252,12133,180,15114,948,1957,216,3,0,
515,312227,12122,182,15144,951,1958,216,2,0,
516,312196,12115,180,15177,952,1964,216,1,0,
517,312176,12095,181,15212,951,1969,216,2,0,
518,312156,12084,180,15239,948,1977,216,1,0,
519,312130,12078,180,15263,954,1979,216,1,0,
520,312092,12090,174,15282,965,1981,216,1,0,
521,312070,12078,177,15305,969,1984,217,6,0,
522,312044,12070,173,15337,970,1989,217,0,0,
523,312024,12063,170,15359,975,1992,217,1,0,
524,311999,12055,171,15383,978,1996,218,3,0,
525,311981,12039,172,15409,981,2000,218,2,0,
526,311961,12026,171,15437,983,2004,218,1,0,
527,311937,12005,174,15477,981,2008,218,3,0,
528,311910,11999,174,15508,979,2012,218,1,0,
529,311890,11989,173,15535,979,2016,218,1,0,
530,311869,11979,173,15560,978,2022,219,1,0,
531,311854,11962,173,15590,977,2025,219,3,0,
532,311836,11942,175,15616,985,2027,219,4,0,
533,311798,11952,179,15635,989,2028,219,5,0,
534,311772,11941,176,15666,991,2035,219,3,0,
535,311740,11943,176,15691,994,2037,219,2,0,
536,311723,11934,173,15711,997,2043,219,1,0,
537,311701,11922,172,15741,999,2046,219,1,0,
538,311675,11916,172,15764,1006,2048,219,2,0,
539,311651,11910,173,15786,1010,2051,219,3,0,
540,311630,11894,175,15817,1009,2056,219,2,0,
541,311603,11895,174,15839,1008,2062,219,2,0,
542,311578,11894,173,15860,1009,2067,219,2,0,
543,311551,11876,176,15898,1005,2075,219,4,0,
544,311525,11876,176,15919,1006,2079,219,4,0,
545,311501,11865,172,15950,1007,2086,219,0,0,
546,311480,11857,172,15972,1011,2089,219,3,0,
547,311448,11859,172,15995,1011,2096,219,2,0,
548,311428,11846,171,16021,1015,2100,219,0,0,
549,311398,11848,169,16045,1014,2106,220,0,0,
550,311387,11832,167,16067,1015,2112,220,0,0,
551,311370,11814,167,16094,1017,2118,220,2,0,
552,311351,11795,166,16131,1017,2120,220,1,0,
553,311325,11787,167,16158,1020,2122,221,3,0,
554,311307,11782,165,16177,1021,2127,221,0,0,
555,311294,11776,165,16192,1018,2134,221,1,0,
556,311268,11768,164,16223,1016,2140,221,1,0,
557,311244,11763,165,16243,1018,2146,221,2,0,
558,311218,11759,165,16269,1017,2151,221,3,0,
559,311192,11750,166,16298,1017,2155,222,3,0,
560,311175,11737,164,16322,1016,2164,222,3,0,
561,311153,11725,163,16351,1019,2167,222,1,0,
562,311138,11713,164,16373,1017,2173,222,2,0,
563,311115,11711,163,16396,1014,2179,222,1,0,
