day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327450,11827,553,1908,946,0,116,1,0,
101,327358,11885,554,1938,949,0,116,4,0,
102,327276,11931,545,1971,960,0,117,3,0,
103,327190,11985,540,2001,967,0,117,1,0,
104,327122,12028,539,2023,970,0,118,4,0,
105,327058,12046,534,2066,976,0,120,3,0,
106,326978,12092,528,2100,981,0,121,0,1,
107,326909,12133,525,2125,987,0,121,3,0,
108,326817,12187,518,2161,995,0,122,1,0,
109,326748,12221,517,2192,1000,0,122,3,0,
110,326682,12252,510,2225,1009,0,122,1,0,
111,326608,12290,508,2255,1017,0,122,4,0,
112,326550,12306,507,2294,1020,0,123,3,0,
113,326480,12336,500,2334,1027,0,123,0,0,
114,326416,12374,492,2359,1036,0,123,1,0,
115,326343,12421,486,2383,1042,0,125,2,0,
116,326264,12468,489,2409,1045,0,125,4,0,
117,326201,12498,486,2439,1050,0,126,2,0,
118,326140,12530,487,2463,1054,0,126,5,0,
119,326075,12569,480,2485,1064,0,127,3,0,
120,326007,12597,476,2525,1066,0,129,0,0,
121,325940,12634,473,2555,1069,0,129,0,0,
122,325871,12661,470,2595,1073,0,130,1,0,
123,325805,12688,467,2633,1077,0,130,1,0,
124,325744,12706,458,2671,1091,0,130,3,0,
125,325675,12737,458,2704,1096,0,130,2,0,
126,325615,12760,451,2740,1102,0,132,1,0,
127,325549,12782,451,2782,1104,0,132,1,0,
128,325487,12807,446,2817,1109,0,134,2,0,
129,325423,12837,442,2849,1114,0,135,1,0,
130,325350,12878,436,2881,1118,0,137,0,0,
131,325300,12880,431,2926,1125,0,138,2,0,
132,325238,12912,429,2954,1129,0,138,2,0,
133,325184,12926,426,2991,1135,0,138,1,0,
134,325117,12953,424,3028,1140,0,138,2,0,
135,325060,12975,417,3061,1146,0,141,2,0,
136,324994,12996,416,3103,1150,0,141,3,0,
137,324937,13014,414,3139,1155,0,141,3,0,
138,324874,13044,406,3171,1164,0,141,1,0,
139,324805,13078,409,3199,1168,0,141,5,0,
140,324754,13091,406,3234,1174,0,141,0,0,
141,324707,13098,402,3269,1183,0,141,5,0,
142,324647,13121,397,3306,1187,0,142,0,0,
143,324591,13144,398,3337,1188,0,142,2,0,
144,324534,13160,393,3375,1196,0,142,2,0,
145,324479,13182,394,3399,1203,0,143,5,0,
146,324428,13196,393,3432,1208,0,143,3,0,
147,324355,13224,395,3473,1210,0,143,3,0,
148,324298,13246,397,3503,1212,0,144,4,0,
149,324243,13279,393,3525,1216,0,144,0,0,
150,324178,13311,390,3557,1220,0,144,0,0,
151,324127,13318,385,3599,1227,0,144,2,0,
152,324078,13331,385,3630,1231,0,145,4,0,
153,324023,13353,380,3660,1239,0,145,2,0,
154,323963,13378,376,3693,1244,0,146,1,0,
155,323905,13395,371,3733,1250,0,146,1,0,
156,323858,13409,369,3763,1255,0,146,2,0,
157,323805,13425,367,3799,1258,0,146,1,0,
158,323750,13449,365,3826,1263,0,147,3,0,
159,323696,13456,359,3871,1271,0,147,0,0,
160,323646,13464,354,3909,1280,0,147,1,0,
161,323589,13480,348,3950,1285,0,148,0,0,
162,323541,13504,343,3974,1290,0,148,0,0,
163,323493,13523,340,4000,1296,0,148,2,0,
164,323435,13544,337,4035,1301,0,148,2,0,
165,323387,13551,337,4073,1302,0,150,2,0,
166,323348,13544,334,4114,1310,0,150,4,0,
167,323301,13556,328,4147,1318,0,150,0,0,
168,323254,13565,326,4181,1324,0,150,4,0,
169,323212,13578,324,4208,1328,0,150,1,0,
170,323165,13582,320,4248,1333,0,152,2,0,
171,323102,13619,319,4269,1339,0,152,2,0,
172,323053,13621,317,4316,1341,0,152,0,0,
173,323000,13630,316,4358,1344,0,152,2,0,
174,322962,13628,316,4396,1346,0,152,2,0,
175,322908,13642,309,4434,1354,0,153,1,0,
176,322867,13652,305,4463,1358,0,155,2,0,
177,322820,13665,302,4496,1362,0,155,0,0,
178,322763,13685,302,4530,1365,0,155,1,0,
179,322721,13685,300,4568,1370,0,156,2,0,
180,322680,13695,297,4599,1373,0,156,0,0,
181,322634,13700,293,4640,1377,0,156,0,0,
182,322601,13700,289,4669,1371,14,156,1,0,
183,322571,13696,283,4699,1371,23,157,1,0,
184,322536,13695,280,4733,1362,37,157,1,0,
185,322493,13704,277,4765,1350,54,157,0,0,
186,322435,13715,279,4808,1337,69,157,2,0,
187,322400,13717,279,4837,1333,77,157,1,0,
188,322350,13726,277,4872,1334,84,157,4,0,
189,322324,13723,277,4898,1323,97,158,2,0,
190,322269,13753,273,4920,1315,112,158,1,0,
191,322226,13759,267,4955,1309,125,159,2,0,
192,322183,13764,266,4990,1303,135,159,2,0,
193,322148,13764,269,5022,1285,153,159,3,0,
194,322114,13763,273,5052,1279,160,159,4,0,
195,322074,13763,274,5089,1269,172,159,3,0,
196,322025,13789,271,5111,1260,185,159,1,0,
197,321982,13792,270,5149,1247,201,159,1,0,
198,321947,13780,266,5191,1241,216,159,3,0,
199,321908,13776,265,5229,1237,225,160,3,0,
200,321867,13782,263,5261,1230,237,160,1,0,
201,321824,13784,262,5300,1226,243,161,3,0,
202,321779,13798,262,5325,1217,258,161,4,0,
203,321744,13801,263,5355,1206,270,161,2,0,
204,321710,13800,258,5389,1203,278,162,0,0,
205,321674,13789,258,5431,1196,290,162,5,0,
206,321639,13785,253,5467,1188,305,163,1,0,
207,321582,13804,251,5499,1186,315,163,4,0,
208,321546,13806,251,5528,1175,331,163,4,0,
209,321510,13815,252,5552,1162,345,164,3,1,
210,321480,13810,251,5585,1151,359,164,2,0,
211,321448,13803,249,5621,1144,369,166,1,0,
212,321419,13796,253,5650,1134,382,166,6,0,
213,321372,13806,252,5681,1128,394,167,4,0,
214,321338,13805,251,5714,1123,402,167,1,0,
215,321304,13808,252,5741,1111,417,167,2,0,
216,321253,13823,253,5770,1109,424,168,7,0,
217,321215,13833,252,5794,1103,435,168,1,0,
218,321180,13837,250,5823,1098,444,168,2,0,
219,321151,13828,250,5858,1094,451,168,3,0,
220,321125,13814,250,5893,1085,463,170,3,0,
221,321077,13818,246,5933,1082,474,170,3,0,
222,321039,13825,246,5957,1077,486,170,2,0,
223,321011,13817,243,5989,1071,499,170,1,0,
224,320986,13802,244,6027,1056,515,170,2,0,
225,320948,13809,246,6054,1049,524,170,3,0,
226,320903,13819,242,6088,1047,531,170,1,0,
227,320872,13815,242,6121,1041,539,170,0,0,
228,320849,13815,244,6142,1034,546,170,3,0,
229,320819,13812,245,6170,1032,552,170,2,0,
230,320782,13810,245,6207,1025,561,170,1,0,
231,320742,13810,239,6244,1024,571,170,0,0,
232,320709,13806,238,6277,1017,582,171,2,0,
233,320670,13815,238,6302,1011,592,172,2,0,
234,320637,13814,239,6333,1002,602,173,2,0,
235,320602,13815,239,6362,992,616,174,1,0,
236,320576,13803,237,6396,991,623,174,1,0,
237,320539,13809,239,6420,986,632,175,4,0,
238,320501,13812,241,6451,981,639,175,3,0,
239,320473,13814,240,6472,980,646,175,2,0,
240,320443,13812,239,6499,975,657,175,1,0,
241,320401,13825,234,6527,970,668,175,1,0,
242,320357,13827,234,6564,967,674,177,4,0,
243,320324,13825,235,6596,955,688,177,3,0,
244,320291,13814,233,6640,953,691,178,0,0,
245,320258,13815,231,6669,949,699,179,1,0,
246,320227,13812,232,6699,949,702,179,3,0,
247,320191,13810,233,6731,945,711,179,2,0,
248,320168,13783,234,6778,937,721,179,2,0,
249,320138,13785,231,6807,933,727,179,0,0,
250,320100,13790,233,6835,923,740,179,3,0,
251,320068,13797,230,6856,922,747,180,1,0,
252,320039,13786,224,6896,915,759,181,0,0,
253,320011,13786,224,6920,912,766,181,2,0,
254,319981,13786,224,6948,903,777,181,1,0,
255,319940,13789,226,6981,901,782,181,3,0,
256,319904,13779,225,7022,902,787,181,0,0,
257,319868,13777,225,7057,902,790,181,2,0,
258,319822,13787,223,7092,893,801,182,0,0,
259,319787,13791,223,7120,888,809,182,2,0,
260,319761,13778,222,7153,884,820,182,3,0,
261,319721,13794,220,7177,879,827,182,0,0,
262,319689,13794,222,7206,876,831,182,3,1,
263,319666,13785,224,7234,868,841,182,4,0,
264,319633,13776,223,7274,865,847,182,1,0,
265,319595,13779,221,7308,863,852,182,1,0,
266,319573,13760,221,7347,859,858,182,2,0,
267,319545,13749,220,7382,860,862,182,1,0,
268,319513,13736,223,7421,854,871,182,4,0,
269,319490,13719,222,7459,854,874,182,2,0,
270,319463,13695,224,7504,850,882,182,5,0,
271,319422,13708,222,7529,851,886,182,2,0,
272,319398,13697,222,7561,848,891,183,2,0,
273,319373,13694,221,7583,849,896,184,3,0,
274,319339,13700,218,7610,848,901,184,1,0,
275,319318,13698,216,7627,852,905,184,1,0,
276,319292,13693,216,7654,851,910,184,2,0,
277,319269,13683,213,7681,855,914,185,2,0,
278,319239,13681,209,7708,859,918,186,1,0,
279,319203,13683,208,7740,858,922,186,1,0,
280,319169,13683,208,7773,849,932,186,1,0,
281,319136,13669,207,7818,847,937,186,1,0,
282,319097,13668,210,7852,847,940,186,4,0,
283,319074,13657,209,7883,840,951,186,1,0,
284,319042,13653,213,7912,837,957,186,5,0,
285,319007,13652,212,7939,844,960,186,3,0,
286,318978,13649,207,7970,844,966,186,0,0,
287,318948,13648,208,7997,842,971,186,2,0,
288,318920,13636,205,8033,843,977,186,1,0,
289,318895,13630,203,8062,839,985,186,1,0,
290,318864,13617,203,8104,836,990,186,1,0,
291,318834,13607,201,8141,833,998,186,1,0,
292,318804,13596,201,8178,828,1006,187,2,0,
293,318779,13581,204,8211,829,1009,187,4,0,
294,318742,13579,206,8244,825,1016,188,4,0,
295,318728,13561,208,8273,817,1025,188,3,0,
296,318697,13546,207,8316,815,1031,188,3,0,
297,318667,13531,205,8359,816,1034,188,0,0,
298,318644,13516,203,8393,817,1039,188,0,0,
299,318628,13503,204,8418,816,1043,188,3,0,
300,318598,13503,205,8443,810,1053,188,3,0,
301,318567,13490,207,8482,811,1055,188,4,0,
302,318547,13482,205,8505,815,1058,188,3,0,
303,318522,13472,205,8537,815,1061,188,3,0,
304,318501,13460,204,8565,818,1064,188,1,0,
305,318472,13448,200,8602,812,1078,188,0,0,
306,318443,13450,198,8625,813,1083,188,1,0,
307,318415,13438,200,8659,811,1089,188,3,0,
308,318381,13442,200,8688,810,1091,188,0,0,
309,318356,13437,199,8714,810,1096,188,3,0,
310,318329,13425,198,8751,808,1101,188,0,0,
311,318304,13409,200,8785,809,1105,188,3,0,
312,318276,13391,203,8826,804,1112,188,3,0,
313,318243,13392,204,8853,803,1116,189,4,0,
314,318217,13389,205,8879,799,1122,189,2,0,
315,318197,13365,207,8918,797,1127,189,4,0,
316,318173,13353,209,8946,796,1133,190,5,0,
317,318150,13345,209,8973,796,1137,190,1,0,
318,318116,13344,211,9001,795,1143,190,4,0,
319,318087,13339,209,9031,791,1152,191,2,0,
320,318060,13317,213,9070,792,1156,192,5,0,
321,318030,13307,212,9105,791,1162,193,1,0,
322,318007,13288,210,9144,787,1171,193,0,0,
323,317976,13267,213,9189,787,1175,193,4,0,
324,317944,13264,207,9222,794,1176,193,0,0,
325,317916,13260,206,9249,791,1184,194,4,0,
326,317893,13247,206,9281,788,1191,194,2,0,
327,317866,13238,209,9314,783,1196,194,3,0,
328,317835,13232,210,9348,784,1197,194,2,0,
329,317809,13222,208,9379,789,1199,194,2,0,
330,317789,13211,208,9404,790,1203,195,3,0,
331,317751,13210,207,9440,790,1206,196,2,0,
332,317720,13210,206,9468,786,1213,197,2,0,
333,317689,13185,207,9518,787,1217,197,3,0,
334,317659,13189,207,9542,781,1225,197,1,0,
335,317643,13170,208,9568,785,1229,197,3,0,
336,317613,13157,205,9607,785,1235,198,2,0,
337,317589,13144,207,9638,784,1240,198,2,0,
338,317556,13153,202,9660,788,1242,199,0,0,
339,317541,13133,200,9693,787,1247,199,1,0,
340,317519,13122,201,9719,785,1255,199,4,0,
341,317493,13119,202,9740,782,1264,200,3,0,
342,317464,13122,201,9763,781,1269,200,0,0,
343,317432,13122,203,9790,779,1274,200,4,0,
344,317404,13118,201,9821,776,1280,200,1,0,
345,317372,13120,199,9847,777,1285,200,0,0,
346,317333,13124,195,9879,782,1286,201,0,0,
347,317314,13112,194,9904,781,1294,201,0,0,
348,317288,13095,197,9942,776,1301,201,4,0,
349,317258,13094,197,9973,770,1307,201,0,0,
350,317222,13100,195,9998,773,1311,201,0,0,
351,317201,13093,194,10022,772,1316,202,3,0,
352,317178,13093,192,10042,771,1322,202,2,0,
353,317151,13094,189,10066,774,1324,202,0,0,
354,317120,13088,188,10099,776,1327,202,1,0,
355,317098,13072,192,10133,775,1328,202,4,0,
356,317064,13080,190,10156,772,1336,202,2,0,
357,317037,13075,189,10181,776,1340,202,1,0,
358,316996,13083,192,10208,774,1344,203,4,0,
359,316969,13079,192,10230,779,1348,203,3,0,
360,316949,13059,191,10268,777,1353,203,1,0,
361,316917,13063,187,10292,782,1356,203,1,0,
362,316894,13048,189,10324,783,1359,203,3,0,
363,316873,13027,190,10363,777,1367,203,2,0,
364,316849,13009,194,10400,769,1376,203,6,0,
365,316818,13013,191,10426,769,1380,203,0,0,
366,316791,13010,189,10451,770,1385,204,2,0,
367,316763,13013,190,10473,770,1387,204,2,0,
368,316731,13008,190,10505,771,1391,204,1,0,
369,316708,12999,188,10533,769,1399,204,1,0,
370,316683,12996,188,10558,770,1401,204,2,0,
371,316652,12991,185,10594,766,1408,204,0,0,
372,316615,12992,187,10625,763,1414,204,3,0,
373,316583,12988,184,10660,762,1419,204,0,0,
374,316558,12988,182,10684,765,1419,204,1,0,
375,316523,12982,183,10718,770,1420,204,2,0,
376,316496,12962,181,10762,773,1422,204,0,0,
377,316471,12952,180,10794,773,1426,204,1,0,
378,316447,12948,177,10819,776,1429,204,0,0,
379,316418,12940,176,10853,771,1438,204,0,0,
380,316403,12918,176,10885,770,1443,205,2,0,
381,316374,12919,177,10910,768,1447,205,2,0,
382,316349,12913,177,10938,768,1450,205,0,0,
383,316323,12910,175,10966,765,1456,205,0,0,
384,316305,12895,176,10995,767,1457,205,1,0,
385,316273,12887,176,11032,765,1462,205,1,0,
386,316251,12871,178,11066,762,1467,205,2,0,
387,316214,12877,175,11096,759,1474,205,0,0,
388,316197,12865,176,11118,757,1482,205,2,0,
389,316182,12848,177,11145,756,1487,205,2,0,
390,316147,12852,177,11171,760,1488,205,1,0,
391,316121,12849,176,11195,763,1491,205,1,0,
392,316088,12840,177,11234,762,1494,205,2,0,
393,316061,12842,173,11257,764,1497,206,0,0,
394,316033,12844,172,11280,762,1502,207,0,0,
395,316014,12829,169,11312,764,1505,207,1,0,
396,315992,12814,169,11343,766,1508,208,2,0,
397,315967,12808,170,11370,764,1513,208,1,0,
398,315951,12793,172,11394,766,1516,208,5,0,
399,315928,12781,176,11422,765,1520,208,4,0,
400,315900,12767,177,11463,762,1523,208,1,0,
401,315877,12752,175,11496,765,1526,209,1,0,
402,315856,12740,175,11525,761,1534,209,1,0,
403,315830,12740,174,11550,756,1541,209,1,0,
404,315814,12719,174,11580,756,1548,209,3,0,
405,315783,12710,176,11614,759,1549,209,3,0,
406,315758,12701,175,11637,769,1551,209,3,0,
407,315740,12695,176,11656,767,1557,209,1,0,
408,315714,12690,178,11677,773,1559,209,3,0,
409,315691,12676,180,11708,777,1559,209,3,0,
410,315667,12650,180,11751,779,1563,210,3,0,
411,315640,12645,182,11779,778,1566,210,3,0,
412,315618,12626,184,11813,773,1575,211,4,0,
413,315590,12618,183,11845,774,1579,211,2,0,
414,315559,12613,181,11878,775,1583,211,1,0,
415,315540,12602,178,11903,782,1584,211,1,0,
416,315514,12591,177,11933,785,1588,212,3,0,
417,315491,12593,175,11953,782,1594,212,0,0,
418,315464,12590,172,11979,784,1598,213,0,0,
419,315439,12586,171,12003,789,1599,213,1,0,
420,315408,12585,169,12034,786,1605,213,0,0,
421,315393,12571,169,12057,786,1611,213,2,0,
422,315373,12559,171,12083,785,1616,213,5,0,
423,315341,12553,174,12112,788,1619,213,3,0,
424,315315,12546,177,12138,789,1621,214,5,0,
425,315287,12545,177,12161,794,1622,214,2,0,
426,315261,12545,175,12180,799,1626,214,1,0,
427,315239,12537,174,12209,799,1628,214,1,0,
428,315214,12531,174,12236,798,1633,214,0,0,
429,315193,12523,175,12261,799,1635,214,2,0,
430,315168,12519,175,12284,803,1637,214,2,0,
431,315141,12516,172,12306,810,1640,215,1,0,
432,315117,12509,174,12332,807,1646,215,3,0,
433,315090,12514,174,12351,805,1651,215,1,0,
434,315069,12502,174,12380,805,1655,215,2,0,
435,315045,12496,173,12405,809,1657,215,2,0,
436,315022,12484,172,12427,818,1661,216,5,0,
437,315012,12470,173,12444,818,1667,216,2,0,
438,314992,12460,172,12469,822,1669,216,2,0,
439,314976,12424,171,12515,827,1671,216,3,0,
440,314949,12418,171,12540,832,1674,216,2,0,
441,314933,12396,170,12575,829,1681,216,0,0,
442,314910,12392,171,12595,833,1683,216,2,0,
443,314891,12381,171,12620,836,1685,216,2,0,
444,314870,12376,169,12641,840,1688,216,0,0,
445,314836,12375,172,12669,841,1691,216,4,1,
446,314802,12372,172,12702,841,1694,217,2,0,
447,314779,12361,171,12733,844,1695,217,2,0,
448,314757,12356,168,12755,847,1700,217,2,0,
449,314732,12346,171,12784,847,1703,217,3,0,
450,314712,12333,172,12814,846,1706,217,2,0,
451,314691,12328,174,12835,845,1710,217,2,0,
452,314657,12329,177,12859,844,1717,217,4,0,
453,314626,12335,174,12882,847,1719,217,0,0,
454,314599,12328,175,12912,844,1725,217,3,0,
455,314572,12324,178,12934,845,1729,218,5,0,
456,314553,12319,176,12958,839,1737,218,0,0,
457,314526,12303,171,12996,845,1741,218,1,0,
458,314502,12283,174,13036,839,1748,218,4,0,
459,314470,12283,171,13061,841,1756,218,0,0,
460,314446,12270,175,13091,841,1759,218,4,0,
461,314416,12274,171,13110,851,1760,218,0,1,
462,314394,12260,174,13139,851,1764,218,3,0,
463,314370,12251,173,13168,853,1767,218,0,0,
464,314343,12248,173,13192,855,1771,218,2,0,
465,314320,12232,175,13225,855,1775,218,4,0,
466,314300,12221,176,13249,851,1785,218,3,0,
467,314278,12215,172,13274,851,1791,219,0,0,
468,314245,12210,174,13308,851,1793,219,4,0,
469,314222,12196,175,13342,846,1800,219,1,0,
470,314201,12185,173,13368,850,1804,219,0,0,
471,314166,12186,173,13398,852,1806,219,2,0,
472,314143,12175,175,13426,852,1810,219,4,0,
473,314115,12168,172,13456,857,1813,219,2,0,
474,314089,12158,174,13484,859,1817,219,2,0,
475,314066,12158,173,13505,858,1821,219,0,0,
476,314036,12160,173,13528,862,1822,219,2,0,
477,314013,12152,174,13554,861,1826,220,2,0,
478,313991,12145,175,13579,860,1830,220,2,0,
479,313967,12143,175,13604,856,1834,221,2,0,
480,313945,12131,176,13632,858,1837,221,4,0,
481,313922,12124,181,13652,859,1841,221,5,0,
482,313893,12113,182,13689,858,1843,222,3,0,
483,313868,12117,178,13710,854,1850,223,0,0,
484,313849,12103,175,13738,859,1853,223,0,0,
485,313822,12094,180,13765,858,1858,223,5,0,
486,313794,12086,176,13799,856,1866,223,0,0,
487,313779,12064,178,13832,852,1871,224,4,0,
488,313758,12046,179,13866,851,1875,225,3,0,
489,313737,12023,177,13908,854,1876,225,1,0,
490,313716,12012,178,13931,857,1881,225,2,0,
491,313690,11999,176,13965,860,1884,226,1,0,
492,313667,11986,178,13995,859,1889,226,3,0,
493,313641,11982,180,14016,864,1891,226,3,0,
494,313619,11967,178,14042,873,1894,227,2,0,
495,313597,11949,176,14078,878,1895,227,1,0,
496,313576,11936,176,14105,882,1898,227,3,0,
497,313554,11921,176,14139,879,1903,228,2,0,
498,313530,11914,171,14158,891,1907,229,3,0,
499,313499,11917,170,14184,889,1912,229,1,0,
500,313475,11914,169,14202,893,1917,230,3,0,
501,313459,11893,170,14230,896,1922,230,4,0,
502,313439,11889,170,14248,897,1927,230,1,0,
503,313416,11885,169,14274,894,1932,230,0,0,
504,313392,11875,171,14299,897,1936,230,4,0,
505,313363,11881,172,14316,894,1944,230,2,0,
506,313324,11889,170,14340,898,1949,230,2,0,
507,313297,11883,167,14370,900,1953,230,0,0,
508,313268,11884,166,14396,904,1952,230,1,0,
509,313247,11868,165,14429,906,1955,230,1,0,
510,313224,11856,167,14457,904,1962,230,3,0,
511,313198,11847,167,14488,905,1965,230,1,0,
512,313180,11826,169,14518,908,1969,230,4,0,
513,313161,11813,169,14549,906,1972,230,1,0,
514,313135,11812,172,14571,903,1977,230,3,0,
515,313118,11797,171,14598,907,1979,230,1,0,
516,313090,11786,171,14628,907,1988,230,0,0,
517,313064,11773,172,14656,911,1994,230,3,0,
518,313045,11763,170,14680,914,1998,230,0,0,
519,313027,11749,168,14707,914,2005,230,0,0,
520,313000,11748,168,14730,916,2008,230,1,0,
521,312972,11741,169,14757,916,2014,231,4,0,
522,312948,11734,169,14778,921,2019,231,1,0,
523,312926,11721,170,14803,926,2023,231,3,0,
524,312902,11711,172,14834,926,2024,231,2,0,
525,312872,11715,173,14853,930,2026,231,3,0,
526,312849,11706,173,14880,928,2032,232,1,0,
527,312825,11687,173,14918,927,2038,232,2,0,
528,312797,11695,172,14933,925,2045,233,2,0,
529,312780,11679,176,14958,929,2045,233,5,0,
530,312756,11677,177,14979,933,2045,233,1,0,
531,312730,11672,175,15006,932,2052,233,0,0,
532,312702,11661,175,15041,932,2056,233,1,0,
533,312686,11656,178,15055,931,2061,233,4,0,
534,312661,11647,173,15086,932,2066,235,0,0,
535,312632,11650,170,15106,937,2070,235,1,0,
536,312609,11644,169,15132,940,2071,235,0,0,
537,312579,11635,168,15166,940,2076,236,2,1,
538,312545,11641,165,15188,942,2083,236,0,0,
539,312518,11641,167,15209,944,2085,236,4,0,
540,312501,11627,167,15237,938,2094,236,1,0,
541,312481,11620,168,15257,941,2097,236,2,0,
542,312454,11630,167,15271,938,2104,236,1,0,
543,312430,11629,166,15292,939,2108,236,0,0,
544,312405,11621,161,15322,945,2110,236,0,0,
545,312387,11600,163,15350,954,2110,236,4,0,
546,312369,11591,163,15372,954,2115,236,1,0,
547,312339,11584,160,15407,953,2121,236,0,0,
548,312319,11575,158,15431,958,2123,236,2,0,
549,312294,11565,155,15465,956,2128,237,0,0,
550,312281,11539,154,15501,954,2134,237,1,0,
551,312261,11526,158,15529,952,2137,237,4,0,
552,312240,11523,158,15550,952,2140,237,2,0,
553,312215,11514,158,15577,955,2144,237,2,0,
554,312200,11505,158,15592,960,2148,237,2,0,
555,312182,11494,158,15616,962,2151,237,1,0,
556,312160,11487,160,15638,961,2157,237,3,0,
557,312144,11468,161,15668,960,2162,237,3,0,
558,312119,11454,163,15698,963,2166,237,3,0,
559,312105,11431,161,15734,959,2172,238,1,0,
560,312089,11426,164,15750,958,2175,238,3,0,
561,312066,11420,164,15773,959,2179,239,2,0,
562,312047,11413,166,15793,960,2182,239,3,0,
563,312025,11403,166,15818,962,2185,241,2,0,
564,312005,11398,167,15835,966,2188,241,2,0,
