day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327532,11717,556,1912,975,0,108,2,2,
101,327450,11764,552,1944,982,0,108,3,0,
102,327374,11810,547,1972,988,0,109,2,0,
103,327290,11859,543,2007,992,0,109,0,0,
104,327207,11909,544,2037,994,0,109,3,0,
105,327127,11960,536,2065,1003,0,109,1,0,
106,327050,11999,533,2100,1008,0,110,3,0,
107,326975,12030,532,2138,1015,0,110,4,0,
108,326882,12091,529,2169,1019,0,110,0,0,
109,326812,12129,527,2199,1023,0,110,2,0,
110,326739,12156,530,2239,1025,0,111,6,0,
111,326664,12196,526,2274,1029,0,111,0,0,
112,326610,12222,520,2301,1035,0,112,1,0,
113,326525,12274,518,2333,1037,0,113,1,0,
114,326461,12299,517,2369,1041,0,113,1,0,
115,326381,12345,510,2400,1049,0,115,2,0,
116,326289,12401,507,2431,1057,0,115,3,0,
117,326234,12422,503,2463,1061,0,117,1,0,
118,326160,12468,494,2491,1069,0,118,0,0,
119,326094,12500,491,2521,1076,0,118,2,0,
120,326028,12536,491,2548,1078,0,119,2,0,
121,325966,12558,488,2585,1084,0,119,3,0,
122,325894,12604,485,2609,1087,0,121,1,0,
123,325809,12662,479,2636,1092,0,122,0,0,
124,325750,12679,475,2672,1100,0,124,3,0,
125,325685,12710,471,2702,1108,0,124,3,0,
126,325621,12743,468,2733,1111,0,124,1,0,
127,325541,12794,470,2759,1112,0,124,3,0,
128,325468,12820,467,2802,1118,0,125,4,0,
129,325381,12869,465,2839,1121,0,125,1,0,
130,325292,12918,464,2874,1126,0,126,4,0,
131,325228,12952,456,2902,1135,0,127,0,0,
132,325165,12976,449,2940,1142,0,128,0,0,
133,325096,13018,445,2964,1149,0,128,1,0,
134,325035,13043,439,2998,1157,0,128,1,0,
135,324976,13055,435,3044,1161,0,129,0,0,
136,324915,13077,431,3080,1168,0,129,2,0,
137,324850,13114,421,3106,1180,0,129,1,0,
138,324788,13148,420,3131,1184,0,129,2,0,
139,324726,13175,417,3164,1188,0,130,1,0,
140,324667,13195,413,3199,1194,0,132,4,0,
141,324614,13216,410,3228,1199,0,133,3,0,
142,324557,13238,404,3261,1206,0,134,1,0,
143,324506,13245,404,3297,1212,0,136,5,1,
144,324460,13256,404,3326,1218,0,136,3,0,
145,324404,13267,402,3369,1222,0,136,2,0,
146,324346,13292,401,3401,1224,0,136,1,0,
147,324287,13304,399,3441,1232,0,137,4,0,
148,324229,13331,397,3469,1237,0,137,2,0,
149,324172,13356,391,3501,1243,0,137,0,0,
150,324108,13377,386,3543,1249,0,137,0,0,
151,324056,13389,383,3580,1255,0,137,2,0,
152,324011,13400,380,3610,1261,0,138,2,0,
153,323942,13433,380,3642,1265,0,138,3,0,
154,323880,13460,379,3675,1268,0,138,1,0,
155,323831,13472,378,3707,1273,0,139,4,0,
156,323789,13480,376,3737,1278,0,140,3,0,
157,323743,13482,376,3778,1281,0,140,3,0,
158,323691,13500,368,3808,1293,0,140,1,0,
159,323636,13520,367,3840,1297,0,140,1,0,
160,323590,13536,364,3866,1304,0,140,4,0,
161,323521,13562,362,3908,1307,0,140,1,0,
162,323467,13580,362,3942,1309,0,140,2,0,
163,323409,13596,361,3980,1314,0,140,4,0,
164,323354,13605,361,4022,1318,0,140,4,0,
165,323305,13618,359,4053,1325,0,140,4,0,
166,323259,13617,358,4096,1329,0,141,2,0,
167,323212,13632,356,4127,1332,0,141,1,0,
168,323171,13638,353,4159,1338,0,141,2,0,
169,323124,13644,352,4197,1342,0,141,2,0,
170,323070,13666,351,4227,1345,0,141,0,0,
171,323010,13682,350,4269,1348,0,141,1,0,
172,322952,13689,350,4315,1353,0,141,3,0,
173,322906,13691,345,4358,1359,0,141,1,0,
174,322857,13705,342,4390,1364,0,142,1,0,
175,322805,13725,337,4420,1371,0,142,1,0,
176,322758,13730,335,4460,1375,0,142,1,0,
177,322711,13735,331,4501,1380,0,142,1,0,
178,322646,13774,330,4525,1383,0,142,1,0,
179,322600,13787,324,4555,1392,0,142,2,1,
180,322555,13800,323,4584,1396,0,142,2,0,
181,322510,13808,323,4618,1398,0,143,3,0,
182,322477,13799,322,4659,1386,14,143,0,0,
183,322433,13806,318,4692,1384,23,144,2,0,
184,322393,13812,319,4724,1372,36,144,1,0,
185,322357,13814,317,4756,1359,53,144,1,0,
186,322305,13832,312,4790,1348,68,145,0,0,
187,322259,13842,307,4823,1348,76,145,0,0,
188,322214,13844,306,4862,1346,83,145,4,0,
189,322180,13830,308,4906,1335,96,145,4,0,
190,322127,13839,302,4946,1327,111,148,2,0,
191,322085,13850,302,4973,1318,124,148,3,0,
192,322035,13861,302,5009,1311,134,148,1,0,
193,321993,13863,301,5048,1295,152,148,1,0,
194,321953,13861,300,5088,1289,161,148,2,0,
195,321907,13874,301,5117,1280,173,148,3,0,
196,321869,13871,302,5154,1270,186,148,2,0,
197,321829,13869,303,5194,1255,202,148,2,0,
198,321792,13861,302,5236,1243,217,149,2,0,
199,321753,13860,305,5270,1237,226,149,4,0,
200,321714,13869,304,5297,1229,238,149,2,0,
201,321667,13876,301,5331,1231,245,149,2,0,
202,321622,13886,299,5365,1218,260,150,0,0,
203,321585,13891,297,5396,1208,272,151,1,0,
204,321542,13890,299,5435,1203,280,151,4,0,
205,321505,13890,296,5468,1197,292,152,3,0,
206,321467,13889,296,5503,1186,307,152,3,0,
207,321424,13899,294,5533,1181,317,152,2,0,
208,321375,13910,291,5565,1174,333,152,3,0,
209,321340,13909,289,5599,1164,347,152,1,0,
210,321298,13917,288,5629,1155,361,152,1,0,
211,321261,13913,284,5669,1149,371,153,1,0,
212,321229,13907,286,5703,1138,384,153,3,0,
213,321176,13924,286,5736,1129,396,153,2,0,
214,321137,13926,284,5772,1122,406,153,1,0,
215,321101,13924,287,5803,1116,416,153,5,0,
216,321057,13930,284,5841,1106,429,153,0,0,
217,321009,13955,283,5862,1100,437,154,2,0,
218,320973,13954,282,5895,1095,447,154,1,0,
219,320932,13957,284,5926,1086,461,154,5,0,
220,320906,13945,284,5963,1072,476,154,1,0,
221,320856,13960,283,5994,1064,488,155,2,0,
222,320817,13952,288,6036,1049,503,155,5,0,
223,320772,13969,287,6062,1043,512,155,1,0,
224,320739,13971,287,6092,1031,525,155,1,0,
225,320695,13985,287,6120,1021,537,155,0,0,
226,320646,13990,286,6160,1015,548,155,3,0,
227,320599,14004,282,6191,1012,557,155,1,0,
228,320568,13991,281,6233,1002,569,156,1,0,
229,320521,13999,286,6265,998,575,156,7,0,
230,320477,14018,284,6289,987,588,157,1,0,
231,320435,14017,284,6328,987,592,157,3,1,
232,320395,14029,282,6354,984,598,158,2,0,
233,320355,14032,279,6388,983,605,158,1,0,
234,320320,14033,278,6420,979,612,158,1,0,
235,320276,14041,276,6453,976,620,158,2,0,
236,320234,14046,277,6482,976,627,158,6,0,
237,320209,14036,273,6513,977,634,158,3,0,
238,320165,14036,270,6552,980,638,159,3,0,
239,320137,14027,266,6587,975,649,159,0,0,
240,320091,14039,264,6618,968,661,159,1,0,
241,320061,14035,256,6651,966,672,159,0,0,
242,320026,14020,253,6695,965,681,160,4,0,
243,319996,14003,253,6737,958,693,160,3,0,
244,319947,14010,251,6777,950,705,160,1,0,
245,319914,14006,248,6812,946,714,160,2,0,
246,319878,14007,245,6842,947,720,161,1,0,
247,319836,14025,242,6863,942,731,161,0,0,
248,319813,14010,242,6900,933,741,161,1,0,
249,319778,14016,240,6926,933,746,161,0,0,
250,319734,14016,240,6968,924,757,161,2,0,
251,319701,14011,241,7002,919,765,161,3,0,
252,319676,13996,239,7039,918,771,161,2,0,
253,319637,13986,241,7082,920,773,161,4,0,
254,319606,13988,241,7109,913,782,161,1,1,
255,319572,13987,236,7142,911,790,162,1,0,
256,319532,13990,235,7178,908,795,162,1,0,
257,319499,13979,235,7218,905,802,162,2,0,
258,319461,13979,237,7254,891,816,162,2,0,
259,319429,13972,240,7289,886,822,162,3,0,
260,319399,13962,240,7328,875,833,163,2,0,
261,319367,13954,237,7366,871,841,164,0,0,
262,319327,13951,235,7406,871,845,165,1,0,
263,319303,13944,234,7435,870,849,165,0,0,
264,319279,13928,236,7469,867,856,165,4,0,
265,319238,13931,240,7502,859,865,165,4,0,
266,319205,13934,239,7528,858,871,165,1,0,
267,319166,13935,239,7563,853,879,165,1,0,
268,319133,13928,241,7599,848,886,165,3,0,
269,319107,13914,240,7635,847,892,165,3,0,
270,319079,13914,238,7662,848,894,165,0,0,
271,319044,13912,236,7697,846,900,165,1,0,
272,319009,13911,231,7730,848,905,166,1,0,
273,318982,13897,231,7768,844,912,166,2,0,
274,318955,13899,231,7788,835,925,167,2,0,
275,318919,13893,228,7828,833,932,167,1,0,
276,318894,13883,226,7856,836,938,167,1,0,
277,318865,13876,228,7889,833,942,167,3,0,
278,318837,13859,228,7932,829,948,167,1,0,
279,318811,13850,227,7963,825,957,167,1,0,
280,318774,13855,230,7989,824,961,167,4,0,
281,318721,13876,228,8016,826,966,167,3,0,
282,318688,13864,227,8061,821,972,167,1,0,
283,318652,13857,227,8100,819,978,167,1,0,
284,318621,13863,227,8122,818,982,167,1,0,
285,318586,13862,225,8156,820,984,167,0,0,
286,318559,13859,223,8182,818,992,167,2,0,
287,318531,13855,224,8209,817,997,167,1,0,
288,318518,13821,225,8250,816,1003,167,2,0,
289,318492,13810,223,8286,814,1007,168,1,0,
290,318466,13802,224,8314,814,1010,170,3,0,
291,318429,13808,224,8344,813,1012,170,1,0,
292,318389,13822,221,8368,813,1016,171,0,0,
293,318354,13816,221,8407,809,1022,171,1,0,
294,318318,13816,221,8442,808,1024,171,1,0,
295,318298,13790,226,8483,804,1028,171,5,0,
296,318273,13772,226,8525,797,1036,171,1,0,
297,318234,13775,228,8556,792,1044,171,2,0,
298,318210,13763,230,8586,792,1048,171,4,0,
299,318194,13742,227,8620,790,1056,171,2,0,
300,318165,13743,227,8643,788,1062,172,2,0,
301,318135,13737,230,8673,789,1064,172,4,0,
302,318101,13735,234,8703,785,1070,172,5,0,
303,318076,13723,233,8737,787,1072,172,2,0,
304,318039,13722,232,8768,790,1077,172,3,0,
305,318008,13719,227,8799,791,1084,172,1,0,
306,317979,13705,228,8834,790,1092,172,5,0,
307,317946,13694,228,8877,787,1096,172,1,0,
308,317905,13695,224,8914,793,1097,172,1,0,
309,317878,13685,225,8947,790,1103,172,4,0,
310,317847,13682,227,8974,791,1106,173,5,0,
311,317813,13675,226,9012,790,1111,173,2,0,
312,317780,13669,227,9046,785,1120,173,3,0,
313,317752,13660,227,9076,785,1127,173,6,0,
314,317723,13648,228,9112,781,1134,174,3,0,
315,317697,13639,230,9141,776,1142,175,4,0,
316,317664,13628,233,9179,775,1146,175,5,0,
317,317643,13608,234,9213,775,1152,175,6,0,
318,317609,13605,234,9239,772,1164,177,5,0,
319,317573,13610,236,9266,770,1168,177,3,0,
320,317540,13610,234,9298,769,1172,177,1,0,
321,317511,13595,236,9336,767,1178,177,5,0,
322,317482,13572,233,9386,767,1183,177,1,0,
323,317443,13579,236,9414,761,1190,177,3,0,
324,317406,13589,234,9438,760,1196,177,1,0,
325,317370,13599,230,9462,760,1202,177,1,0,
326,317346,13587,230,9493,761,1206,177,2,0,
327,317317,13589,228,9519,762,1208,177,0,0,
328,317282,13584,222,9554,763,1216,179,2,0,
329,317254,13579,220,9584,763,1221,179,1,0,
330,317234,13558,223,9622,758,1226,179,3,0,
331,317205,13540,223,9660,762,1231,179,5,0,
332,317180,13523,224,9697,759,1237,180,4,0,
333,317142,13519,223,9734,758,1243,181,2,0,
334,317108,13514,224,9769,757,1247,181,2,0,
335,317089,13500,221,9798,761,1250,181,1,0,
336,317058,13487,219,9837,763,1255,181,2,0,
337,317028,13478,214,9872,767,1260,181,2,0,
338,316992,13480,210,9905,767,1263,183,0,0,
339,316968,13475,212,9929,758,1275,183,3,0,
340,316938,13472,209,9960,759,1279,183,0,0,
341,316915,13461,212,9986,757,1286,183,4,0,
342,316894,13445,214,10020,755,1289,183,2,0,
343,316869,13429,212,10057,759,1291,183,1,0,
344,316836,13428,213,10087,757,1296,183,2,1,
345,316800,13426,213,10121,757,1300,183,3,0,
346,316768,13433,214,10142,754,1306,183,3,0,
347,316738,13425,210,10178,756,1310,183,0,0,
348,316712,13419,212,10205,756,1313,183,2,0,
349,316686,13406,209,10240,755,1320,184,4,0,
350,316655,13401,208,10270,758,1324,184,2,0,
351,316642,13387,209,10292,759,1327,184,1,0,
352,316615,13382,211,10315,763,1330,184,5,0,
353,316589,13378,211,10340,763,1335,184,1,0,
354,316555,13379,211,10368,762,1341,184,2,0,
355,316525,13368,210,10403,764,1346,184,2,0,
356,316491,13362,205,10437,767,1353,185,1,0,
357,316455,13361,207,10465,770,1357,185,4,0,
358,316419,13361,203,10495,774,1362,186,2,0,
359,316391,13345,206,10533,775,1364,186,4,0,
360,316366,13328,207,10570,769,1373,187,3,0,
361,316337,13320,208,10603,767,1378,187,1,0,
362,316320,13306,206,10631,770,1379,188,2,0,
363,316288,13298,204,10669,771,1381,189,0,0,
364,316265,13288,201,10698,770,1388,190,3,0,
365,316238,13274,204,10730,775,1389,190,4,0,
366,316205,13267,203,10767,775,1393,190,1,0,
367,316163,13274,206,10796,774,1397,190,4,0,
368,316131,13263,207,10835,770,1404,190,4,0,
369,316110,13248,206,10865,771,1410,190,2,0,
370,316076,13254,206,10889,773,1412,190,1,0,
371,316048,13256,204,10913,770,1419,190,1,0,
372,316012,13259,202,10941,773,1423,190,2,0,
373,315976,13249,201,10981,777,1426,190,3,0,
374,315946,13250,200,11007,779,1428,190,2,0,
375,315916,13241,201,11040,780,1432,190,2,0,
376,315888,13231,202,11073,781,1435,190,2,0,
377,315859,13219,200,11108,786,1438,190,0,0,
378,315838,13203,201,11140,788,1439,191,3,0,
379,315801,13212,198,11163,794,1441,191,1,0,
380,315774,13198,195,11200,797,1444,192,1,0,
381,315745,13192,193,11231,799,1448,192,2,0,
382,315727,13174,189,11264,797,1457,192,0,0,
383,315700,13167,186,11294,802,1459,192,0,0,
384,315678,13158,188,11321,803,1460,192,3,0,
385,315643,13154,190,11356,803,1462,192,3,0,
386,315620,13143,190,11387,800,1468,192,1,0,
387,315592,13131,191,11423,798,1472,193,2,0,
388,315564,13121,188,11456,801,1477,193,1,0,
389,315544,13104,189,11489,796,1485,193,2,0,
390,315515,13111,187,11510,795,1488,194,0,0,
391,315486,13102,190,11540,795,1493,194,4,0,
392,315457,13095,190,11573,794,1497,194,1,0,
393,315427,13094,193,11599,795,1498,194,5,0,
394,315395,13084,191,11635,800,1501,194,1,0,
395,315371,13073,190,11668,801,1503,194,1,0,
396,315351,13062,188,11691,806,1508,194,2,0,
397,315319,13052,188,11729,806,1511,195,3,0,
398,315302,13037,190,11756,807,1513,195,4,0,
399,315273,13029,188,11786,809,1518,197,3,0,
400,315248,13019,187,11818,808,1523,197,0,0,
401,315217,13015,188,11848,811,1524,197,2,0,
402,315195,13000,186,11880,815,1527,197,1,0,
403,315168,12988,190,11913,818,1526,197,5,0,
404,315146,12976,188,11945,818,1529,198,1,0,
405,315112,12975,186,11978,821,1530,198,1,0,
406,315082,12970,186,12005,827,1532,198,1,0,
407,315055,12963,188,12032,828,1536,198,5,0,
408,315031,12955,188,12061,825,1542,198,2,0,
409,314996,12951,188,12096,827,1544,198,2,0,
410,314963,12937,193,12135,827,1547,198,6,0,
411,314934,12933,194,12163,828,1549,199,2,0,
412,314910,12925,197,12188,830,1551,199,4,0,
413,314881,12920,197,12217,832,1554,199,2,0,
414,314855,12911,196,12247,831,1560,200,0,0,
415,314830,12910,194,12266,836,1563,201,1,0,
416,314805,12910,192,12283,840,1568,202,2,0,
417,314782,12891,195,12317,838,1575,202,4,0,
418,314751,12879,197,12356,832,1583,202,2,0,
419,314717,12877,199,12387,830,1588,202,4,0,
420,314697,12858,199,12421,829,1594,202,1,0,
421,314662,12852,198,12457,830,1599,202,1,0,
422,314641,12839,199,12486,826,1607,202,1,1,
423,314616,12832,197,12512,827,1614,202,3,0,
424,314578,12840,194,12541,826,1618,203,1,0,
425,314541,12848,196,12565,824,1622,204,3,0,
426,314523,12832,197,12594,824,1626,204,3,0,
427,314499,12825,195,12620,823,1633,205,1,0,
428,314470,12804,198,12664,820,1639,205,4,0,
429,314443,12791,198,12701,822,1640,205,1,0,
430,314421,12771,196,12741,821,1645,205,1,0,
431,314392,12769,193,12770,824,1647,205,0,0,
432,314363,12767,192,12796,825,1650,207,1,0,
433,314340,12763,193,12815,827,1655,207,2,0,
434,314319,12754,194,12837,830,1659,207,3,0,
435,314282,12751,195,12871,832,1662,207,4,0,
436,314250,12751,195,12900,829,1668,207,0,0,
437,314228,12734,195,12931,836,1669,207,5,0,
438,314206,12728,197,12950,839,1673,207,6,0,
439,314179,12707,199,12991,844,1673,207,5,0,
440,314152,12702,200,13020,845,1674,207,2,0,
441,314133,12677,197,13061,850,1675,207,0,1,
442,314112,12664,195,13087,856,1679,207,2,0,
443,314096,12653,196,13110,855,1683,207,1,0,
444,314063,12649,195,13143,857,1686,207,2,0,
445,314031,12659,195,13159,859,1690,207,0,0,
446,314011,12640,195,13192,864,1691,207,2,0,
447,313990,12628,192,13222,866,1695,207,0,0,
448,313965,12614,192,13257,868,1696,208,1,0,
449,313941,12605,190,13286,871,1698,209,2,0,
450,313920,12592,187,13318,871,1702,210,1,0,
451,313897,12583,187,13343,873,1706,211,2,0,
452,313870,12573,188,13373,875,1710,211,1,0,
453,313841,12566,188,13406,872,1716,211,1,0,
454,313812,12558,191,13437,874,1717,211,5,0,
455,313792,12546,193,13459,878,1721,211,2,0,
456,313768,12530,191,13494,881,1725,211,2,0,
457,313739,12516,189,13535,876,1734,211,1,0,
458,313704,12519,189,13565,875,1736,212,1,0,
459,313670,12523,191,13586,880,1738,212,4,0,
460,313651,12497,188,13624,883,1744,213,1,0,
461,313631,12483,185,13656,885,1746,214,0,0,
462,313610,12475,184,13675,889,1753,214,1,1,
463,313580,12465,185,13711,890,1755,214,3,0,
464,313553,12456,185,13742,891,1759,214,2,0,
465,313530,12456,185,13761,893,1761,214,1,0,
466,313505,12448,186,13791,891,1765,214,1,0,
467,313486,12437,185,13818,888,1772,214,2,0,
468,313452,12431,187,13850,890,1776,214,3,0,
469,313430,12414,185,13883,893,1781,214,1,0,
470,313405,12408,184,13909,897,1783,214,2,0,
471,313382,12399,185,13931,903,1786,214,4,0,
472,313350,12395,185,13963,906,1787,214,1,0,
473,313322,12394,185,13987,907,1791,214,2,0,
474,313305,12383,183,14013,909,1793,214,0,0,
475,313285,12358,183,14052,913,1794,215,3,0,
476,313257,12353,182,14082,916,1794,216,1,0,
477,313231,12349,184,14102,924,1794,216,5,0,
478,313203,12347,184,14130,923,1797,216,0,0,
479,313174,12335,183,14165,926,1801,216,2,0,
480,313146,12326,183,14197,924,1808,216,2,0,
481,313119,12315,182,14227,928,1813,216,3,0,
482,313096,12310,181,14250,931,1816,216,2,0,
483,313071,12313,180,14269,934,1817,216,1,0,
484,313035,12319,184,14291,935,1820,216,6,0,
485,313014,12311,182,14316,934,1827,216,1,0,
486,312981,12312,182,14345,929,1835,216,1,0,
487,312959,12294,184,14376,930,1841,216,3,0,
488,312931,12278,181,14416,935,1842,217,0,0,
489,312913,12273,180,14435,931,1849,219,2,0,
490,312892,12263,179,14463,932,1851,220,2,0,
491,312864,12262,179,14486,935,1854,220,1,0,
492,312841,12246,180,14520,935,1858,220,1,0,
493,312821,12227,180,14557,934,1861,220,0,0,
494,312784,12229,183,14587,929,1868,220,3,0,
495,312759,12222,179,14615,934,1871,220,0,0,
496,312734,12220,179,14637,935,1874,221,3,0,
497,312708,12215,179,14662,938,1877,221,1,0,
498,312681,12211,180,14687,935,1885,221,2,0,
499,312661,12185,179,14726,934,1894,221,3,0,
500,312636,12172,182,14756,938,1895,221,3,0,
501,312610,12167,180,14781,943,1898,221,2,0,
502,312587,12160,178,14808,943,1901,223,1,0,
503,312561,12157,179,14828,946,1906,223,2,0,
504,312533,12142,180,14865,950,1907,223,1,0,
505,312502,12135,179,14901,948,1912,223,0,0,
506,312469,12125,179,14939,945,1918,225,2,0,
507,312431,12129,179,14967,946,1923,225,1,0,
508,312400,12131,180,14988,950,1926,225,1,0,
509,312375,12122,180,15018,945,1935,225,2,0,
510,312356,12113,179,15039,948,1940,225,0,0,
511,312335,12094,186,15070,949,1941,225,7,0,
512,312309,12081,187,15104,941,1951,227,3,0,
513,312284,12070,182,15137,945,1954,228,0,0,
514,312262,12051,179,15174,947,1959,228,1,0,
515,312241,12044,177,15195,953,1962,228,2,0,
516,312204,12043,176,15228,951,1969,229,3,0,
517,312176,12033,172,15260,954,1976,229,1,1,
518,312153,12033,170,15274,956,1985,229,1,0,
519,312132,12020,169,15302,960,1987,230,2,0,
520,312099,12031,165,15319,964,1991,231,1,0,
521,312083,12025,164,15337,964,1995,232,1,0,
522,312060,12019,161,15363,965,2000,232,0,0,
523,312030,12004,161,15402,970,2001,232,2,0,
524,312011,11989,166,15427,969,2006,232,6,0,
525,311987,11984,165,15451,971,2009,233,1,0,
526,311964,11972,168,15481,969,2013,233,3,0,
527,311937,11971,169,15502,971,2017,233,2,0,
528,311914,11963,169,15527,971,2023,233,2,0,
529,311901,11939,170,15559,972,2026,233,3,0,
530,311882,11933,171,15581,967,2033,233,1,0,
531,311862,11922,172,15601,970,2040,233,2,0,
532,311843,11908,173,15628,972,2043,233,3,0,
533,311814,11897,174,15666,966,2050,233,2,0,
534,311784,11902,175,15685,966,2055,233,3,0,
535,311763,11901,174,15703,965,2060,234,1,0,
536,311741,11895,177,15727,958,2068,234,3,0,
537,311721,11893,178,15742,954,2078,234,1,0,
538,311690,11896,178,15762,954,2085,235,2,0,
539,311664,11889,178,15789,951,2094,235,2,0,
540,311640,11889,177,15806,955,2098,235,2,0,
541,311619,11880,176,15830,961,2099,235,1,0,
542,311594,11872,174,15855,968,2102,235,0,0,
543,311564,11865,173,15885,971,2107,235,2,0,
544,311537,11875,174,15896,973,2110,235,1,0,
545,311519,11857,176,15924,974,2115,235,6,0,
546,311493,11848,174,15957,972,2121,235,0,0,
547,311459,11854,174,15982,972,2124,235,2,0,
548,311443,11840,176,16007,972,2127,235,2,0,
549,311415,11836,178,16032,973,2131,235,3,0,
550,311395,11830,177,16054,972,2137,235,1,0,
551,311369,11815,180,16086,974,2141,235,4,0,
552,311349,11801,181,16110,979,2145,235,2,0,
553,311323,11797,179,16136,977,2152,236,2,0,
554,311302,11784,178,16167,975,2158,236,2,0,
555,311283,11765,177,16198,979,2162,236,0,0,
556,311270,11742,177,16226,981,2168,236,4,0,
557,311242,11731,176,16258,985,2172,236,4,0,
558,311219,11725,177,16277,985,2180,237,4,0,
559,311193,11714,176,16306,991,2183,237,2,0,
560,311174,11700,176,16333,989,2191,237,2,0,
561,311153,11681,177,16363,992,2196,238,4,0,
562,311137,11659,180,16395,989,2202,238,3,0,
563,311116,11650,181,16419,985,2210,239,2,0,
