day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327329,11948,571,1895,943,0,114,2,0,
101,327239,12008,561,1924,951,0,117,1,0,
102,327154,12063,557,1952,957,0,117,1,0,
103,327080,12113,553,1973,964,0,117,2,0,
104,327002,12162,546,2001,972,0,117,1,0,
105,326932,12206,536,2027,981,0,118,0,0,
106,326845,12252,532,2065,988,0,118,3,0,
107,326771,12295,529,2094,993,0,118,0,0,
108,326695,12344,527,2121,995,0,118,0,0,
109,326624,12373,521,2160,1004,0,118,2,0,
110,326554,12407,517,2191,1013,0,118,3,0,
111,326476,12456,510,2218,1022,0,118,2,0,
112,326426,12470,508,2252,1026,0,118,2,0,
113,326350,12506,505,2289,1032,0,118,1,0,
114,326281,12544,501,2319,1037,0,118,1,0,
115,326202,12592,497,2349,1041,0,119,1,0,
116,326113,12644,491,2383,1050,0,119,3,0,
117,326046,12679,487,2413,1055,0,120,1,0,
118,325967,12715,483,2455,1059,0,121,1,0,
119,325896,12752,473,2487,1070,0,122,1,0,
120,325837,12777,473,2517,1074,0,122,3,0,
121,325776,12794,472,2558,1077,0,123,3,1,
122,325708,12833,470,2585,1081,0,123,2,0,
123,325635,12875,470,2614,1082,0,124,2,0,
124,325580,12885,464,2655,1092,0,124,2,0,
125,325516,12912,462,2688,1098,0,124,4,1,
126,325449,12940,458,2725,1103,0,125,1,0,
127,325380,12966,453,2767,1109,0,125,1,0,
128,325314,13002,447,2797,1115,0,125,0,0,
129,325234,13052,446,2825,1118,0,125,1,0,
130,325159,13098,437,2853,1128,0,125,1,0,
131,325100,13115,431,2893,1134,0,127,2,0,
132,325041,13132,429,2934,1136,0,128,1,0,
133,324980,13159,420,2965,1147,0,129,1,0,
134,324921,13185,414,2997,1154,0,129,1,0,
135,324857,13214,416,3028,1156,0,129,3,0,
136,324786,13254,413,3057,1161,0,129,2,0,
137,324726,13278,410,3091,1166,0,129,1,0,
138,324669,13309,409,3113,1169,0,131,3,0,
139,324592,13354,402,3145,1174,0,133,1,0,
140,324548,13353,401,3187,1177,0,134,3,0,
141,324496,13367,400,3221,1181,0,135,3,0,
142,324436,13384,402,3258,1185,0,135,5,0,
143,324372,13417,403,3286,1187,0,135,3,0,
144,324317,13433,404,3322,1189,0,135,2,0,
145,324250,13464,406,3356,1189,0,135,2,0,
146,324193,13487,403,3385,1197,0,135,4,0,
147,324126,13520,399,3418,1202,0,135,1,0,
148,324064,13541,394,3456,1210,0,135,2,0,
149,324011,13555,391,3490,1218,0,135,4,0,
150,323952,13581,388,3519,1224,0,136,3,0,
151,323897,13607,385,3545,1228,0,138,2,0,
152,323842,13628,381,3578,1232,0,139,1,0,
153,323788,13650,381,3609,1233,0,139,1,0,
154,323722,13670,381,3650,1237,0,140,3,0,
155,323661,13694,377,3684,1244,0,140,1,0,
156,323608,13707,375,3719,1251,0,140,3,0,
157,323545,13735,372,3753,1254,0,141,1,0,
158,323499,13739,371,3792,1257,0,142,2,0,
159,323445,13749,372,3832,1259,0,143,4,0,
160,323389,13760,370,3877,1261,0,143,0,0,
161,323337,13778,369,3907,1266,0,143,3,0,
162,323280,13797,363,3943,1274,0,143,1,0,
163,323238,13803,359,3979,1278,0,143,0,0,
164,323187,13816,362,4013,1279,0,143,3,0,
165,323133,13826,360,4054,1284,0,143,1,0,
166,323091,13831,358,4089,1288,0,143,1,0,
167,323039,13847,355,4123,1292,0,144,1,0,
168,322999,13847,352,4159,1298,0,145,2,0,
169,322949,13864,353,4187,1301,0,146,5,0,
170,322894,13874,348,4227,1310,0,147,1,0,
171,322830,13894,347,4266,1316,0,147,4,0,
172,322778,13914,347,4297,1317,0,147,1,0,
173,322734,13920,343,4332,1323,0,148,2,0,
174,322694,13930,339,4358,1331,0,148,3,0,
175,322648,13939,338,4391,1335,0,149,1,0,
176,322596,13957,338,4419,1340,0,150,4,0,
177,322553,13969,335,4447,1346,0,150,1,0,
178,322503,13984,337,4478,1348,0,150,4,0,
179,322454,13999,335,4511,1351,0,150,1,0,
180,322416,13995,332,4552,1355,0,150,0,0,
181,322379,13995,331,4586,1359,0,150,1,0,
182,322332,14009,332,4613,1349,14,151,5,0,
183,322279,14032,331,4640,1343,23,152,1,0,
184,322234,14043,334,4667,1333,37,152,4,0,
185,322180,14065,336,4693,1320,54,152,5,0,
186,322118,14099,331,4717,1314,69,152,1,0,
187,322067,14115,326,4748,1315,77,152,4,0,
188,322023,14121,326,4783,1311,84,152,3,0,
189,321987,14114,326,4824,1300,97,152,1,0,
190,321926,14132,327,4863,1288,112,152,4,0,
191,321878,14135,322,4904,1283,125,153,1,0,
192,321824,14167,320,4925,1275,135,154,1,0,
193,321782,14165,318,4966,1261,153,155,1,0,
194,321741,14169,320,4997,1256,162,155,4,0,
195,321701,14162,319,5041,1248,174,155,1,0,
196,321645,14194,320,5060,1239,187,155,5,0,
197,321599,14206,319,5091,1226,203,156,2,0,
198,321554,14214,315,5128,1216,217,156,1,0,
199,321511,14221,313,5162,1211,226,156,1,0,
200,321470,14226,312,5193,1205,238,156,2,0,
201,321420,14235,313,5231,1201,244,156,3,0,
202,321368,14258,310,5258,1191,259,156,1,0,
203,321321,14278,308,5280,1186,270,157,4,0,
204,321276,14280,303,5320,1185,278,158,2,0,
205,321246,14274,300,5353,1178,290,159,2,0,
206,321202,14284,295,5383,1172,305,159,2,0,
207,321149,14304,295,5409,1169,315,159,3,0,
208,321110,14298,296,5451,1155,331,159,2,0,
209,321069,14310,291,5476,1147,345,162,3,0,
210,321029,14319,288,5504,1138,359,163,2,0,
211,320990,14314,290,5543,1133,367,163,5,0,
212,320949,14316,287,5579,1124,382,163,1,0,
213,320905,14323,284,5614,1110,401,163,1,0,
214,320868,14318,281,5654,1106,409,164,1,0,
215,320829,14329,280,5681,1090,427,164,1,0,
216,320786,14328,276,5721,1088,436,165,2,0,
217,320750,14323,275,5759,1080,448,165,1,0,
218,320722,14315,274,5791,1079,454,165,2,0,
219,320685,14313,273,5827,1077,460,165,2,0,
220,320647,14316,272,5858,1070,471,166,2,0,
221,320608,14321,272,5886,1068,478,167,2,0,
222,320577,14306,271,5930,1056,493,167,3,0,
223,320535,14298,272,5976,1045,506,168,4,0,
224,320499,14301,268,6007,1040,516,169,3,0,
225,320463,14299,263,6044,1031,530,170,0,0,
226,320426,14290,268,6083,1019,544,170,5,0,
227,320389,14296,269,6108,1014,554,170,4,0,
228,320353,14297,268,6139,1013,560,170,2,0,
229,320307,14299,267,6179,1009,569,170,0,0,
230,320271,14293,267,6220,1001,578,170,1,0,
231,320237,14293,266,6253,994,587,170,0,0,
232,320207,14288,262,6286,988,599,170,0,0,
233,320175,14278,260,6325,983,608,171,2,0,
234,320134,14287,259,6354,983,612,171,3,0,
235,320097,14291,255,6383,984,619,171,2,0,
236,320067,14285,254,6418,981,624,171,1,0,
237,320031,14284,248,6452,981,633,171,1,0,
238,319989,14282,246,6489,980,643,171,3,0,
239,319966,14273,247,6514,973,656,171,5,0,
240,319935,14258,246,6557,969,664,171,2,0,
241,319905,14254,247,6586,965,672,171,1,0,
242,319865,14263,249,6612,965,675,171,4,0,
243,319828,14262,244,6648,960,687,171,0,0,
244,319791,14259,243,6682,954,699,172,4,0,
245,319764,14249,243,6716,949,707,172,0,0,
246,319732,14229,243,6765,945,714,172,1,0,
247,319683,14247,244,6793,946,715,172,1,0,
248,319653,14244,244,6822,939,726,172,2,1,
249,319624,14236,241,6857,936,734,172,0,0,
250,319592,14228,238,6896,928,746,172,0,0,
251,319561,14223,239,6925,929,751,172,3,0,
252,319531,14213,238,6962,924,760,172,1,0,
253,319495,14206,234,7003,926,764,172,2,0,
254,319467,14203,236,7031,921,770,172,3,0,
255,319431,14197,232,7072,917,779,172,0,0,
256,319395,14191,230,7112,913,787,172,2,0,
257,319362,14179,227,7154,911,794,173,1,0,
258,319329,14178,229,7183,903,804,174,4,0,
259,319298,14177,227,7212,901,810,175,1,0,
260,319274,14166,224,7245,899,817,175,1,0,
261,319244,14153,224,7285,895,824,175,1,0,
262,319215,14147,222,7316,895,829,176,2,0,
263,319186,14134,219,7356,896,833,176,0,0,
264,319162,14118,215,7395,896,838,176,1,0,
265,319125,14112,216,7432,896,843,176,3,0,
266,319097,14103,216,7465,894,849,176,2,0,
267,319066,14104,217,7492,889,856,176,1,0,
268,319043,14094,216,7522,891,858,176,2,0,
269,319009,14090,212,7559,892,862,176,0,0,
270,318983,14076,211,7598,885,870,177,0,0,
271,318952,14079,208,7622,890,872,177,1,0,
272,318933,14062,209,7655,888,876,177,2,0,
273,318910,14040,211,7693,890,879,177,5,0,
274,318882,14026,212,7729,886,888,177,4,0,
275,318856,14015,210,7763,883,896,177,2,0,
276,318825,13998,211,7806,883,900,177,2,0,
277,318801,13973,208,7853,881,906,178,1,0,
278,318774,13960,209,7890,874,914,179,3,0,
279,318743,13960,210,7915,874,919,179,3,0,
280,318709,13950,212,7955,869,926,179,3,0,
281,318671,13960,214,7978,866,932,179,3,0,
282,318633,13956,216,8015,860,940,180,4,0,
283,318607,13951,221,8038,857,946,180,5,0,
284,318576,13950,220,8067,854,953,180,1,0,
285,318549,13937,219,8103,851,961,180,2,0,
286,318525,13920,219,8138,848,970,180,3,0,
287,318495,13922,219,8162,844,977,181,2,0,
288,318477,13898,221,8199,841,982,182,4,0,
289,318449,13881,219,8240,845,984,182,3,0,
290,318424,13861,219,8282,839,993,182,3,0,
291,318394,13857,217,8313,836,1001,182,0,0,
292,318366,13859,214,8335,834,1010,182,2,0,
293,318335,13851,214,8368,835,1014,183,2,0,
294,318298,13844,216,8409,830,1020,183,2,0,
295,318279,13818,217,8449,829,1025,183,2,0,
296,318261,13799,217,8483,828,1029,183,1,0,
297,318226,13797,214,8518,824,1038,183,1,0,
298,318200,13783,213,8553,825,1043,183,0,0,
299,318180,13765,213,8589,823,1047,183,0,0,
300,318144,13746,212,8640,816,1058,184,2,0,
301,318113,13746,212,8669,814,1062,184,2,0,
302,318081,13742,213,8698,816,1065,185,2,0,
303,318064,13724,212,8726,819,1069,186,4,0,
304,318030,13711,212,8772,819,1070,186,1,0,
305,318000,13702,212,8805,815,1080,186,4,0,
306,317972,13695,210,8839,812,1086,186,0,0,
307,317949,13677,208,8878,810,1091,187,1,0,
308,317912,13683,208,8905,809,1096,187,1,0,
309,317885,13674,207,8937,808,1102,187,1,0,
310,317867,13666,206,8962,808,1104,187,1,0,
311,317844,13658,203,8992,801,1114,188,0,0,
312,317827,13639,204,9026,797,1119,188,2,0,
313,317802,13634,204,9054,799,1119,188,2,0,
314,317779,13622,204,9087,790,1130,188,0,0,
315,317755,13603,203,9128,786,1137,188,0,0,
316,317732,13574,198,9178,791,1139,188,2,0,
317,317713,13566,196,9201,793,1143,188,1,0,
318,317693,13545,193,9238,794,1148,189,1,0,
319,317665,13534,194,9273,794,1151,189,2,0,
320,317643,13512,189,9312,797,1157,190,2,0,
321,317620,13491,192,9351,797,1159,190,5,0,
322,317595,13483,191,9382,796,1163,190,1,0,
323,317564,13469,189,9423,798,1167,190,2,0,
324,317535,13465,191,9452,797,1170,190,2,0,
325,317511,13449,190,9482,806,1172,190,3,0,
326,317490,13430,192,9515,811,1172,190,2,0,
327,317467,13403,190,9561,809,1180,190,0,0,
328,317443,13397,187,9586,812,1185,190,2,0,
329,317420,13392,183,9613,808,1193,191,1,0,
330,317401,13374,182,9649,802,1201,191,0,0,
331,317372,13354,186,9692,798,1207,191,6,0,
332,317352,13343,187,9717,799,1211,191,2,0,
333,317315,13354,186,9739,800,1215,191,1,0,
334,317290,13333,184,9782,804,1216,191,1,0,
335,317272,13319,183,9812,802,1220,192,1,0,
336,317237,13311,182,9853,798,1227,192,1,0,
337,317206,13303,180,9889,796,1234,192,1,0,
338,317179,13289,179,9924,800,1237,192,3,0,
339,317153,13276,178,9960,801,1240,192,1,0,
340,317130,13279,180,9978,799,1242,192,2,0,
341,317107,13270,180,10008,799,1244,192,0,0,
342,317086,13255,179,10041,797,1248,194,1,0,
343,317067,13244,177,10066,796,1256,194,2,0,
344,317038,13233,179,10104,793,1259,194,2,0,
345,317017,13220,178,10131,799,1260,195,3,0,
346,316996,13213,176,10155,799,1265,196,1,0,
347,316971,13208,174,10183,799,1269,196,0,0,
348,316946,13195,176,10216,797,1273,197,4,0,
349,316911,13196,173,10244,800,1279,197,1,0,
350,316884,13195,172,10268,802,1282,197,0,0,
351,316864,13175,174,10301,799,1290,197,3,0,
352,316838,13162,174,10337,796,1296,197,1,0,
353,316814,13161,174,10359,798,1297,197,1,0,
354,316790,13146,171,10391,801,1303,198,2,0,
355,316766,13129,172,10429,795,1311,198,1,0,
356,316738,13128,170,10455,796,1315,198,0,0,
357,316708,13134,166,10477,797,1319,199,0,0,
358,316679,13124,163,10512,798,1325,199,2,0,
359,316656,13114,161,10545,798,1327,199,0,0,
360,316644,13100,163,10565,800,1329,199,3,0,
361,316616,13085,164,10597,806,1333,199,4,0,
362,316594,13075,167,10624,804,1337,199,3,0,
363,316571,13060,170,10655,804,1341,199,5,0,
364,316548,13053,170,10682,804,1344,199,2,0,
365,316518,13056,171,10699,809,1348,199,2,0,
366,316493,13049,174,10722,811,1352,199,4,0,
367,316458,13052,173,10750,807,1361,199,0,0,
368,316425,13053,174,10775,803,1371,199,2,0,
369,316405,13039,171,10805,807,1374,199,2,0,
370,316382,13016,178,10844,806,1375,199,7,0,
371,316352,13014,178,10872,807,1378,199,2,0,
372,316333,12994,176,10908,807,1383,199,3,0,
373,316305,12981,173,10946,809,1386,200,2,0,
374,316281,12974,171,10975,810,1389,200,1,0,
375,316256,12969,169,10998,814,1393,201,0,0,
376,316232,12969,167,11019,815,1397,201,1,0,
377,316206,12966,168,11041,817,1401,201,1,0,
378,316180,12955,168,11073,819,1404,201,2,0,
379,316158,12949,167,11097,818,1410,201,2,0,
380,316133,12930,165,11137,819,1414,202,2,0,
381,316106,12929,166,11160,817,1420,202,1,0,
382,316087,12919,165,11186,818,1423,202,0,0,
383,316058,12920,166,11209,817,1428,202,1,0,
384,316042,12896,167,11242,817,1434,202,2,0,
385,316016,12893,165,11265,818,1441,202,3,0,
386,315991,12891,165,11286,819,1446,202,3,0,
387,315966,12877,166,11318,817,1454,202,4,0,
388,315945,12876,163,11334,819,1461,202,1,0,
389,315923,12862,163,11368,819,1463,202,1,0,
390,315899,12852,161,11400,818,1468,202,2,0,
391,315873,12838,161,11438,815,1473,202,1,0,
392,315852,12830,160,11467,815,1474,202,1,0,
393,315833,12802,162,11507,814,1480,202,3,0,
394,315808,12795,164,11534,813,1484,202,3,0,
395,315790,12788,165,11556,811,1488,202,2,0,
396,315768,12776,164,11585,815,1490,202,2,0,
397,315739,12775,163,11609,815,1497,202,1,0,
398,315717,12767,162,11636,815,1501,202,2,0,
399,315694,12754,164,11666,814,1506,202,2,0,
400,315677,12737,163,11696,816,1509,202,2,0,
401,315650,12722,163,11734,816,1513,202,3,0,
402,315627,12712,161,11764,815,1518,203,1,0,
403,315611,12682,163,11804,815,1522,203,3,0,
404,315590,12673,165,11828,818,1523,203,3,0,
405,315566,12666,163,11855,818,1529,203,1,0,
406,315545,12656,164,11881,817,1534,203,1,0,
407,315528,12634,165,11916,817,1536,204,3,0,
408,315495,12630,167,11950,814,1540,204,3,0,
409,315471,12618,165,11984,813,1545,204,1,0,
410,315443,12610,167,12014,812,1550,204,3,0,
411,315417,12594,169,12047,816,1552,205,4,0,
412,315392,12586,169,12076,818,1554,205,2,0,
413,315376,12557,167,12119,816,1560,205,1,0,
414,315360,12529,166,12158,817,1564,206,1,0,
415,315344,12516,163,12184,819,1568,206,0,0,
416,315316,12499,164,12223,816,1576,206,2,0,
417,315294,12478,166,12259,819,1577,207,5,0,
418,315271,12469,164,12285,819,1585,207,1,0,
419,315245,12460,164,12316,814,1594,207,0,0,
420,315227,12441,164,12348,813,1600,207,1,0,
421,315214,12431,161,12363,819,1604,208,1,0,
422,315191,12422,160,12393,818,1608,208,1,0,
423,315158,12409,159,12437,819,1610,208,1,0,
424,315128,12414,160,12455,818,1617,208,1,0,
425,315104,12401,162,12486,816,1623,208,4,0,
426,315082,12397,162,12508,818,1625,208,1,0,
427,315066,12382,162,12534,820,1628,208,3,0,
428,315048,12367,161,12561,825,1630,208,1,0,
429,315026,12350,162,12596,824,1634,208,1,0,
430,315008,12338,160,12622,825,1639,208,2,0,
431,314984,12332,161,12648,824,1643,208,2,0,
432,314963,12309,162,12688,821,1649,208,3,0,
433,314945,12294,163,12717,819,1653,209,2,0,
434,314927,12278,163,12747,817,1659,209,2,0,
435,314895,12287,163,12766,819,1660,210,2,0,
436,314870,12266,164,12807,818,1665,210,2,0,
437,314847,12247,165,12843,819,1669,210,3,0,
438,314823,12232,166,12877,819,1673,210,2,0,
439,314809,12215,162,12907,821,1675,211,0,0,
440,314784,12210,165,12932,819,1679,211,3,0,
441,314762,12205,165,12954,819,1684,211,2,0,
442,314747,12188,162,12981,824,1687,211,1,0,
443,314724,12174,162,13012,825,1692,211,2,0,
444,314703,12168,162,13037,823,1696,211,1,0,
445,314676,12158,160,13067,827,1700,212,1,0,
446,314658,12134,161,13104,826,1705,212,2,0,
447,314638,12120,162,13134,824,1710,212,2,0,
448,314622,12112,162,13152,829,1711,212,1,0,
449,314604,12099,162,13177,831,1715,212,1,0,
450,314585,12089,160,13203,830,1720,213,1,0,
451,314559,12093,159,13219,836,1721,213,0,0,
452,314532,12075,162,13253,836,1729,213,5,0,
453,314503,12078,162,13271,843,1730,213,2,0,
454,314482,12066,162,13297,844,1736,213,2,0,
455,314465,12049,158,13325,849,1741,213,2,0,
456,314447,12039,158,13349,847,1746,214,4,0,
457,314424,12036,156,13370,850,1750,214,0,0,
458,314404,12007,157,13411,852,1754,215,4,0,
459,314377,12011,156,13431,855,1755,215,0,0,
460,314362,11994,155,13461,852,1760,216,1,0,
461,314336,11985,155,13491,855,1762,216,1,0,
462,314320,11973,153,13514,858,1766,216,2,0,
463,314301,11961,155,13539,860,1768,216,2,0,
464,314285,11944,153,13570,861,1771,216,0,0,
465,314263,11942,152,13592,860,1775,216,1,0,
466,314246,11928,154,13613,863,1780,216,3,0,
467,314222,11910,154,13650,862,1786,216,2,0,
468,314196,11907,154,13672,865,1789,217,2,0,
469,314178,11890,152,13704,868,1791,217,1,0,
470,314160,11874,153,13729,870,1797,217,1,0,
471,314137,11866,152,13757,871,1800,217,0,0,
472,314114,11857,153,13783,871,1805,217,2,0,
473,314099,11847,150,13803,873,1811,217,0,0,
474,314075,11844,152,13822,874,1816,217,2,0,
475,314061,11827,151,13846,881,1817,217,0,0,
476,314035,11830,150,13865,882,1821,217,0,0,
477,314017,11815,151,13897,881,1822,217,1,0,
478,314003,11797,150,13926,880,1827,217,1,0,
479,313989,11777,151,13952,881,1833,217,2,0,
480,313965,11763,150,13987,883,1835,217,1,0,
481,313953,11731,151,14029,880,1839,217,1,0,
482,313932,11731,151,14047,881,1841,217,1,0,
483,313919,11705,149,14080,883,1846,218,1,0,
484,313893,11701,151,14098,887,1852,218,4,0,
485,313866,11693,151,14132,887,1853,218,1,0,
486,313839,11689,150,14158,887,1859,218,0,0,
487,313820,11671,152,14189,888,1862,218,2,0,
488,313798,11671,151,14209,888,1865,218,0,0,
489,313787,11645,152,14242,887,1869,218,1,0,
490,313774,11625,152,14270,887,1874,218,2,0,
491,313750,11620,152,14295,888,1877,218,1,0,
492,313728,11617,152,14318,886,1880,219,1,0,
493,313713,11591,154,14349,891,1882,220,4,0,
494,313679,11589,156,14377,894,1885,220,4,0,
495,313655,11585,156,14398,899,1887,220,1,0,
496,313640,11577,156,14417,900,1890,220,0,0,
497,313617,11557,158,14451,898,1897,222,5,0,
498,313595,11552,158,14472,897,1904,222,1,0,
499,313580,11537,158,14500,893,1910,222,0,0,
500,313558,11530,159,14520,898,1913,222,2,0,
501,313530,11525,159,14547,895,1922,222,4,0,
502,313502,11518,164,14576,894,1924,222,5,0,
503,313478,11499,163,14612,899,1927,222,2,0,
504,313463,11489,162,14633,898,1933,222,0,0,
505,313438,11479,162,14666,898,1935,222,1,0,
506,313411,11479,161,14684,897,1946,222,2,0,
507,313384,11473,159,14711,900,1951,222,0,0,
508,313363,11471,156,14727,902,1957,224,2,0,
509,313350,11451,154,14756,900,1965,224,0,0,
510,313333,11442,154,14778,900,1969,224,0,0,
511,313312,11433,155,14802,903,1971,224,1,0,
512,313293,11420,153,14829,908,1973,224,0,0,
513,313273,11411,154,14852,908,1978,224,3,0,
514,313256,11395,155,14880,907,1983,224,3,0,
515,313234,11389,154,14899,912,1988,224,3,0,
516,313209,11386,153,14922,916,1990,224,0,0,
517,313186,11373,154,14951,919,1993,224,3,0,
518,313169,11373,149,14963,924,1998,224,1,0,
519,313152,11358,150,14991,919,2005,225,3,0,
520,313128,11357,150,15008,923,2009,225,3,0,
521,313111,11340,154,15036,925,2009,225,4,0,
522,313094,11335,154,15054,926,2011,226,1,0,
523,313064,11327,153,15087,928,2014,227,1,0,
524,313044,11324,153,15108,923,2021,227,1,0,
525,313024,11319,153,15128,927,2022,227,2,0,
526,313012,11301,152,15156,923,2029,227,0,0,
527,312994,11279,153,15192,921,2034,227,1,0,
528,312973,11266,154,15218,924,2038,227,3,0,
529,312952,11259,154,15241,927,2039,228,4,0,
530,312933,11256,153,15255,927,2048,228,1,0,
531,312903,11258,150,15279,930,2052,228,1,0,
532,312882,11254,150,15300,929,2057,228,2,0,
533,312863,11242,150,15326,931,2060,228,2,0,
534,312837,11233,151,15356,933,2062,228,3,0,
535,312815,11226,151,15381,928,2071,228,2,0,
536,312794,11218,153,15404,930,2073,228,2,0,
537,312780,11204,154,15422,934,2078,228,3,0,
538,312750,11200,152,15452,933,2084,229,0,0,
539,312730,11185,152,15484,929,2091,229,2,0,
540,312701,11186,153,15506,931,2094,229,2,0,
541,312675,11188,152,15526,931,2099,229,0,0,
542,312650,11190,152,15540,930,2109,229,1,0,
543,312627,11173,154,15573,933,2111,229,3,0,
544,312594,11162,158,15612,930,2115,229,4,1,
545,312573,11154,158,15637,931,2118,229,2,0,
546,312551,11147,158,15663,925,2127,229,1,0,
547,312528,11150,157,15680,922,2133,230,1,0,
548,312508,11146,157,15697,923,2138,231,2,0,
549,312497,11128,158,15718,924,2144,231,3,0,
550,312481,11116,157,15741,923,2151,231,0,0,
551,312459,11112,158,15759,929,2152,231,3,0,
552,312437,11100,157,15787,932,2155,232,1,0,
553,312419,11080,159,15817,930,2163,232,2,0,
554,312399,11066,157,15842,937,2167,232,1,0,
555,312379,11061,155,15861,940,2172,232,0,0,
556,312363,11043,156,15888,938,2180,232,2,0,
557,312342,11031,153,15922,936,2184,232,0,0,
558,312321,11022,152,15948,934,2190,233,0,0,
559,312295,11015,154,15974,934,2195,233,2,0,
560,312276,11013,152,15993,932,2201,233,1,0,
561,312255,10997,152,16022,935,2206,233,1,0,
562,312236,10989,154,16040,938,2210,233,3,0,
563,312216,10970,157,16070,940,2214,233,4,0,
564,312194,10966,156,16092,940,2218,234,0,0,
