day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327566,11757,531,1862,973,0,111,2,0,
101,327487,11800,524,1898,980,0,111,0,0,
102,327409,11854,522,1920,984,0,111,2,0,
103,327332,11896,519,1954,988,0,111,1,0,
104,327277,11915,515,1986,995,0,112,4,0,
105,327210,11951,508,2016,1002,0,113,1,0,
106,327136,11991,503,2048,1008,0,114,2,0,
107,327073,12020,501,2078,1014,0,114,2,0,
108,326996,12069,498,2103,1018,0,116,3,0,
109,326919,12111,496,2135,1023,0,116,3,0,
110,326847,12156,494,2160,1027,0,116,2,0,
111,326776,12189,483,2196,1037,0,119,0,0,
112,326719,12209,481,2228,1044,0,119,3,0,
113,326650,12246,474,2258,1053,0,119,1,0,
114,326577,12288,472,2285,1059,0,119,3,0,
115,326493,12330,470,2322,1066,0,119,4,0,
116,326412,12379,467,2350,1073,0,119,3,0,
117,326359,12404,462,2374,1081,0,120,3,0,
118,326298,12438,457,2401,1086,0,120,0,0,
119,326237,12471,450,2427,1093,0,122,2,0,
120,326174,12496,452,2460,1096,0,122,3,0,
121,326107,12516,452,2505,1097,0,123,1,0,
122,326031,12560,452,2535,1099,0,123,2,0,
123,325957,12595,451,2570,1104,0,123,3,0,
124,325905,12611,447,2603,1111,0,123,1,0,
125,325853,12633,446,2630,1115,0,123,1,0,
126,325791,12648,440,2676,1122,0,123,0,0,
127,325732,12681,438,2701,1124,0,124,0,0,
128,325659,12718,436,2736,1127,0,124,1,0,
129,325604,12749,434,2757,1132,0,124,1,0,
130,325530,12777,433,2802,1134,0,124,1,0,
131,325468,12808,430,2830,1140,0,124,3,0,
132,325404,12830,426,2869,1146,0,125,3,0,
133,325341,12863,419,2898,1153,0,126,0,0,
134,325284,12888,422,2925,1154,0,127,4,0,
135,325233,12902,418,2961,1158,0,128,1,1,
136,325161,12937,416,2995,1163,0,128,3,1,
137,325111,12962,415,3016,1167,0,129,2,0,
138,325050,12980,412,3055,1174,0,129,2,0,
139,324977,13014,414,3088,1178,0,129,4,0,
140,324915,13038,414,3123,1181,0,129,2,0,
141,324864,13054,411,3153,1188,0,130,2,0,
142,324804,13066,409,3197,1193,0,131,3,0,
143,324744,13094,407,3227,1197,0,131,1,0,
144,324694,13110,402,3259,1203,0,132,0,0,
145,324636,13129,401,3296,1205,0,133,2,0,
146,324584,13156,398,3318,1211,0,133,2,0,
147,324508,13211,394,3339,1215,0,133,0,0,
148,324449,13237,393,3369,1219,0,133,2,0,
149,324388,13259,385,3405,1230,0,133,1,0,
150,324323,13289,385,3436,1234,0,133,1,0,
151,324279,13294,383,3474,1237,0,133,1,0,
152,324241,13309,378,3494,1244,0,134,2,0,
153,324178,13338,377,3526,1247,0,134,2,0,
154,324118,13348,371,3572,1256,0,135,3,0,
155,324063,13370,365,3604,1263,0,135,0,0,
156,324017,13388,362,3631,1266,0,136,1,0,
157,323968,13394,361,3667,1274,0,136,6,0,
158,323927,13386,361,3710,1280,0,136,4,0,
159,323869,13404,361,3747,1282,0,137,3,0,
160,323830,13412,361,3776,1284,0,137,1,0,
161,323771,13433,358,3810,1290,0,138,2,0,
162,323711,13458,358,3840,1295,0,138,5,0,
163,323666,13461,358,3879,1297,0,139,2,0,
164,323601,13487,360,3914,1299,0,139,3,0,
165,323546,13500,360,3957,1298,0,139,1,0,
166,323506,13509,353,3987,1304,0,141,0,0,
167,323453,13527,351,4022,1305,0,142,1,0,
168,323414,13526,355,4054,1309,0,142,6,0,
169,323368,13542,358,4079,1311,0,142,4,0,
170,323305,13565,351,4118,1318,0,143,1,0,
171,323248,13580,348,4157,1324,0,143,3,0,
172,323198,13602,347,4182,1328,0,143,2,0,
173,323143,13620,344,4215,1335,0,143,4,0,
174,323096,13630,340,4249,1341,0,144,1,0,
175,323047,13634,335,4292,1348,0,144,2,0,
176,323005,13645,332,4321,1353,0,144,1,0,
177,322948,13670,328,4352,1358,0,144,1,0,
178,322902,13679,322,4388,1365,0,144,0,0,
179,322856,13700,320,4412,1366,0,146,1,0,
180,322811,13715,319,4440,1369,0,146,2,0,
181,322765,13727,317,4473,1372,0,146,1,0,
182,322728,13731,316,4502,1362,14,147,1,0,
183,322673,13752,316,4534,1355,23,147,2,0,
184,322637,13752,314,4567,1346,36,148,1,0,
185,322600,13756,314,4597,1332,53,148,2,0,
186,322542,13778,313,4629,1322,68,148,2,0,
187,322493,13789,312,4663,1319,76,148,1,0,
188,322445,13800,311,4697,1316,83,148,3,0,
189,322406,13796,307,4736,1310,96,149,3,0,
190,322346,13814,307,4774,1298,111,150,4,0,
191,322300,13830,306,4805,1286,123,150,0,0,
192,322261,13823,300,4849,1284,133,150,2,0,
193,322224,13826,293,4881,1275,151,150,2,0,
194,322188,13829,287,4913,1273,159,151,1,0,
195,322143,13844,288,4940,1263,171,151,2,0,
196,322107,13840,288,4978,1253,183,151,2,0,
197,322059,13843,288,5017,1243,199,151,2,0,
198,322012,13843,287,5063,1230,214,151,1,0,
199,321971,13853,290,5090,1222,223,151,3,0,
200,321932,13853,290,5121,1218,235,151,4,0,
201,321891,13864,285,5151,1215,242,152,0,0,
202,321846,13880,284,5177,1204,257,152,2,0,
203,321805,13877,284,5215,1196,269,154,4,0,
204,321759,13881,284,5254,1191,277,154,2,0,
205,321717,13878,287,5293,1181,289,155,6,0,
206,321671,13891,283,5324,1171,304,156,1,0,
207,321629,13903,283,5349,1166,314,156,2,0,
208,321589,13907,283,5379,1155,330,157,5,0,
209,321552,13914,283,5408,1142,344,157,1,0,
210,321516,13913,285,5438,1133,358,157,4,0,
211,321480,13912,283,5470,1129,368,158,4,0,
212,321439,13916,280,5505,1121,381,158,2,0,
213,321393,13929,281,5535,1110,393,159,3,0,
214,321352,13935,280,5568,1103,403,159,2,0,
215,321314,13936,279,5604,1094,413,160,1,0,
216,321276,13929,279,5644,1086,426,160,3,0,
217,321229,13941,277,5676,1083,434,160,1,0,
218,321193,13948,277,5701,1077,444,160,2,0,
219,321142,13959,276,5738,1067,458,160,2,0,
220,321114,13951,276,5773,1052,474,160,1,0,
221,321069,13952,279,5811,1043,486,160,5,0,
222,321036,13931,277,5863,1033,500,160,1,0,
223,320984,13947,273,5896,1031,509,160,1,0,
224,320951,13946,272,5927,1028,516,160,1,0,
225,320905,13963,268,5955,1020,529,160,1,0,
226,320862,13969,269,5989,1013,538,160,2,0,
227,320825,13972,271,6019,1001,552,160,3,0,
228,320799,13960,270,6056,996,559,160,0,0,
229,320753,13967,270,6094,988,568,160,1,0,
230,320706,13972,270,6132,983,577,160,3,0,
231,320671,13967,269,6167,984,582,160,3,0,
232,320633,13972,266,6197,978,594,160,1,0,
233,320594,13975,269,6226,967,609,160,4,0,
234,320553,13983,266,6259,962,617,160,0,0,
235,320510,13991,266,6288,957,628,160,2,0,
236,320472,13988,265,6327,953,635,160,0,0,
237,320443,13981,267,6357,944,648,160,4,0,
238,320400,13989,263,6390,941,657,160,1,0,
239,320367,13997,263,6412,934,667,160,3,0,
240,320330,13990,261,6455,928,676,160,0,0,
241,320289,13985,260,6500,921,685,160,1,0,
242,320255,13980,260,6537,912,696,160,1,0,
243,320219,13984,261,6568,910,698,160,3,0,
244,320188,13976,257,6604,911,704,160,2,0,
245,320154,13974,256,6636,905,714,161,0,0,
246,320118,13977,253,6666,903,721,162,3,0,
247,320078,13976,249,6705,898,732,162,0,0,
248,320051,13965,249,6740,888,745,162,2,0,
249,320019,13953,245,6781,884,756,162,2,0,
250,319972,13970,243,6804,882,767,162,3,0,
251,319939,13966,241,6836,884,772,162,1,0,
252,319911,13953,237,6877,880,780,162,0,0,
253,319874,13958,236,6909,879,782,162,0,0,
254,319842,13958,237,6938,876,787,162,4,0,
255,319806,13963,239,6965,874,790,163,3,0,
256,319769,13960,240,7003,871,794,163,1,0,
257,319732,13955,241,7038,868,802,164,3,0,
258,319683,13961,240,7075,868,808,165,2,0,
259,319648,13958,238,7110,867,814,165,1,0,
260,319612,13950,237,7149,868,819,165,2,0,
261,319576,13949,235,7185,865,825,165,0,0,
262,319544,13935,233,7229,861,833,165,0,0,
263,319508,13930,235,7265,855,842,165,3,0,
264,319482,13915,236,7301,851,850,165,4,0,
265,319445,13915,236,7335,849,855,165,3,0,
266,319412,13910,232,7370,849,861,166,0,0,
267,319374,13905,232,7410,847,866,166,1,0,
268,319337,13912,235,7433,847,870,166,5,0,
269,319312,13894,238,7472,842,876,166,3,0,
270,319284,13890,239,7502,838,881,166,2,0,
271,319240,13895,240,7535,835,889,166,4,0,
272,319216,13879,240,7572,833,894,166,4,0,
273,319181,13869,243,7612,827,902,166,5,0,
274,319143,13874,242,7642,820,913,166,2,0,
275,319106,13866,238,7682,819,922,167,1,0,
276,319080,13850,237,7719,822,925,167,4,0,
277,319050,13847,238,7748,816,934,167,3,0,
278,319024,13843,237,7776,814,939,167,2,0,
279,318987,13841,235,7813,806,949,169,2,0,
280,318949,13840,231,7848,808,954,170,2,0,
281,318908,13851,237,7866,805,963,170,7,0,
282,318872,13854,234,7898,802,970,170,1,0,
283,318837,13843,233,7940,803,974,170,0,0,
284,318800,13838,230,7979,805,978,170,2,0,
285,318774,13842,229,8001,799,985,170,0,0,
286,318748,13837,229,8031,793,992,170,0,0,
287,318716,13829,228,8067,791,998,171,3,0,
288,318692,13811,226,8106,790,1004,171,2,0,
289,318670,13793,224,8144,789,1008,172,1,0,
290,318642,13790,226,8169,787,1013,173,4,0,
291,318610,13786,224,8201,789,1017,173,2,0,
292,318573,13786,226,8230,785,1027,173,4,0,
293,318540,13771,230,8271,781,1034,173,6,0,
294,318496,13779,230,8302,777,1043,173,2,0,
295,318478,13755,232,8338,775,1049,173,4,0,
296,318447,13743,233,8378,770,1056,173,2,0,
297,318407,13742,229,8417,769,1063,173,0,0,
298,318380,13737,229,8446,764,1071,173,2,0,
299,318356,13728,224,8478,765,1076,173,0,0,
300,318328,13721,223,8509,763,1083,173,1,0,
301,318297,13720,221,8540,763,1086,173,1,0,
302,318271,13711,216,8572,769,1087,174,3,0,
303,318241,13707,214,8601,774,1089,174,3,0,
304,318210,13707,215,8625,775,1094,174,2,0,
305,318176,13706,215,8657,771,1101,174,2,0,
306,318148,13698,216,8688,771,1105,174,2,0,
307,318122,13690,217,8719,766,1112,174,2,0,
308,318099,13687,213,8743,769,1114,175,1,0,
309,318073,13684,213,8769,768,1117,176,2,1,
310,318045,13668,212,8810,767,1122,176,3,0,
311,318025,13646,212,8847,770,1124,176,2,0,
312,318004,13620,213,8888,770,1129,176,2,0,
313,317973,13606,217,8927,767,1134,176,5,0,
314,317950,13593,213,8959,767,1141,177,3,0,
315,317931,13576,213,8994,766,1142,178,1,0,
316,317902,13575,213,9020,766,1146,178,2,0,
317,317875,13565,216,9051,764,1151,178,4,0,
318,317848,13556,215,9083,764,1155,179,1,1,
319,317819,13551,217,9113,759,1162,179,3,0,
320,317794,13525,219,9157,758,1166,181,4,0,
321,317761,13523,218,9189,759,1169,181,1,0,
322,317725,13531,218,9215,754,1176,181,1,0,
323,317689,13533,215,9247,754,1181,181,1,0,
324,317659,13514,215,9290,756,1185,181,4,0,
325,317637,13501,214,9321,754,1192,181,0,0,
326,317608,13481,211,9366,758,1194,182,0,0,
327,317585,13477,208,9391,756,1200,183,1,0,
328,317555,13475,206,9419,758,1204,183,1,0,
329,317533,13455,203,9458,760,1208,183,2,0,
330,317515,13447,198,9481,756,1219,184,0,0,
331,317473,13448,200,9519,753,1223,184,3,0,
332,317443,13452,196,9540,759,1226,184,0,0,
333,317420,13440,197,9569,758,1232,184,2,0,
334,317392,13436,200,9598,756,1234,184,3,0,
335,317377,13413,201,9630,752,1243,184,2,0,
336,317354,13397,197,9663,756,1249,184,1,0,
337,317331,13386,198,9693,756,1252,184,2,0,
338,317300,13378,198,9728,753,1259,184,2,0,
339,317274,13361,200,9768,749,1264,184,3,0,
340,317240,13361,199,9799,751,1266,184,1,0,
341,317211,13356,197,9830,754,1268,184,1,0,
342,317175,13365,195,9853,755,1273,184,3,0,
343,317149,13358,194,9880,757,1278,184,1,0,
344,317122,13353,194,9908,758,1281,184,1,0,
345,317088,13356,196,9934,757,1283,186,4,0,
346,317056,13353,197,9963,760,1284,187,2,0,
347,317022,13354,195,9993,759,1290,187,1,0,
348,317000,13334,198,10031,758,1292,187,3,0,
349,316966,13330,198,10064,760,1295,187,3,0,
350,316933,13322,197,10101,763,1297,187,2,0,
351,316914,13310,197,10129,759,1304,187,2,1,
352,316889,13302,197,10158,757,1310,187,1,0,
353,316865,13285,198,10194,757,1314,187,4,0,
354,316839,13283,197,10217,755,1321,188,1,0,
355,316805,13277,200,10252,752,1326,188,4,0,
356,316770,13278,196,10283,751,1333,189,1,0,
357,316742,13266,199,10318,748,1338,189,4,0,
358,316719,13256,203,10342,747,1344,189,6,0,
359,316689,13246,202,10380,745,1349,189,2,0,
360,316665,13224,203,10420,749,1350,189,3,0,
361,316639,13205,203,10459,752,1353,189,4,0,
362,316615,13196,201,10487,756,1356,189,1,0,
363,316595,13177,204,10522,754,1359,189,3,0,
364,316569,13172,202,10548,759,1361,189,1,0,
365,316534,13170,202,10581,760,1364,189,2,0,
366,316510,13165,201,10608,760,1367,189,1,0,
367,316479,13155,203,10644,758,1372,189,4,0,
368,316449,13151,206,10671,756,1377,190,4,0,
369,316426,13127,208,10715,753,1381,190,2,0,
370,316394,13124,205,10744,754,1388,191,3,0,
371,316367,13126,203,10766,756,1391,191,1,0,
372,316336,13119,204,10800,759,1391,191,2,0,
373,316308,13115,202,10827,757,1399,192,0,0,
374,316288,13092,201,10868,750,1408,193,1,0,
375,316254,13092,202,10897,749,1413,193,4,0,
376,316222,13083,200,10934,752,1416,193,0,0,
377,316186,13079,201,10969,754,1418,193,2,0,
378,316156,13081,198,10995,753,1424,193,0,0,
379,316122,13087,196,11021,754,1426,194,2,0,
380,316100,13085,193,11043,757,1427,195,1,0,
381,316066,13087,193,11070,755,1434,195,2,0,
382,316042,13079,194,11097,755,1438,195,2,0,
383,316012,13065,193,11134,759,1442,195,2,0,
384,315994,13040,193,11174,758,1446,195,0,0,
385,315971,13032,194,11199,760,1449,195,4,0,
386,315947,13022,193,11231,761,1451,195,0,0,
387,315913,13020,189,11264,764,1455,195,2,0,
388,315887,13011,185,11296,765,1460,196,1,0,
389,315860,13008,187,11323,761,1465,196,2,1,
390,315831,13005,191,11349,762,1466,196,6,0,
391,315806,12995,189,11380,763,1471,196,3,0,
392,315773,12996,187,11411,760,1477,196,0,0,
393,315745,12978,185,11454,761,1481,196,1,0,
394,315719,12971,186,11482,765,1481,196,1,0,
395,315692,12969,188,11505,766,1484,196,3,0,
396,315669,12953,191,11539,768,1484,196,4,0,
397,315641,12942,192,11575,765,1489,196,1,0,
398,315616,12935,194,11601,764,1494,196,3,0,
399,315591,12924,193,11635,764,1497,196,1,0,
400,315569,12909,191,11670,764,1501,196,0,0,
401,315542,12911,188,11692,769,1502,196,1,0,
402,315514,12900,184,11727,773,1505,197,1,0,
403,315495,12890,185,11748,777,1508,197,4,0,
404,315474,12881,184,11773,776,1515,197,1,0,
405,315442,12884,183,11801,774,1518,198,2,0,
406,315417,12871,183,11836,773,1522,198,3,0,
407,315399,12852,179,11869,779,1524,198,1,1,
408,315366,12857,176,11892,784,1526,199,1,0,
409,315343,12850,176,11918,786,1528,199,2,0,
410,315318,12842,176,11946,791,1528,199,3,0,
411,315301,12828,176,11972,792,1532,199,0,0,
412,315282,12808,175,12006,792,1538,199,2,0,
413,315262,12793,173,12036,793,1544,199,3,0,
414,315237,12783,174,12067,792,1548,199,3,0,
415,315211,12782,173,12091,793,1551,199,3,1,
416,315181,12769,175,12126,793,1557,199,3,0,
417,315150,12768,176,12150,797,1560,199,2,0,
418,315129,12752,172,12183,800,1564,200,1,0,
419,315111,12730,174,12217,798,1570,200,3,0,
420,315085,12727,173,12245,797,1573,200,0,0,
421,315059,12725,171,12268,801,1576,200,2,0,
422,315044,12710,168,12295,803,1578,202,0,0,
423,315025,12689,170,12328,806,1580,202,3,0,
424,314999,12692,169,12348,808,1582,202,1,0,
425,314982,12675,169,12376,807,1589,202,3,0,
426,314964,12664,169,12400,808,1593,202,1,0,
427,314940,12657,169,12429,806,1597,202,2,0,
428,314917,12641,172,12459,806,1603,202,6,0,
429,314893,12618,174,12502,805,1606,202,2,0,
430,314866,12596,173,12549,801,1613,202,1,0,
431,314842,12581,174,12582,797,1622,202,2,0,
432,314820,12570,172,12611,794,1629,204,2,0,
433,314792,12568,171,12632,800,1633,204,1,0,
434,314770,12566,170,12654,802,1634,204,1,0,
435,314741,12563,172,12676,807,1637,204,3,0,
436,314713,12559,169,12703,814,1638,204,1,0,
437,314690,12550,169,12731,816,1640,204,1,0,
438,314660,12541,169,12766,814,1645,205,3,0,
439,314638,12535,168,12788,815,1651,205,2,0,
440,314610,12539,168,12810,812,1656,205,2,0,
441,314593,12527,169,12833,812,1661,205,2,0,
442,314572,12518,170,12858,813,1664,205,3,0,
443,314551,12498,170,12892,817,1667,205,2,0,
444,314532,12481,171,12921,821,1669,205,3,0,
445,314501,12481,172,12946,822,1673,205,3,0,
446,314474,12483,172,12965,825,1676,205,1,0,
447,314451,12479,170,12987,826,1682,205,1,0,
448,314433,12470,171,13007,829,1685,205,1,0,
449,314411,12455,173,13038,829,1689,205,2,0,
450,314389,12455,173,13055,833,1690,205,3,0,
451,314364,12437,173,13096,834,1691,205,1,0,
452,314342,12428,172,13121,836,1696,205,3,0,
453,314316,12418,172,13153,836,1700,205,2,0,
454,314298,12408,173,13176,838,1701,206,5,0,
455,314271,12398,173,13210,835,1705,208,3,0,
456,314250,12389,172,13239,829,1713,208,0,0,
457,314216,12387,171,13270,828,1719,209,2,0,
458,314187,12376,169,13305,832,1722,209,2,0,
459,314160,12359,167,13346,834,1725,209,0,0,
460,314142,12346,168,13370,838,1727,209,3,0,
461,314114,12339,167,13404,833,1734,209,0,0,
462,314098,12320,166,13433,833,1740,210,2,0,
463,314078,12306,168,13460,834,1744,210,3,0,
464,314055,12292,165,13492,837,1749,210,1,0,
465,314027,12274,166,13531,837,1755,210,5,0,
466,314009,12265,162,13552,846,1756,210,0,0,
467,313985,12257,161,13575,855,1757,210,2,0,
468,313962,12252,158,13598,859,1761,210,3,0,
469,313939,12249,159,13622,856,1765,210,2,0,
470,313919,12244,158,13641,860,1768,210,2,0,
471,313894,12224,158,13679,864,1771,210,2,0,
472,313881,12205,156,13707,863,1776,212,2,0,
473,313858,12201,156,13729,862,1782,212,1,0,
474,313841,12193,155,13749,866,1784,212,3,0,
475,313830,12177,155,13771,866,1789,212,1,0,
476,313799,12180,154,13794,868,1793,212,0,0,
477,313777,12181,154,13809,872,1795,212,2,0,
478,313760,12177,152,13825,872,1801,213,2,0,
479,313733,12160,154,13865,871,1804,213,2,0,
480,313708,12148,151,13900,871,1809,213,0,0,
481,313689,12134,152,13926,872,1814,213,4,0,
482,313664,12127,152,13954,874,1816,213,2,0,
483,313646,12107,149,13990,872,1823,213,0,0,
484,313629,12089,151,14016,872,1830,213,4,0,
485,313610,12086,152,14034,869,1836,213,2,0,
486,313585,12076,149,14060,878,1839,213,1,0,
487,313563,12068,149,14086,877,1843,214,1,0,
488,313544,12063,148,14108,878,1845,214,0,0,
489,313538,12047,146,14125,880,1850,214,0,0,
490,313519,12039,146,14148,882,1852,214,1,0,
491,313494,12025,145,14184,882,1856,214,1,0,
492,313478,12009,143,14212,883,1860,215,1,0,
493,313451,12012,140,14234,881,1866,216,1,0,
494,313434,11994,139,14266,883,1868,216,0,0,
495,313418,11985,138,14288,880,1875,216,1,0,
496,313404,11962,138,14320,886,1874,216,2,0,
497,313391,11935,141,14353,886,1878,216,4,0,
498,313372,11920,144,14380,887,1881,216,3,0,
499,313359,11895,144,14415,886,1885,216,1,0,
500,313332,11891,146,14443,886,1886,216,2,0,
501,313315,11878,147,14467,888,1889,216,1,0,
502,313292,11863,149,14494,893,1892,217,5,0,
503,313270,11854,149,14522,894,1894,217,1,0,
504,313254,11838,152,14542,898,1899,217,4,0,
505,313232,11832,154,14563,897,1905,217,2,0,
506,313205,11835,152,14586,895,1910,217,0,0,
507,313172,11845,152,14604,895,1915,217,3,0,
508,313143,11828,150,14644,898,1920,217,2,0,
509,313126,11809,148,14674,900,1926,217,1,0,
510,313114,11788,148,14701,900,1932,217,1,0,
511,313091,11787,146,14720,900,1939,217,0,0,
512,313071,11778,148,14743,903,1940,217,2,0,
513,313053,11757,148,14772,904,1949,217,1,1,
514,313032,11741,147,14804,905,1954,217,1,0,
515,313018,11724,145,14830,911,1955,217,1,0,
516,312996,11721,146,14849,912,1959,217,2,0,
517,312968,11711,143,14884,908,1969,217,0,1,
518,312949,11697,144,14907,914,1972,217,3,0,
519,312933,11678,145,14935,915,1977,217,4,0,
520,312911,11664,143,14966,920,1979,217,0,0,
521,312883,11659,145,14992,920,1984,217,3,0,
522,312861,11645,145,15020,922,1989,218,2,0,
523,312840,11636,145,15048,918,1995,218,0,0,
524,312815,11636,143,15070,916,2002,218,0,0,
525,312795,11628,142,15096,915,2006,218,0,0,
526,312782,11610,143,15120,920,2007,218,2,0,
527,312765,11605,146,15136,918,2012,218,3,0,
528,312745,11605,144,15151,920,2017,218,0,0,
529,312730,11580,145,15185,924,2018,218,2,0,
530,312715,11567,145,15209,922,2024,218,1,0,
531,312696,11547,148,15241,922,2028,218,4,0,
532,312673,11539,149,15265,925,2031,218,4,0,
533,312652,11528,150,15291,926,2035,218,3,0,
534,312622,11531,148,15311,931,2039,218,0,0,
535,312594,11531,151,15333,929,2044,218,3,0,
536,312576,11522,150,15358,929,2047,218,0,0,
537,312554,11517,149,15381,927,2053,219,0,0,
538,312531,11506,146,15413,930,2055,219,0,0,
539,312511,11494,148,15438,930,2060,219,3,0,
540,312486,11490,146,15463,932,2064,219,1,0,
541,312464,11480,145,15489,934,2069,219,1,0,
542,312441,11473,143,15515,934,2075,219,1,0,
543,312416,11474,142,15533,934,2082,219,1,0,
544,312394,11467,145,15556,935,2084,219,4,0,
545,312376,11457,146,15576,935,2091,219,1,0,
546,312354,11444,149,15604,935,2095,219,3,0,
547,312331,11436,151,15629,936,2098,219,3,0,
548,312309,11440,148,15645,938,2101,219,0,0,
549,312290,11428,150,15663,945,2105,219,5,0,
550,312275,11406,150,15699,945,2106,219,0,0,
551,312254,11397,149,15725,942,2114,219,1,0,
552,312240,11373,147,15757,946,2118,219,0,0,
553,312219,11367,148,15780,945,2122,219,3,0,
554,312203,11359,147,15803,941,2128,219,0,0,
555,312188,11345,147,15826,945,2130,219,3,0,
556,312172,11324,147,15860,943,2135,219,2,0,
557,312155,11317,152,15875,941,2141,219,5,0,
558,312135,11313,155,15889,944,2145,219,3,0,
559,312112,11305,155,15914,945,2150,219,1,0,
560,312087,11286,157,15953,945,2153,219,2,0,
561,312061,11287,155,15974,946,2157,220,1,0,
562,312043,11271,153,16005,945,2163,220,0,0,
563,312027,11259,155,16030,942,2167,220,2,0,
