day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327460,11861,547,1848,963,0,121,3,0,
101,327379,11916,541,1871,972,0,121,3,0,
102,327297,11963,542,1904,973,0,121,2,0,
103,327221,12011,534,1931,982,0,121,1,1,
104,327148,12057,527,1956,990,0,122,1,0,
105,327076,12088,524,1995,994,0,123,2,0,
106,327016,12116,520,2025,1000,0,123,2,0,
107,326959,12140,514,2056,1008,0,123,1,0,
108,326881,12185,507,2087,1014,0,126,1,0,
109,326809,12216,503,2127,1018,0,127,1,0,
110,326743,12249,500,2158,1022,0,128,2,0,
111,326660,12298,496,2191,1027,0,128,1,0,
112,326612,12312,493,2224,1031,0,128,2,0,
113,326540,12346,489,2261,1036,0,128,0,0,
114,326462,12391,486,2291,1042,0,128,1,0,
115,326387,12434,476,2319,1056,0,128,3,0,
116,326307,12482,473,2351,1058,0,129,0,0,
117,326246,12506,471,2386,1062,0,129,1,0,
118,326184,12532,471,2420,1064,0,129,2,0,
119,326125,12554,465,2453,1074,0,129,4,0,
120,326063,12581,465,2484,1078,0,129,2,0,
121,325995,12617,461,2511,1087,0,129,2,0,
122,325921,12653,459,2543,1094,0,130,4,0,
123,325855,12683,459,2574,1099,0,130,3,0,
124,325789,12710,457,2611,1102,0,131,3,0,
125,325725,12735,457,2646,1106,0,131,4,0,
126,325657,12766,454,2683,1109,0,131,0,0,
127,325577,12804,452,2718,1118,0,131,5,0,
128,325504,12841,448,2752,1124,0,131,2,0,
129,325437,12866,444,2794,1128,0,131,0,0,
130,325374,12886,440,2835,1133,0,132,2,0,
131,325315,12907,438,2871,1136,0,133,1,0,
132,325244,12937,436,2909,1140,0,134,2,0,
133,325183,12964,433,2938,1148,0,134,4,0,
134,325126,12990,431,2967,1152,0,134,2,0,
135,325065,13026,425,2991,1158,0,135,1,0,
136,324995,13063,419,3024,1164,0,135,0,0,
137,324937,13088,415,3055,1169,0,136,1,0,
138,324875,13112,416,3089,1171,0,137,4,0,
139,324804,13162,414,3106,1176,0,138,2,0,
140,324745,13176,411,3150,1180,0,138,1,0,
141,324687,13200,409,3182,1183,0,139,0,0,
142,324617,13244,409,3206,1185,0,139,3,0,
143,324555,13268,404,3242,1191,0,140,1,0,
144,324499,13295,401,3269,1195,0,141,1,0,
145,324443,13311,398,3306,1201,0,141,3,0,
146,324385,13340,394,3332,1207,0,142,2,1,
147,324325,13358,393,3374,1208,0,142,0,0,
148,324268,13376,391,3410,1213,0,142,2,0,
149,324225,13379,389,3447,1218,0,142,1,0,
150,324162,13406,386,3481,1223,0,142,2,0,
151,324105,13430,385,3512,1226,0,142,2,0,
152,324070,13424,384,3553,1227,0,142,0,0,
153,324000,13458,381,3587,1232,0,142,2,0,
154,323951,13463,378,3628,1237,0,143,2,0,
155,323883,13493,375,3661,1245,0,143,2,0,
156,323830,13511,376,3695,1245,0,143,1,0,
157,323769,13538,374,3727,1248,0,144,2,0,
158,323711,13575,375,3744,1251,0,144,3,0,
159,323657,13592,373,3779,1255,0,144,3,0,
160,323597,13614,365,3815,1261,0,148,1,0,
161,323541,13625,359,3859,1267,0,149,0,0,
162,323491,13637,355,3892,1275,0,150,3,0,
163,323447,13647,356,3923,1277,0,150,2,0,
164,323378,13677,353,3961,1281,0,150,1,0,
165,323337,13683,350,3994,1285,0,151,2,0,
166,323280,13699,351,4032,1287,0,151,2,0,
167,323235,13705,348,4069,1292,0,151,1,0,
168,323187,13725,349,4093,1294,0,152,4,0,
169,323141,13726,346,4135,1300,0,152,0,0,
170,323092,13737,340,4171,1307,0,153,2,0,
171,323034,13754,339,4209,1311,0,153,2,0,
172,322988,13761,337,4245,1314,0,155,2,0,
173,322928,13782,334,4282,1319,0,155,1,0,
174,322881,13796,329,4312,1327,0,155,2,0,
175,322830,13805,327,4351,1331,0,156,1,0,
176,322782,13816,330,4381,1335,0,156,5,0,
177,322735,13829,332,4407,1341,0,156,5,0,
178,322663,13869,333,4437,1342,0,156,2,0,
179,322613,13876,329,4478,1348,0,156,1,0,
180,322580,13866,328,4519,1350,0,157,1,0,
181,322533,13871,325,4557,1357,0,157,2,0,
182,322491,13879,319,4591,1349,14,157,0,0,
183,322449,13882,316,4627,1346,23,157,0,0,
184,322409,13888,318,4658,1333,37,157,3,0,
185,322375,13882,313,4696,1322,54,158,2,0,
186,322323,13905,307,4725,1313,69,158,0,0,
187,322280,13919,304,4751,1310,77,159,1,0,
188,322231,13938,303,4778,1307,84,159,0,0,
189,322192,13937,298,4817,1299,97,160,1,0,
190,322138,13954,297,4847,1292,112,160,4,0,
191,322104,13950,294,4883,1284,125,160,1,0,
192,322053,13959,292,4922,1279,135,160,0,0,
193,322022,13950,292,4958,1265,153,160,2,0,
194,321992,13942,289,4992,1263,162,160,0,0,
195,321949,13944,287,5027,1259,174,160,2,0,
196,321911,13949,289,5057,1247,187,160,2,0,
197,321879,13946,286,5091,1235,202,161,2,0,
198,321835,13952,287,5126,1222,217,161,3,0,
199,321799,13952,286,5155,1221,226,161,5,1,
200,321761,13958,286,5186,1210,238,161,1,0,
201,321721,13958,286,5222,1207,245,161,3,0,
202,321675,13964,284,5261,1195,259,162,1,0,
203,321634,13964,282,5301,1187,270,162,1,0,
204,321593,13968,282,5332,1185,278,162,4,0,
205,321555,13977,280,5357,1178,290,163,3,0,
206,321510,13990,278,5385,1168,305,164,3,0,
207,321467,14000,279,5417,1158,315,164,1,0,
208,321429,14008,279,5444,1145,331,164,2,0,
209,321396,14010,279,5471,1135,345,164,3,0,
210,321364,14020,274,5490,1127,359,166,0,0,
211,321333,14012,276,5526,1118,369,166,3,0,
212,321288,14010,273,5569,1111,382,167,2,0,
213,321243,14025,273,5596,1102,394,167,2,0,
214,321210,14027,272,5626,1094,404,167,1,0,
215,321172,14029,269,5659,1090,414,167,2,0,
216,321134,14028,270,5693,1081,427,167,3,0,
217,321101,14023,268,5727,1079,435,167,1,0,
218,321062,14033,268,5752,1073,445,167,3,0,
219,321026,14029,268,5789,1062,459,167,3,0,
220,320992,14019,269,5829,1050,474,167,5,0,
221,320948,14019,268,5871,1042,485,167,1,0,
222,320910,14018,266,5908,1031,500,167,2,0,
223,320872,14009,264,5945,1034,509,167,5,0,
224,320837,14005,258,5983,1033,516,168,0,0,
225,320793,14006,256,6020,1028,529,168,3,0,
226,320754,14009,253,6053,1026,537,168,3,0,
227,320719,13990,255,6102,1014,551,169,3,0,
228,320695,13972,254,6137,1015,557,170,3,0,
229,320645,13988,249,6169,1011,567,171,0,0,
230,320615,13984,251,6198,1005,576,171,4,0,
231,320583,13974,251,6235,1001,585,171,2,0,
232,320547,13977,251,6266,995,592,172,1,0,
233,320522,13968,252,6294,991,601,172,4,0,
234,320490,13963,252,6328,986,609,172,2,0,
235,320452,13969,253,6354,984,616,172,4,0,
236,320419,13942,252,6412,984,619,172,2,0,
237,320387,13943,251,6439,977,631,172,1,0,
238,320353,13934,250,6479,976,636,172,2,0,
239,320330,13913,251,6518,968,647,173,3,0,
240,320286,13917,249,6558,957,659,174,0,0,
241,320252,13917,249,6589,955,664,174,1,0,
242,320211,13930,250,6612,950,673,174,2,0,
243,320187,13916,248,6648,946,681,174,0,0,
244,320157,13904,243,6688,947,687,174,0,0,
245,320127,13882,242,6737,944,694,174,1,0,
246,320089,13869,239,6787,945,697,174,0,0,
247,320050,13873,234,6818,950,701,174,0,0,
248,320022,13866,235,6849,945,709,174,2,0,
249,319989,13867,233,6880,939,716,176,0,0,
250,319961,13852,235,6913,935,728,176,4,0,
251,319927,13854,234,6944,923,741,177,1,0,
252,319906,13834,236,6981,913,753,177,2,0,
253,319865,13839,235,7014,914,756,177,1,0,
254,319838,13823,232,7053,915,762,177,3,0,
255,319801,13825,232,7086,913,766,177,2,0,
256,319760,13846,229,7102,916,769,178,1,0,
257,319723,13836,232,7141,914,776,178,5,0,
258,319686,13834,231,7177,907,787,178,2,0,
259,319656,13821,234,7217,900,794,178,4,0,
260,319631,13816,233,7242,893,806,179,2,0,
261,319585,13818,233,7282,889,814,179,3,0,
262,319543,13820,229,7319,886,824,179,1,0,
263,319514,13823,227,7343,878,835,180,0,0,
264,319483,13819,224,7378,879,837,180,0,0,
265,319448,13816,222,7413,877,843,181,2,0,
266,319420,13808,216,7448,873,853,182,0,1,
267,319394,13797,215,7477,882,853,182,5,0,
268,319365,13799,214,7499,884,857,182,1,0,
269,319339,13791,216,7531,873,868,182,2,0,
270,319315,13778,217,7565,866,877,182,2,0,
271,319276,13785,216,7594,864,882,183,1,0,
272,319250,13774,216,7623,862,892,183,3,0,
273,319223,13767,217,7651,859,900,183,2,0,
274,319193,13745,220,7697,853,909,183,6,0,
275,319161,13736,223,7732,848,917,183,5,0,
276,319134,13727,223,7765,845,923,183,0,0,
277,319115,13709,225,7799,842,927,183,2,0,
278,319079,13700,223,7839,844,932,183,2,0,
279,319046,13691,220,7879,843,938,183,1,0,
280,319007,13691,219,7916,839,945,183,1,0,
281,318974,13690,218,7946,843,946,183,3,0,
282,318942,13670,217,7990,843,955,183,2,0,
283,318911,13654,218,8034,844,956,183,1,0,
284,318879,13644,217,8076,836,965,183,0,0,
285,318850,13634,220,8108,832,973,183,3,0,
286,318811,13632,221,8145,831,977,183,2,0,
287,318780,13625,221,8179,829,983,183,1,0,
288,318755,13617,218,8210,826,991,183,0,0,
289,318733,13601,215,8242,829,997,183,0,0,
290,318711,13586,216,8275,829,1000,183,3,0,
291,318682,13582,217,8307,826,1003,183,3,0,
292,318648,13570,221,8347,823,1008,183,6,0,
293,318614,13568,218,8377,826,1014,183,3,0,
294,318575,13586,216,8397,825,1018,183,1,0,
295,318555,13570,218,8429,822,1023,183,3,0,
296,318528,13567,214,8457,814,1037,183,0,0,
297,318487,13564,212,8494,821,1039,183,1,0,
298,318465,13545,214,8531,819,1043,183,2,0,
299,318446,13530,213,8562,821,1045,183,2,0,
300,318410,13522,213,8602,815,1055,183,1,0,
301,318386,13510,214,8633,814,1059,184,3,0,
302,318359,13499,211,8666,812,1068,185,0,1,
303,318329,13492,214,8698,807,1075,185,3,0,
304,318299,13491,214,8726,806,1079,185,1,0,
305,318258,13492,214,8764,804,1083,185,2,0,
306,318231,13469,215,8806,806,1087,186,3,0,
307,318202,13462,214,8841,804,1091,186,1,0,
308,318168,13469,212,8866,799,1100,186,1,0,
309,318139,13459,211,8901,797,1106,187,2,0,
310,318112,13450,211,8934,796,1110,187,2,0,
311,318079,13457,207,8957,798,1115,187,0,0,
312,318053,13451,207,8983,801,1118,187,2,0,
313,318024,13437,207,9022,800,1122,188,2,0,
314,317998,13430,205,9052,797,1130,188,1,0,
315,317967,13416,205,9091,800,1133,188,2,0,
316,317935,13411,204,9122,800,1139,189,1,0,
317,317915,13395,202,9156,798,1145,189,2,0,
318,317892,13379,204,9191,795,1150,189,3,0,
319,317865,13368,204,9222,799,1152,190,3,0,
320,317843,13338,204,9271,797,1157,190,1,0,
321,317813,13340,196,9291,809,1161,190,1,0,
322,317783,13332,197,9326,808,1164,190,3,0,
323,317752,13324,195,9361,811,1167,190,1,0,
324,317726,13310,197,9394,811,1172,190,4,0,
325,317703,13294,198,9430,810,1175,190,2,0,
326,317685,13266,198,9476,803,1182,190,0,0,
327,317666,13254,199,9502,801,1188,190,3,1,
328,317634,13250,199,9536,802,1189,190,0,0,
329,317610,13236,200,9567,803,1193,191,2,0,
330,317587,13229,196,9592,806,1198,192,3,0,
331,317564,13211,195,9625,810,1203,192,2,0,
332,317530,13199,195,9666,812,1206,192,2,0,
333,317505,13185,196,9701,814,1207,192,2,0,
334,317484,13171,197,9733,812,1211,192,2,0,
335,317465,13147,193,9773,814,1216,192,1,0,
336,317430,13154,192,9796,812,1224,192,0,0,
337,317404,13149,191,9825,815,1224,192,1,0,
338,317365,13145,191,9863,817,1227,192,2,0,
339,317343,13144,195,9880,816,1230,192,5,0,
340,317313,13142,191,9909,819,1234,192,0,1,
341,317280,13148,188,9936,816,1240,192,0,0,
342,317259,13133,189,9965,816,1246,192,2,0,
343,317229,13132,189,9992,812,1254,192,1,0,
344,317197,13125,187,10027,816,1256,192,0,0,
345,317168,13120,187,10055,818,1260,192,3,0,
346,317136,13115,186,10088,819,1264,192,2,0,
347,317107,13113,189,10114,820,1265,192,4,0,
348,317074,13108,189,10151,817,1269,192,1,0,
349,317044,13112,186,10174,820,1271,193,2,0,
350,317010,13110,188,10207,816,1276,193,2,0,
351,316990,13102,191,10226,815,1283,193,5,0,
352,316965,13079,190,10267,819,1287,193,3,0,
353,316946,13055,190,10307,819,1290,193,1,0,
354,316916,13041,189,10348,819,1294,193,2,0,
355,316889,13034,189,10381,813,1301,193,1,0,
356,316858,13033,187,10409,816,1304,193,1,0,
357,316833,13018,187,10444,816,1308,194,3,0,
358,316802,13001,188,10486,815,1314,194,2,0,
359,316783,12994,189,10506,819,1315,194,2,0,
360,316756,12989,186,10535,818,1321,195,0,0,
361,316733,12975,188,10565,821,1323,195,4,0,
362,316713,12958,188,10599,818,1329,195,1,0,
363,316696,12944,187,10626,817,1335,195,1,0,
364,316675,12929,184,10657,818,1341,196,1,0,
365,316642,12918,186,10695,821,1342,196,4,0,
366,316618,12903,185,10727,822,1348,197,1,0,
367,316591,12899,185,10753,821,1354,197,2,0,
368,316556,12895,187,10786,821,1358,197,4,0,
369,316536,12874,183,10824,824,1362,197,2,0,
370,316508,12871,183,10851,823,1367,197,2,0,
371,316479,12869,188,10873,820,1374,197,5,0,
372,316440,12880,189,10892,823,1379,197,4,0,
373,316409,12874,187,10928,821,1384,197,0,1,
374,316382,12861,188,10959,824,1388,198,3,0,
375,316353,12862,189,10983,820,1395,198,2,0,
376,316330,12852,188,11009,818,1403,200,3,0,
377,316299,12847,188,11041,821,1404,200,2,0,
378,316270,12830,188,11079,824,1409,200,1,0,
379,316237,12828,186,11108,830,1411,200,4,0,
380,316215,12821,184,11131,832,1417,200,1,0,
381,316196,12802,178,11165,841,1418,200,1,0,
382,316173,12804,176,11182,843,1422,200,0,0,
383,316143,12811,175,11202,845,1424,200,1,0,
384,316122,12805,175,11227,845,1426,200,2,0,
385,316092,12798,174,11264,840,1432,200,0,0,
386,316067,12779,178,11301,838,1437,200,5,0,
387,316036,12794,179,11312,837,1442,200,2,0,
388,316016,12776,176,11348,841,1442,201,0,0,
389,315993,12760,177,11380,844,1445,201,3,0,
390,315969,12750,180,11402,848,1449,202,6,0,
391,315951,12735,180,11431,846,1455,202,2,0,
392,315928,12726,180,11459,850,1455,202,3,0,
393,315908,12715,178,11487,850,1460,202,2,0,
394,315886,12709,180,11505,855,1463,202,3,0,
395,315859,12692,179,11547,856,1465,202,0,0,
396,315837,12689,177,11568,856,1471,202,0,0,
397,315817,12668,178,11603,857,1475,202,2,0,
398,315793,12664,179,11625,856,1481,202,3,0,
399,315773,12649,181,11656,854,1485,202,2,0,
400,315742,12649,181,11682,856,1488,202,2,0,
401,315719,12639,176,11710,862,1492,202,0,0,
402,315695,12629,177,11738,864,1495,202,3,0,
403,315671,12623,178,11765,863,1498,202,2,0,
404,315649,12618,179,11787,854,1510,203,3,0,
405,315629,12605,182,11814,853,1514,203,4,0,
406,315607,12602,184,11833,848,1522,204,3,0,
407,315583,12594,185,11862,843,1529,204,2,0,
408,315554,12601,185,11882,843,1531,204,0,0,
409,315540,12591,182,11905,843,1535,204,2,0,
410,315508,12581,182,11943,840,1541,205,2,0,
411,315483,12573,179,11971,845,1544,205,1,0,
412,315461,12554,178,12013,842,1547,205,0,0,
413,315441,12542,179,12041,844,1548,205,2,0,
414,315417,12532,178,12071,843,1553,206,2,0,
415,315393,12529,176,12093,845,1558,206,1,0,
416,315372,12515,176,12124,844,1563,206,1,0,
417,315340,12506,177,12159,845,1566,207,3,1,
418,315315,12505,174,12181,846,1571,208,0,0,
419,315298,12489,173,12205,852,1575,208,1,0,
420,315269,12493,175,12226,851,1578,208,2,0,
421,315242,12473,175,12270,853,1579,208,1,0,
422,315223,12471,175,12286,855,1582,208,0,0,
423,315201,12461,175,12311,858,1586,208,3,0,
424,315172,12448,177,12348,858,1589,208,3,0,
425,315146,12430,179,12386,855,1596,208,4,0,
426,315127,12418,175,12418,854,1599,209,0,1,
427,315096,12417,174,12445,856,1603,209,1,0,
428,315083,12406,173,12468,849,1612,209,0,0,
429,315059,12400,175,12490,852,1615,209,3,0,
430,315040,12388,172,12517,857,1616,210,0,0,
431,315012,12383,175,12541,855,1624,210,4,0,
432,314989,12370,175,12574,857,1625,210,1,0,
433,314964,12363,176,12599,860,1627,211,4,0,
434,314937,12361,178,12622,861,1630,211,3,0,
435,314902,12360,178,12657,855,1637,211,0,0,
436,314873,12351,178,12691,857,1639,211,2,0,
437,314854,12338,182,12716,855,1644,211,4,0,
438,314827,12341,185,12735,851,1650,211,3,0,
439,314810,12330,181,12763,851,1654,211,1,0,
440,314783,12321,183,12792,854,1656,211,2,0,
441,314764,12314,184,12813,851,1662,212,2,0,
442,314734,12301,189,12843,854,1666,213,6,0,
443,314714,12294,189,12861,856,1673,213,2,0,
444,314691,12282,188,12887,863,1676,213,1,0,
445,314661,12284,188,12909,866,1679,213,4,0,
446,314632,12277,184,12945,866,1682,214,0,0,
447,314604,12275,183,12969,866,1688,215,1,0,
448,314581,12271,181,12995,860,1697,215,0,0,
449,314560,12257,182,13027,856,1703,215,1,0,
450,314540,12237,188,13058,859,1703,215,7,0,
451,314523,12221,188,13084,864,1704,216,4,0,
452,314498,12205,183,13119,872,1707,216,1,0,
453,314472,12202,183,13139,873,1715,216,2,0,
454,314443,12202,181,13166,872,1720,216,1,0,
455,314420,12199,180,13187,873,1723,218,2,0,
456,314397,12188,181,13216,874,1726,218,2,0,
457,314371,12190,179,13235,878,1728,219,0,0,
458,314343,12189,172,13263,884,1730,219,0,0,
459,314308,12193,171,13291,881,1737,219,1,0,
460,314289,12178,169,13323,879,1742,220,0,0,
461,314260,12178,170,13347,880,1745,220,1,0,
462,314239,12170,170,13368,882,1750,221,4,0,
463,314212,12166,172,13396,875,1758,221,2,0,
464,314186,12159,173,13423,877,1760,222,4,0,
465,314159,12156,172,13452,878,1761,222,0,0,
466,314143,12145,168,13476,881,1765,222,1,0,
467,314115,12139,167,13505,885,1767,222,1,0,
468,314086,12146,166,13524,885,1771,222,0,0,
469,314071,12134,168,13541,888,1776,222,2,0,
470,314042,12132,166,13570,883,1785,222,0,0,
471,314010,12120,163,13610,886,1789,222,0,0,
472,313993,12108,168,13629,890,1790,222,7,0,
473,313969,12093,169,13661,894,1792,222,2,1,
474,313953,12086,168,13676,895,1800,222,2,0,
475,313936,12067,170,13706,895,1804,222,4,0,
476,313916,12063,172,13723,897,1807,222,4,0,
477,313899,12034,173,13761,898,1813,222,1,0,
478,313877,12029,174,13785,891,1822,222,1,0,
479,313850,12027,176,13810,891,1824,222,3,0,
480,313827,12013,176,13841,892,1828,223,3,0,
481,313805,12005,176,13867,892,1831,224,3,0,
482,313779,11993,174,13900,896,1834,224,1,0,
483,313750,11979,173,13938,895,1841,224,0,0,
484,313720,11978,173,13965,898,1842,224,2,0,
485,313694,11970,170,13996,899,1846,225,0,0,
486,313660,11972,171,14020,904,1848,225,4,0,
487,313638,11951,170,14057,905,1854,225,2,0,
488,313620,11935,168,14086,909,1856,226,1,1,
489,313607,11917,166,14114,910,1860,226,0,0,
490,313589,11895,167,14151,909,1863,226,2,0,
491,313558,11889,171,14176,914,1866,226,5,0,
492,313530,11879,170,14209,913,1873,226,2,0,
493,313508,11877,169,14227,914,1879,226,2,0,
494,313490,11865,169,14249,918,1882,227,1,0,
495,313463,11868,167,14271,917,1887,227,1,0,
496,313441,11863,166,14292,918,1893,227,1,0,
497,313422,11847,165,14322,918,1899,227,0,0,
498,313403,11827,164,14355,921,1903,227,1,0,
499,313383,11819,164,14378,924,1905,227,1,0,
500,313356,11809,163,14411,924,1910,227,4,0,
501,313330,11801,164,14439,926,1913,227,1,0,
502,313312,11787,167,14464,914,1929,227,3,0,
503,313288,11783,166,14487,918,1931,227,2,0,
504,313264,11774,166,14513,918,1937,228,2,0,
505,313240,11766,167,14540,916,1943,228,1,0,
506,313220,11760,166,14558,921,1946,229,2,0,
507,313201,11742,169,14587,926,1945,230,5,0,
508,313175,11737,170,14612,927,1949,230,4,0,
509,313155,11733,171,14633,928,1950,230,4,0,
510,313143,11716,170,14654,931,1956,230,1,0,
511,313118,11713,168,14676,931,1964,230,1,0,
512,313092,11708,169,14703,925,1973,230,2,0,
513,313066,11694,167,14738,926,1978,231,1,0,
514,313045,11674,169,14774,926,1981,231,2,0,
515,313030,11660,168,14797,930,1984,231,2,0,
516,313009,11648,169,14824,928,1991,231,3,0,
517,312985,11642,171,14850,925,1995,232,3,0,
518,312960,11639,171,14874,926,1998,232,0,1,
519,312938,11635,172,14896,924,2003,232,3,0,
520,312907,11641,172,14917,926,2005,232,0,0,
521,312888,11637,170,14934,925,2013,233,0,0,
522,312869,11629,170,14956,927,2016,233,1,0,
523,312856,11612,168,14984,925,2021,234,1,0,
524,312833,11616,165,14997,930,2025,234,1,0,
525,312808,11612,168,15019,929,2030,234,4,0,
526,312790,11598,169,15049,923,2037,234,1,0,
527,312767,11598,168,15068,924,2041,234,1,0,
528,312742,11593,171,15090,926,2044,234,3,0,
529,312727,11579,170,15110,934,2046,234,1,0,
530,312711,11572,167,15127,939,2050,234,0,0,
531,312685,11564,165,15158,942,2052,234,1,0,
532,312662,11558,169,15180,939,2058,234,4,0,
533,312634,11551,169,15214,932,2066,234,0,0,
534,312615,11525,166,15257,933,2068,236,2,0,
535,312584,11525,168,15281,934,2072,236,3,0,
536,312568,11514,169,15298,941,2074,236,3,0,
537,312535,11521,170,15321,936,2081,236,2,0,
538,312501,11523,172,15349,934,2085,236,2,0,
539,312480,11519,170,15370,935,2090,236,1,0,
540,312456,11507,166,15406,933,2095,237,0,0,
541,312430,11511,166,15420,936,2100,237,2,0,
542,312401,11510,166,15444,937,2105,237,0,0,
543,312384,11501,164,15469,936,2109,237,1,0,
544,312361,11489,161,15496,941,2114,238,3,0,
545,312340,11486,161,15519,935,2121,238,1,0,
546,312315,11482,162,15543,935,2125,238,2,0,
547,312294,11472,164,15567,933,2132,238,5,0,
548,312274,11465,164,15585,937,2137,238,2,1,
549,312252,11449,160,15616,943,2142,238,1,0,
550,312237,11436,160,15642,938,2149,238,0,0,
551,312212,11427,159,15671,941,2152,238,1,0,
552,312185,11426,158,15694,942,2156,239,2,0,
553,312169,11412,158,15718,940,2164,239,2,0,
554,312145,11406,158,15741,944,2167,239,0,0,
555,312120,11405,158,15760,944,2174,239,3,0,
556,312105,11387,157,15790,945,2177,239,0,0,
557,312080,11379,158,15817,944,2183,239,2,0,
558,312054,11360,160,15855,944,2188,239,4,0,
559,312036,11349,158,15878,944,2196,239,1,0,
560,312021,11332,159,15905,940,2204,239,1,0,
561,311992,11330,155,15932,939,2213,239,0,0,
562,311977,11323,154,15949,935,2223,239,0,0,
563,311958,11314,149,15976,934,2229,240,0,0,
