day,susceptible,exposed,infected,latent,treated,recovered,diseased,inc,hh_inc,
100,327359,11848,564,1949,974,0,106,2,0,
101,327273,11905,559,1976,981,0,106,2,0,
102,327198,11948,559,2005,983,0,107,2,0,
103,327120,11998,562,2030,983,0,107,3,0,
104,327038,12047,554,2062,991,0,108,1,0,
105,326969,12081,548,2094,999,0,109,2,0,
106,326887,12137,539,2118,1009,0,110,2,0,
107,326804,12191,529,2146,1019,0,111,1,0,
108,326728,12235,529,2175,1022,0,111,3,0,
109,326649,12286,528,2199,1026,0,112,3,0,
110,326573,12323,526,2238,1028,0,112,0,0,
111,326495,12372,522,2261,1038,0,112,4,0,
112,326441,12378,518,2309,1042,0,112,0,0,
113,326375,12419,515,2333,1046,0,112,1,0,
114,326302,12460,515,2362,1049,0,112,2,0,
115,326218,12496,507,2407,1059,0,113,2,0,
116,326126,12555,504,2438,1064,0,113,2,0,
117,326042,12607,497,2468,1073,0,113,2,0,
118,325973,12648,492,2494,1080,0,113,2,0,
119,325905,12682,484,2527,1088,0,114,1,0,
120,325838,12712,476,2562,1097,0,115,2,0,
121,325775,12743,468,2594,1104,0,116,0,0,
122,325711,12778,459,2623,1113,0,116,0,0,
123,325631,12816,453,2662,1122,0,116,2,0,
124,325573,12849,447,2685,1130,0,116,0,1,
125,325521,12858,445,2724,1133,0,119,3,0,
126,325464,12876,439,2762,1140,0,119,0,0,
127,325385,12927,438,2787,1144,0,119,2,0,
128,325316,12953,436,2827,1149,0,119,2,0,
129,325252,12986,431,2858,1154,0,119,0,0,
130,325193,13012,424,2891,1160,0,120,0,0,
131,325138,13031,423,2923,1165,0,120,3,0,
132,325072,13076,426,2937,1169,0,120,6,0,
133,324997,13113,423,2975,1171,0,121,0,0,
134,324938,13145,418,3004,1173,0,122,1,0,
135,324884,13156,418,3043,1177,0,122,3,0,
136,324828,13174,411,3079,1185,0,123,0,0,
137,324764,13209,408,3106,1189,0,124,2,0,
138,324712,13221,400,3143,1199,0,125,0,0,
139,324658,13236,401,3175,1205,0,125,5,0,
140,324604,13250,399,3213,1209,0,125,2,0,
141,324544,13275,397,3246,1213,0,125,2,0,
142,324472,13311,399,3277,1216,0,125,4,0,
143,324415,13335,398,3307,1219,0,126,1,0,
144,324363,13347,393,3345,1226,0,126,1,0,
145,324310,13352,391,3389,1232,0,126,2,0,
146,324252,13377,389,3419,1237,0,126,1,0,
147,324195,13395,387,3457,1240,0,126,0,0,
148,324137,13412,388,3491,1245,0,127,5,0,
149,324090,13423,387,3522,1251,0,127,2,0,
150,324018,13466,388,3547,1254,0,127,3,0,
151,323973,13463,389,3588,1260,0,127,6,0,
152,323933,13453,388,3636,1263,0,127,1,0,
153,323871,13476,385,3672,1269,0,127,2,0,
154,323822,13486,378,3710,1277,0,127,0,0,
155,323757,13517,374,3739,1285,0,128,3,0,
156,323706,13525,372,3781,1288,0,128,1,0,
157,323660,13537,370,3815,1290,0,128,0,0,
158,323612,13539,369,3858,1293,0,129,3,0,
159,323554,13550,368,3903,1296,0,129,2,0,
160,323494,13578,366,3931,1302,0,129,3,0,
161,323436,13588,362,3977,1306,0,131,0,0,
162,323385,13601,363,4009,1311,0,131,3,0,
163,323340,13612,363,4038,1316,0,131,3,0,
164,323278,13648,364,4061,1318,0,131,2,0,
165,323212,13672,365,4100,1320,0,131,3,1,
166,323172,13675,358,4134,1330,0,131,2,0,
167,323122,13688,355,4169,1334,0,132,1,0,
168,323081,13699,347,4197,1344,0,132,1,0,
169,323033,13706,344,4236,1349,0,132,2,0,
170,322976,13724,345,4273,1350,0,132,2,0,
171,322910,13757,341,4300,1359,0,133,3,0,
172,322848,13779,342,4335,1363,0,133,4,0,
173,322804,13787,340,4369,1367,0,133,1,0,
174,322766,13790,343,4399,1369,0,133,4,0,
175,322723,13808,342,4420,1374,0,133,3,0,
176,322676,13812,343,4461,1375,0,133,3,0,
177,322638,13814,343,4494,1378,0,133,1,0,
178,322577,13841,341,4527,1381,0,133,1,0,
179,322523,13854,339,4561,1390,0,133,2,0,
180,322466,13876,336,4593,1396,0,133,2,0,
181,322412,13893,337,4626,1398,0,134,4,0,
182,322372,13887,340,4668,1385,14,134,3,0,
183,322324,13903,341,4695,1379,23,135,4,0,
184,322276,13914,338,4729,1371,36,136,3,0,
185,322221,13925,336,4770,1359,53,136,2,0,
186,322173,13938,335,4802,1348,68,136,1,0,
187,322116,13958,330,4836,1347,76,137,1,0,
188,322064,13969,330,4874,1343,83,137,2,0,
189,322025,13972,328,4909,1333,96,137,1,0,
190,321978,13977,326,4947,1324,111,137,3,0,
191,321933,13995,324,4972,1315,123,138,2,0,
192,321876,14015,319,5009,1309,133,139,0,0,
193,321834,14023,321,5038,1294,151,139,4,0,
194,321784,14042,319,5066,1289,160,140,2,0,
195,321731,14059,315,5100,1283,172,140,1,0,
196,321687,14069,312,5134,1273,185,140,0,0,
197,321643,14077,313,5166,1260,201,140,3,0,
198,321608,14073,312,5203,1248,216,140,1,0,
199,321562,14083,313,5235,1242,225,140,3,0,
200,321523,14084,315,5266,1235,237,140,3,0,
201,321482,14088,311,5297,1237,244,141,2,0,
202,321429,14100,312,5334,1225,259,141,4,0,
203,321383,14102,309,5376,1217,271,142,1,0,
204,321333,14106,309,5419,1212,279,142,2,0,
205,321298,14099,308,5460,1203,290,142,1,0,
206,321247,14109,307,5499,1191,305,142,2,0,
207,321191,14125,309,5534,1184,315,142,3,0,
208,321142,14131,310,5572,1172,331,142,3,0,
209,321089,14148,311,5604,1161,345,142,2,0,
210,321048,14154,306,5639,1152,359,142,0,0,
211,321008,14154,306,5677,1146,367,142,1,0,
212,320969,14170,305,5699,1133,382,142,0,0,
213,320913,14193,307,5726,1118,401,142,4,0,
214,320867,14201,303,5763,1114,409,143,0,0,
215,320825,14215,299,5791,1098,428,144,0,0,
216,320769,14249,294,5810,1089,444,145,2,0,
217,320728,14255,295,5840,1086,450,146,5,0,
218,320694,14255,295,5869,1081,460,146,3,0,
219,320647,14270,290,5899,1080,468,146,0,0,
220,320627,14241,291,5942,1078,474,147,5,0,
221,320576,14254,287,5976,1076,484,147,0,0,
222,320533,14253,287,6018,1065,497,147,2,0,
223,320495,14250,284,6054,1065,504,148,3,0,
224,320461,14241,285,6094,1058,512,149,4,0,
225,320416,14252,282,6125,1047,529,149,1,0,
226,320375,14256,284,6159,1037,540,149,2,0,
227,320336,14250,281,6200,1034,550,149,3,0,
228,320301,14253,280,6227,1029,561,149,1,0,
229,320257,14263,275,6258,1026,571,150,2,0,
230,320225,14260,273,6288,1027,577,150,2,0,
231,320192,14240,271,6337,1026,584,150,1,0,
232,320160,14231,270,6372,1021,596,150,3,0,
233,320119,14230,271,6411,1016,603,150,2,0,
234,320073,14240,266,6442,1019,608,152,2,0,
235,320030,14240,267,6482,1011,618,152,2,0,
236,319995,14238,266,6517,1008,624,152,1,0,
237,319955,14235,267,6553,1006,632,152,4,0,
238,319912,14250,268,6577,999,642,152,3,0,
239,319885,14253,264,6600,994,651,153,0,0,
240,319849,14259,259,6630,989,661,153,0,0,
241,319812,14256,257,6667,986,668,154,2,0,
242,319763,14270,256,6700,983,674,154,2,0,
243,319732,14266,252,6732,975,687,156,2,0,
244,319692,14263,251,6770,967,701,156,2,0,
245,319660,14260,254,6800,956,714,156,3,0,
246,319619,14266,252,6832,953,721,157,1,0,
247,319576,14276,250,6861,956,723,158,2,0,
248,319541,14272,249,6896,945,739,158,1,0,
249,319512,14276,248,6919,940,747,158,1,0,
250,319478,14277,245,6951,939,752,158,1,0,
251,319452,14259,243,6991,935,761,159,3,0,
252,319426,14246,243,7026,925,774,160,2,0,
253,319389,14243,243,7059,926,780,160,4,0,
254,319363,14226,243,7098,924,786,160,2,0,
255,319327,14215,238,7143,922,794,161,0,0,
256,319287,14217,235,7180,921,799,161,0,0,
257,319253,14215,232,7211,920,808,161,2,0,
258,319205,14217,233,7251,917,816,161,4,0,
259,319172,14216,230,7286,911,823,162,0,0,
260,319148,14208,229,7316,903,834,162,2,0,
261,319119,14212,226,7340,897,843,163,0,0,
262,319085,14204,225,7380,895,848,163,0,0,
263,319055,14197,225,7412,893,855,163,2,0,
264,319028,14185,226,7448,885,865,163,3,0,
265,318989,14179,220,7490,891,868,163,2,0,
266,318962,14164,221,7527,887,876,163,2,0,
267,318934,14164,219,7553,885,882,163,0,0,
268,318906,14152,219,7590,886,884,163,1,0,
269,318877,14148,214,7621,886,891,163,2,0,
270,318847,14146,213,7652,884,895,163,2,0,
271,318808,14147,212,7690,879,901,163,0,0,
272,318791,14131,209,7720,878,908,163,0,0,
273,318760,14118,214,7757,874,914,163,6,0,
274,318733,14121,212,7781,873,917,163,1,0,
275,318717,14092,211,7825,865,926,164,1,0,
276,318690,14084,211,7858,856,937,164,2,0,
277,318661,14064,211,7904,853,943,164,2,0,
278,318630,14064,210,7930,853,948,165,2,0,
279,318598,14056,210,7968,849,954,165,1,0,
280,318577,14030,211,8013,846,958,165,2,0,
281,318538,14030,215,8048,841,963,165,5,0,
282,318501,14037,214,8075,837,970,166,1,1,
283,318468,14027,214,8116,836,973,166,1,0,
284,318443,14010,215,8156,837,973,166,3,0,
285,318410,14003,213,8192,835,981,166,1,0,
286,318385,13987,218,8226,829,989,166,5,0,
287,318360,13962,222,8268,823,999,166,4,0,
288,318332,13958,226,8295,814,1009,166,4,0,
289,318302,13950,229,8329,812,1012,166,4,0,
290,318273,13940,227,8363,815,1016,166,2,0,
291,318242,13927,227,8403,817,1018,166,2,0,
292,318208,13914,224,8446,814,1028,166,1,0,
293,318174,13901,222,8484,821,1032,166,3,0,
294,318143,13895,224,8514,822,1036,166,2,0,
295,318119,13895,221,8536,824,1038,167,1,0,
296,318099,13875,220,8570,820,1048,168,3,0,
297,318066,13877,218,8600,818,1053,168,0,0,
298,318045,13863,214,8633,815,1062,168,1,0,
299,318019,13856,210,8660,818,1069,168,1,0,
300,317987,13854,205,8692,817,1077,168,0,0,
301,317958,13844,207,8726,813,1084,168,5,0,
302,317934,13837,209,8756,807,1089,168,3,0,
303,317913,13819,207,8792,803,1098,168,3,0,
304,317875,13823,206,8823,798,1107,168,0,0,
305,317844,13816,205,8854,797,1115,169,3,0,
306,317815,13811,205,8886,796,1118,169,1,0,
307,317791,13799,208,8915,794,1124,169,5,0,
308,317756,13797,206,8950,794,1128,169,0,0,
309,317725,13789,207,8986,791,1133,169,2,0,
310,317708,13778,207,9009,792,1137,169,2,0,
311,317689,13767,205,9034,794,1142,169,1,0,
312,317664,13760,201,9062,797,1147,169,1,0,
313,317634,13749,198,9102,798,1150,169,2,0,
314,317602,13747,198,9134,798,1152,169,1,0,
315,317573,13735,201,9169,798,1155,169,3,0,
316,317547,13733,200,9197,795,1159,169,0,0,
317,317522,13725,201,9226,790,1167,169,2,0,
318,317492,13722,200,9257,787,1171,171,1,0,
319,317462,13716,199,9290,781,1181,171,1,0,
320,317434,13696,195,9331,786,1187,171,2,0,
321,317406,13682,197,9366,787,1191,171,4,0,
322,317382,13670,196,9397,790,1194,171,3,0,
323,317355,13658,195,9431,794,1196,171,3,0,
324,317326,13655,193,9460,797,1198,171,1,0,
325,317296,13639,194,9503,793,1204,171,4,0,
326,317276,13614,194,9544,791,1210,171,4,0,
327,317256,13603,194,9570,791,1215,171,2,0,
328,317224,13601,195,9600,791,1218,171,2,0,
329,317199,13588,195,9637,787,1223,171,1,0,
330,317177,13576,198,9668,781,1229,171,3,0,
331,317143,13563,200,9705,786,1232,171,5,0,
332,317111,13554,199,9744,784,1237,171,2,0,
333,317078,13548,201,9780,782,1240,171,3,0,
334,317054,13529,204,9816,780,1246,171,5,0,
335,317041,13509,198,9848,778,1254,172,0,0,
336,317013,13502,195,9882,772,1262,174,1,0,
337,316980,13499,199,9915,770,1263,174,4,0,
338,316946,13481,199,9960,775,1265,174,1,0,
339,316924,13468,199,9992,775,1268,174,1,0,
340,316890,13463,199,10028,777,1269,174,2,0,
341,316859,13458,198,10061,774,1276,174,1,0,
342,316830,13454,202,10086,774,1280,174,5,0,
343,316804,13444,203,10120,770,1285,174,1,0,
344,316780,13426,207,10156,767,1290,174,4,0,
345,316744,13432,207,10180,770,1291,176,3,0,
346,316711,13441,205,10202,772,1293,176,0,0,
347,316685,13421,205,10240,770,1303,176,2,0,
348,316652,13419,201,10273,769,1308,178,1,0,
349,316621,13416,199,10304,764,1318,178,0,0,
350,316588,13409,201,10337,764,1323,178,4,0,
351,316563,13405,201,10361,768,1324,178,0,0,
352,316539,13384,202,10402,762,1333,178,2,0,
353,316521,13380,203,10419,763,1336,178,2,0,
354,316494,13365,202,10457,765,1339,178,2,0,
355,316468,13341,202,10505,765,1341,178,1,0,
356,316447,13330,204,10532,763,1346,178,2,0,
357,316410,13331,203,10563,767,1348,178,2,0,
358,316379,13321,204,10596,770,1351,179,4,1,
359,316348,13320,203,10625,771,1354,179,1,0,
360,316318,13317,202,10656,765,1363,179,1,0,
361,316288,13308,200,10692,763,1369,180,1,0,
362,316271,13290,202,10722,764,1371,180,2,0,
363,316246,13279,201,10755,766,1372,181,3,0,
364,316225,13265,200,10785,769,1375,181,2,0,
365,316210,13249,202,10811,767,1380,181,3,0,
366,316181,13241,200,10841,770,1385,182,3,0,
367,316152,13231,203,10875,768,1389,182,3,0,
368,316119,13221,205,10912,765,1396,182,2,0,
369,316093,13224,206,10926,770,1399,182,3,0,
370,316066,13206,207,10964,773,1402,182,3,0,
371,316033,13206,205,10992,774,1408,182,0,0,
372,316005,13194,204,11027,776,1411,183,1,0,
373,315972,13196,203,11056,776,1414,183,1,0,
374,315944,13191,204,11087,775,1416,183,2,0,
375,315919,13185,203,11113,777,1420,183,1,0,
376,315893,13175,205,11143,775,1426,183,3,0,
377,315852,13183,205,11171,776,1429,184,3,0,
378,315814,13187,206,11201,776,1432,184,3,0,
379,315783,13190,207,11225,776,1435,184,2,0,
380,315764,13172,205,11257,780,1438,184,2,0,
381,315744,13160,206,11286,777,1443,184,1,0,
382,315716,13159,206,11309,774,1452,184,1,0,
383,315691,13144,206,11344,776,1455,184,2,0,
384,315670,13134,205,11372,776,1459,184,1,0,
385,315642,13133,205,11398,777,1460,185,1,0,
386,315613,13128,201,11430,780,1463,185,0,0,
387,315574,13136,201,11456,782,1466,185,1,0,
388,315548,13126,202,11484,786,1469,185,4,0,
389,315529,13112,202,11515,785,1472,185,1,0,
390,315499,13111,201,11540,789,1475,185,1,0,
391,315464,13116,202,11565,788,1480,185,2,0,
392,315446,13106,202,11589,790,1482,185,2,0,
393,315423,13083,206,11628,792,1483,185,5,0,
394,315392,13075,207,11662,793,1486,185,1,0,
395,315362,13067,211,11696,790,1489,185,4,0,
396,315329,13060,209,11732,793,1492,185,2,0,
397,315299,13050,206,11764,796,1499,186,2,0,
398,315259,13047,208,11802,795,1502,187,3,0,
399,315236,13036,208,11830,796,1507,187,3,0,
400,315211,13033,206,11854,795,1514,187,1,0,
401,315178,13039,203,11879,796,1518,187,1,0,
402,315158,13022,202,11913,792,1526,187,0,0,
403,315132,13013,201,11945,794,1528,187,0,0,
404,315100,13010,202,11978,788,1535,187,1,0,
405,315074,12993,201,12017,790,1538,187,1,1,
406,315047,12996,199,12032,794,1544,188,1,0,
407,315024,12991,201,12053,798,1545,188,3,0,
408,314998,12970,199,12095,798,1552,188,2,0,
409,314969,12965,197,12126,797,1558,188,0,0,
410,314934,12962,196,12163,791,1566,188,0,0,
411,314905,12959,199,12187,789,1573,188,4,0,
412,314878,12947,197,12225,785,1579,189,0,0,
413,314849,12952,195,12246,782,1586,190,1,0,
414,314825,12940,193,12275,788,1588,191,1,0,
415,314794,12925,192,12318,784,1595,192,1,0,
416,314764,12918,192,12351,786,1597,192,1,0,
417,314740,12913,194,12372,789,1600,192,3,0,
418,314716,12912,192,12392,790,1606,192,0,0,
419,314684,12909,191,12424,790,1609,193,3,0,
420,314654,12902,193,12455,789,1614,193,2,0,
421,314623,12899,191,12482,793,1619,193,2,0,
422,314606,12873,191,12523,791,1623,193,1,0,
423,314573,12872,191,12551,794,1626,193,1,0,
424,314548,12869,190,12574,795,1631,193,2,0,
425,314520,12858,193,12606,793,1637,193,3,0,
426,314499,12846,191,12635,797,1639,193,0,0,
427,314475,12835,190,12666,798,1643,193,0,0,
428,314451,12825,190,12696,797,1648,193,2,0,
429,314432,12811,191,12723,797,1653,193,2,0,
430,314411,12804,192,12749,796,1655,193,3,0,
431,314383,12801,192,12775,797,1659,193,1,0,
432,314356,12784,191,12813,798,1664,194,3,0,
433,314331,12778,192,12841,797,1667,194,3,0,
434,314307,12760,192,12880,793,1674,194,1,0,
435,314279,12759,193,12903,795,1677,194,3,0,
436,314252,12757,194,12926,794,1683,194,2,0,
437,314234,12725,194,12972,794,1687,194,2,0,
438,314213,12716,195,12997,790,1695,194,2,0,
439,314189,12707,195,13024,792,1699,194,3,0,
440,314155,12704,194,13057,795,1701,194,1,0,
441,314138,12699,190,13077,798,1704,194,0,0,
442,314115,12679,188,13114,803,1707,194,2,0,
443,314093,12662,188,13146,806,1710,195,2,0,
444,314063,12658,184,13176,809,1715,195,1,0,
445,314034,12649,185,13208,813,1716,195,3,0,
446,314015,12637,187,13227,814,1725,195,4,0,
447,313986,12644,186,13247,813,1729,195,0,0,
448,313962,12648,186,13265,812,1732,195,1,0,
449,313936,12641,184,13293,815,1735,196,2,0,
450,313909,12636,182,13324,812,1741,196,0,0,
451,313890,12625,180,13350,815,1744,196,1,0,
452,313861,12624,181,13377,817,1744,196,1,0,
453,313831,12620,181,13406,814,1750,198,3,0,
454,313807,12616,181,13433,814,1750,199,3,0,
455,313786,12614,181,13451,816,1753,199,1,0,
456,313759,12611,180,13476,822,1753,199,2,0,
457,313731,12605,181,13502,827,1755,199,3,0,
458,313706,12603,182,13524,828,1758,199,2,0,
459,313680,12601,183,13547,827,1763,199,2,0,
460,313656,12591,184,13577,827,1766,199,2,0,
461,313623,12599,185,13599,828,1767,199,2,0,
462,313607,12580,182,13627,838,1767,199,1,0,
463,313585,12568,186,13655,838,1769,199,5,0,
464,313560,12563,183,13682,841,1771,200,1,0,
465,313539,12543,184,13718,844,1772,200,3,0,
466,313519,12538,184,13739,842,1778,200,1,0,
467,313496,12525,183,13772,845,1779,200,2,0,
468,313464,12536,183,13790,843,1783,201,1,0,
469,313440,12525,185,13818,847,1784,201,4,0,
470,313417,12520,186,13837,854,1785,201,4,0,
471,313385,12517,183,13871,849,1792,203,0,0,
472,313358,12504,187,13902,850,1796,203,4,0,
473,313324,12513,184,13919,854,1803,203,1,0,
474,313301,12501,184,13944,854,1813,203,2,0,
475,313278,12497,185,13964,855,1818,203,2,0,
476,313253,12487,186,13992,857,1822,203,3,0,
477,313231,12482,185,14014,857,1828,203,0,0,
478,313213,12466,189,14036,864,1829,203,5,0,
479,313191,12455,190,14059,867,1835,203,3,0,
480,313168,12445,188,14088,864,1843,204,1,0,
481,313146,12434,189,14114,864,1849,204,3,0,
482,313128,12422,191,14132,869,1854,204,4,0,
483,313103,12419,187,14159,873,1855,204,0,0,
484,313081,12406,187,14186,876,1860,204,2,0,
485,313058,12392,189,14214,879,1864,204,3,0,
486,313028,12386,190,14245,876,1871,204,2,0,
487,313008,12375,190,14272,878,1873,204,1,0,
488,312984,12377,189,14291,878,1877,204,2,0,
489,312971,12361,191,14314,878,1881,204,2,0,
490,312951,12349,188,14344,881,1883,204,1,0,
491,312928,12343,188,14366,883,1888,204,2,0,
492,312899,12341,186,14392,883,1895,204,0,0,
493,312878,12322,185,14427,881,1903,204,0,0,
494,312845,12326,186,14451,880,1908,204,3,0,
495,312815,12325,186,14482,879,1909,204,2,0,
496,312787,12315,185,14519,877,1912,205,0,0,
497,312765,12302,187,14546,882,1913,205,3,0,
498,312734,12299,188,14577,883,1914,205,2,0,
499,312708,12290,188,14608,885,1914,207,3,0,
500,312680,12281,188,14641,885,1918,207,1,0,
501,312651,12285,186,14663,880,1928,207,2,0,
502,312631,12275,186,14686,882,1933,207,3,0,
503,312605,12263,189,14716,880,1940,207,5,0,
504,312585,12245,191,14748,877,1947,207,2,0,
505,312553,12253,190,14765,879,1953,207,2,1,
506,312538,12238,190,14791,880,1956,207,0,0,
507,312502,12240,191,14820,878,1961,208,2,0,
508,312471,12238,189,14844,884,1966,208,1,0,
509,312450,12228,189,14873,883,1969,208,1,0,
510,312427,12212,190,14907,884,1970,210,3,0,
511,312404,12213,184,14926,892,1971,210,0,0,
512,312381,12205,187,14949,889,1979,210,3,0,
513,312352,12195,185,14979,895,1983,211,1,0,
514,312336,12171,186,15015,897,1984,211,3,0,
515,312313,12168,185,15035,900,1988,211,1,0,
516,312292,12168,182,15052,902,1993,211,1,0,
517,312263,12166,179,15079,907,1995,211,1,0,
518,312241,12156,180,15103,912,1997,211,3,0,
519,312218,12145,182,15132,908,2004,211,2,0,
520,312186,12148,180,15159,910,2006,211,0,0,
521,312164,12137,180,15187,911,2010,211,2,0,
522,312141,12132,182,15210,909,2014,212,4,0,
523,312112,12123,183,15241,911,2018,212,2,0,
524,312089,12113,181,15269,917,2019,212,2,0,
525,312065,12102,182,15298,920,2021,212,2,0,
526,312044,12084,184,15327,924,2025,212,3,0,
527,312020,12077,182,15352,928,2029,212,1,0,
528,311994,12069,183,15380,925,2037,212,2,0,
529,311985,12047,185,15403,928,2040,212,3,0,
530,311956,12049,182,15428,928,2045,212,0,0,
531,311937,12035,183,15456,927,2050,212,2,0,
532,311910,12026,184,15489,925,2054,212,2,0,
533,311880,12030,185,15513,922,2057,213,2,0,
534,311848,12030,184,15539,925,2061,213,0,0,
535,311832,12006,188,15573,921,2067,213,4,0,
536,311802,11995,190,15608,923,2069,213,2,0,
537,311787,11980,189,15633,926,2070,215,4,0,
538,311755,11961,187,15680,925,2076,216,0,0,
539,311730,11962,190,15698,922,2082,216,3,0,
540,311707,11960,190,15717,925,2085,216,1,1,
541,311680,11956,186,15743,931,2088,216,0,0,
542,311658,11949,190,15762,933,2092,216,4,0,
543,311632,11939,188,15795,934,2095,217,1,0,
544,311599,11942,189,15821,934,2098,217,2,0,
545,311579,11924,190,15855,931,2104,217,3,0,
546,311548,11931,189,15875,933,2106,218,2,0,
547,311518,11923,192,15906,930,2113,218,5,0,
548,311499,11922,191,15922,932,2116,218,0,0,
549,311481,11910,192,15945,934,2120,218,2,0,
550,311458,11911,189,15960,936,2128,218,1,0,
551,311431,11914,186,15982,936,2133,218,0,0,
552,311400,11912,186,16012,932,2140,218,1,0,
553,311369,11918,184,16032,934,2145,218,0,0,
554,311339,11922,182,16052,938,2149,218,2,0,
555,311322,11900,182,16087,940,2151,218,2,0,
556,311305,11882,182,16118,938,2157,218,2,0,
557,311280,11881,181,16141,938,2161,218,1,0,
558,311260,11860,183,16176,938,2165,218,3,0,
559,311238,11845,182,16207,942,2168,218,1,0,
560,311204,11851,180,16232,944,2171,218,0,0,
561,311187,11834,183,16255,945,2178,218,4,0,
562,311163,11816,181,16293,949,2180,218,1,0,
563,311142,11808,179,16319,947,2186,219,1,0,
